selection_rank,eligible_position,private_row_index,anon_polygon_id,date,actual_hidden
1717,15081,40007,AOI-0061,2017-09-02,True
1718,11992,33754,AOI-0051,2012-08-28,True
1719,2541,6173,AOI-0013,2017-05-29,True
1720,19399,52431,AOI-0073,2022-06-14,True
1721,13078,35276,AOI-0057,2025-06-26,True
1722,12379,34141,AOI-0051,2020-08-31,True
1723,13197,35816,AOI-0058,2012-06-09,True
1724,3275,7146,AOI-0014,2011-06-14,True
1725,6013,13063,AOI-0025,2025-10-17,True
1726,1637,5142,AOI-0010,2019-07-20,True
1727,17574,45357,AOI-0067,2024-07-05,True
1728,6041,13165,AOI-0026,2025-07-10,True
1729,3728,8995,AOI-0014,2020-04-07,True
1730,7153,18497,AOI-0031,2016-05-24,True
1731,19157,51781,AOI-0073,2019-06-03,True
1732,3462,8158,AOI-0014,2016-04-22,True
1733,7656,19938,AOI-0031,2023-04-04,True
1734,10928,30556,AOI-0046,2014-08-25,True
1735,9683,25656,AOI-0042,2025-08-24,True
1736,4538,10703,AOI-0017,2014-04-23,True
1737,9826,26064,AOI-0044,2010-08-06,True
1738,14218,38995,AOI-0059,2017-05-27,True
1739,2487,6119,AOI-0013,2016-05-10,True
1740,18477,48819,AOI-0068,2024-08-28,True
1741,14820,39688,AOI-0060,2025-08-05,True
1742,7721,20107,AOI-0031,2023-09-20,True
1743,13653,37779,AOI-0058,2021-07-25,True
1744,8007,21190,AOI-0032,2012-10-08,True
1745,19095,51520,AOI-0073,2018-04-16,True
1746,18940,50442,AOI-0073,2013-04-03,True
1747,14346,39123,AOI-0059,2019-06-30,True
1748,9283,24891,AOI-0037,2025-10-05,True
1749,7257,18892,AOI-0031,2018-04-23,True
1750,15459,40385,AOI-0061,2023-05-17,True
1751,5186,11351,AOI-0017,2023-10-16,True
1752,4312,10465,AOI-0015,2025-10-16,True
1753,15549,40475,AOI-0061,2024-06-20,True
1754,8212,22197,AOI-0032,2017-08-11,True
1755,20069,55503,AOI-0074,2020-09-12,True
1756,5046,11211,AOI-0017,2022-05-27,True
1757,8185,22092,AOI-0032,2017-04-28,True
1758,12629,34391,AOI-0051,2024-07-28,True
1759,13942,38682,AOI-0058,2025-09-14,True
1760,16778,42132,AOI-0066,2025-06-05,True
1761,17275,44382,AOI-0067,2019-10-03,True
1762,14236,39013,AOI-0059,2017-07-28,True
1763,20461,56612,AOI-0074,2025-10-26,True
1764,2330,5962,AOI-0013,2012-05-08,True
1765,119,869,AOI-0001,2014-04-18,True
1766,2402,6034,AOI-0013,2014-05-29,True
1767,2370,6002,AOI-0013,2013-07-12,True
1768,372,2077,AOI-0001,2019-09-08,True
1769,14389,39166,AOI-0059,2020-04-25,True
1770,14831,39712,AOI-0060,2025-08-29,True
1771,6125,13324,AOI-0027,2025-09-16,True
1772,10166,27750,AOI-0044,2018-07-19,True
1773,5773,12548,AOI-0022,2025-09-24,True
1774,16457,41383,AOI-0062,2025-07-15,True
1775,11509,32670,AOI-0046,2024-08-09,True
1776,7685,20021,AOI-0031,2023-06-26,True
1777,1023,4274,AOI-0006,2025-05-25,True
1778,2040,5545,AOI-0010,2025-07-05,True
1779,3291,7238,AOI-0014,2011-09-14,True
1780,14725,39502,AOI-0059,2025-04-23,True
1781,336,1957,AOI-0001,2019-05-11,True
1782,7039,17918,AOI-0031,2013-07-23,True
1783,10165,27743,AOI-0044,2018-07-12,True
1784,17707,45791,AOI-0068,2010-07-13,True
1785,6744,16598,AOI-0028,2025-06-11,True
1786,3866,9336,AOI-0014,2021-08-13,True
1787,14902,39828,AOI-0061,2012-04-06,True
1788,16131,41057,AOI-0062,2021-05-05,True
1789,15378,40304,AOI-0061,2022-04-09,True
1790,12143,33905,AOI-0051,2016-08-28,True
1791,20646,56939,AOI-0077,2025-07-12,True
1792,7668,19981,AOI-0031,2023-05-17,True
1793,4936,11101,AOI-0017,2020-09-04,True
1794,1158,4537,AOI-0008,2025-04-17,True
1795,17808,46406,AOI-0068,2013-06-19,True
1796,12336,34098,AOI-0051,2020-04-26,True
1797,10050,27300,AOI-0044,2016-06-25,True
1798,14502,39279,AOI-0059,2021-09-17,True
1799,6457,15521,AOI-0028,2020-05-30,True
1800,19662,53139,AOI-0073,2025-08-22,True
1801,11904,33666,AOI-0050,2025-10-17,True
1802,17522,45196,AOI-0067,2023-08-26,True
1803,17150,43921,AOI-0067,2017-08-29,True
1804,1287,4745,AOI-0009,2025-08-12,True
1805,8846,23906,AOI-0032,2025-08-16,True
1806,15944,40870,AOI-0062,2018-07-28,True
1807,14833,39715,AOI-0060,2025-09-01,True
1808,1956,5461,AOI-0010,2024-05-21,True
1809,18677,49376,AOI-0070,2025-06-07,True
1810,6576,15977,AOI-0028,2022-06-29,True
1811,7389,19275,AOI-0031,2019-10-10,True
1812,12120,33882,AOI-0051,2016-04-06,True
1813,3664,8851,AOI-0014,2019-06-15,True
1814,6098,13297,AOI-0027,2025-06-27,True
1815,9429,25187,AOI-0039,2025-08-24,True
1816,8665,23472,AOI-0032,2023-08-08,True
1817,15764,40690,AOI-0062,2013-07-12,True
1818,10754,29542,AOI-0045,2025-10-15,True
1819,19895,54916,AOI-0074,2018-04-04,True
1820,12735,34509,AOI-0052,2025-04-19,True
1821,1383,4888,AOI-0010,2012-08-03,True
1822,2896,6528,AOI-0013,2022-04-17,True
1823,15631,40557,AOI-0061,2025-07-07,True
1824,11846,33608,AOI-0050,2025-04-14,True
1825,6476,15591,AOI-0028,2020-08-08,True
1826,13176,35684,AOI-0058,2011-08-29,True
1827,16923,42775,AOI-0067,2012-06-09,True
1828,709,3297,AOI-0001,2025-07-12,True
1829,17143,43903,AOI-0067,2017-08-11,True
1830,6001,13051,AOI-0025,2025-08-30,True
1831,5564,12048,AOI-0020,2025-07-12,True
1832,19204,51898,AOI-0073,2019-09-28,True
1833,8045,21379,AOI-0032,2013-09-14,True
1834,16237,41163,AOI-0062,2022-07-24,True
1835,20310,56207,AOI-0074,2024-04-17,True
1836,20592,56885,AOI-0076,2025-08-21,True
1837,15388,40314,AOI-0061,2022-05-22,True
1838,8190,22103,AOI-0032,2017-05-09,True
1839,13079,35277,AOI-0057,2025-06-27,True
1840,959,4090,AOI-0005,2025-05-14,True
1841,7485,19475,AOI-0031,2020-09-27,True
1842,8080,21581,AOI-0032,2014-09-03,True
1843,7637,19883,AOI-0031,2022-09-09,True
1844,10992,30867,AOI-0046,2016-05-02,True
1845,4816,10981,AOI-0017,2019-06-12,True
1846,1215,4594,AOI-0008,2025-09-01,True
1847,16853,42366,AOI-0067,2010-06-26,True
1848,13589,37579,AOI-0058,2020-08-07,True
1849,17463,45013,AOI-0067,2022-09-25,True
1850,12779,34639,AOI-0052,2025-08-27,True
1851,3093,6725,AOI-0013,2024-07-11,True
1852,9701,25695,AOI-0042,2025-10-02,True
1853,11603,32937,AOI-0046,2025-10-02,True
1854,2711,6343,AOI-0013,2019-09-08,True
1855,18624,49231,AOI-0069,2025-08-14,True
1856,17229,44254,AOI-0067,2019-05-28,True
1857,14122,38899,AOI-0059,2014-10-27,True
1858,19457,52612,AOI-0073,2023-05-13,True
1859,18274,48245,AOI-0068,2022-04-02,True
1860,3880,9368,AOI-0014,2021-09-14,True
1861,13417,36980,AOI-0058,2017-09-16,True
1862,19640,53092,AOI-0073,2025-07-06,True
1863,3576,8569,AOI-0014,2018-04-07,True
1864,13922,38639,AOI-0058,2025-08-02,True
1865,18550,49027,AOI-0068,2025-08-23,True
1866,18850,49743,AOI-0072,2025-09-03,True
1867,18914,50180,AOI-0073,2011-09-14,True
1868,15177,40103,AOI-0061,2019-07-12,True
1869,18481,48830,AOI-0068,2024-09-08,True
1870,16248,41174,AOI-0062,2022-08-23,True
1871,5385,11615,AOI-0018,2025-07-05,True
1872,20044,55451,AOI-0074,2020-07-22,True
1873,14332,39109,AOI-0059,2019-05-21,True
1874,6285,14680,AOI-0028,2016-06-10,True
1875,6613,16107,AOI-0028,2023-04-07,True
1876,16417,41343,AOI-0062,2025-04-07,True
1877,13877,38486,AOI-0058,2024-10-01,True
1878,6017,13071,AOI-0026,2025-04-07,True
1879,18826,49684,AOI-0072,2025-07-06,True
1880,15204,40130,AOI-0061,2019-09-14,True
1881,15681,40607,AOI-0061,2025-10-16,True
1882,6965,17478,AOI-0031,2011-07-09,True
1883,14126,38903,AOI-0059,2015-04-13,True
1884,800,3621,AOI-0003,2025-04-01,True
1885,6856,16973,AOI-0030,2025-04-21,True
1886,9114,24480,AOI-0035,2025-09-28,True
1887,16685,41884,AOI-0065,2025-05-01,True
1888,7133,18405,AOI-0031,2015-09-22,True
1889,14670,39447,AOI-0059,2024-06-09,True
1890,6167,13663,AOI-0028,2011-07-28,True
1891,2582,6214,AOI-0013,2017-09-30,True
1892,4808,10973,AOI-0017,2019-05-28,True
1893,15815,40741,AOI-0062,2015-05-09,True
1894,8411,22788,AOI-0032,2020-06-24,True
1895,8871,23959,AOI-0032,2025-10-08,True
1896,5507,11885,AOI-0019,2025-08-31,True
1897,14788,39575,AOI-0060,2025-04-14,True
1898,14517,39294,AOI-0059,2022-04-15,True
1899,16451,41377,AOI-0062,2025-07-07,True
1900,10883,30317,AOI-0046,2013-07-30,True
1901,19801,54259,AOI-0074,2014-10-16,True
1902,6489,15627,AOI-0028,2020-09-13,True
1903,13705,37979,AOI-0058,2022-07-12,True
1904,4311,10462,AOI-0015,2025-10-13,True
1905,18637,49262,AOI-0069,2025-09-14,True
1906,12464,34226,AOI-0051,2022-05-09,True
1907,18468,48796,AOI-0068,2024-08-05,True
1908,9615,25502,AOI-0041,2025-09-30,True
1909,12444,34206,AOI-0051,2021-09-07,True
1910,7639,19885,AOI-0031,2022-09-11,True
1911,19790,54179,AOI-0074,2014-07-28,True
1912,12350,34112,AOI-0051,2020-06-09,True
1913,4332,10497,AOI-0016,2025-05-25,True
1914,3380,7797,AOI-0014,2014-06-26,True
1915,4349,10514,AOI-0016,2025-07-10,True
1916,16596,41664,AOI-0064,2025-04-24,True
1917,9454,25212,AOI-0039,2025-10-23,True
1918,12964,35162,AOI-0055,2025-07-23,True
1919,11033,31043,AOI-0046,2016-10-25,True
1920,2002,5507,AOI-0010,2024-10-01,True
1921,1245,4645,AOI-0009,2025-05-04,True
1922,8365,22684,AOI-0032,2019-10-11,True
1923,14545,39322,AOI-0059,2022-07-20,True
1924,11432,32439,AOI-0046,2023-07-22,True
1925,13202,35848,AOI-0058,2012-07-11,True
1926,11108,31323,AOI-0046,2018-06-01,True
1927,6439,15448,AOI-0028,2019-10-17,True
1928,7295,19028,AOI-0031,2018-09-06,True
1929,1760,5265,AOI-0010,2021-05-09,True
1930,10068,27380,AOI-0044,2016-09-13,True
1931,12111,33873,AOI-0051,2015-09-20,True
1932,12248,34010,AOI-0051,2018-08-18,True
1933,3117,6749,AOI-0013,2024-09-03,True
1934,9980,26960,AOI-0044,2014-09-19,True
1935,11447,32473,AOI-0046,2023-08-25,True
1936,6989,17606,AOI-0031,2012-04-15,True
1937,14897,39823,AOI-0061,2011-09-18,True
1938,16519,41482,AOI-0063,2025-05-25,True
1939,12434,34196,AOI-0051,2021-07-28,True
1940,18769,49561,AOI-0071,2025-08-13,True
1941,17931,47006,AOI-0068,2016-05-11,True
1942,8679,23496,AOI-0032,2023-09-01,True
1943,10533,28924,AOI-0044,2024-04-06,True
1944,5379,11593,AOI-0018,2025-06-13,True
1945,20083,55533,AOI-0074,2020-10-12,True
1946,10365,28391,AOI-0044,2021-07-21,True
1947,2782,6414,AOI-0013,2020-08-15,True
1948,15208,40134,AOI-0061,2019-09-23,True
1949,8470,22910,AOI-0032,2020-10-24,True
1950,14040,38817,AOI-0059,2012-09-11,True
1951,9681,25651,AOI-0042,2025-08-19,True
1952,17650,45580,AOI-0067,2025-07-15,True
1953,20232,55963,AOI-0074,2022-10-16,True
1954,2197,5829,AOI-0012,2025-06-05,True
1955,342,1981,AOI-0001,2019-06-04,True
1956,19846,54620,AOI-0074,2016-08-12,True
1957,8500,23008,AOI-0032,2021-07-01,True
1958,17062,43590,AOI-0067,2016-05-03,True
1959,20330,56257,AOI-0074,2024-06-06,True
1960,15627,40553,AOI-0061,2025-06-28,True
1961,8156,21957,AOI-0032,2016-07-15,True
1962,18254,48152,AOI-0068,2021-07-31,True
1963,11659,33073,AOI-0047,2025-07-17,True
1964,12494,34256,AOI-0051,2022-07-24,True
1965,5548,12009,AOI-0020,2025-06-03,True
1966,18268,48213,AOI-0068,2021-09-30,True
1967,2416,6048,AOI-0013,2014-07-28,True
1968,5415,11668,AOI-0018,2025-08-27,True
1969,16418,41344,AOI-0062,2025-04-11,True
1970,4713,10878,AOI-0017,2017-09-02,True
1971,18678,49379,AOI-0070,2025-06-10,True
1972,6336,14973,AOI-0028,2017-08-29,True
1973,10208,27916,AOI-0044,2019-06-02,True
1974,16184,41110,AOI-0062,2021-09-13,True
1975,17744,45984,AOI-0068,2011-06-23,True
1976,1192,4571,AOI-0008,2025-07-17,True
1977,4945,11110,AOI-0017,2020-09-19,True
1978,3335,7536,AOI-0014,2013-05-09,True
1979,3628,8751,AOI-0014,2018-10-06,True
1980,13835,38386,AOI-0058,2024-06-23,True
1981,5691,12335,AOI-0021,2025-09-24,True
1982,9769,25857,AOI-0043,2025-08-12,True
1983,13144,35471,AOI-0058,2010-08-29,True
1984,3072,6704,AOI-0013,2024-05-23,True
1985,5570,12057,AOI-0020,2025-07-21,True
1986,12757,34586,AOI-0052,2025-07-05,True
1987,16065,40991,AOI-0062,2020-06-16,True
1988,10790,29724,AOI-0046,2010-09-14,True
1989,13093,35291,AOI-0057,2025-08-05,True
1990,9481,25281,AOI-0040,2025-06-07,True
1991,17738,45960,AOI-0068,2011-05-30,True
1992,7023,17859,AOI-0031,2013-05-25,True
1993,10688,29370,AOI-0045,2025-04-26,True
1994,13511,37325,AOI-0058,2019-06-27,True
1995,3515,8377,AOI-0014,2017-04-28,True
1996,283,1734,AOI-0001,2018-05-01,True
1997,3156,6788,AOI-0013,2025-05-24,True
1998,18668,49349,AOI-0070,2025-05-11,True
1999,17263,44354,AOI-0067,2019-09-05,True
2000,10732,29482,AOI-0045,2025-08-16,True
2001,12148,33910,AOI-0051,2016-09-14,True
2002,18070,47565,AOI-0068,2018-09-21,True
2003,12527,34289,AOI-0051,2023-04-23,True
2004,13576,37547,AOI-0058,2020-07-06,True
2005,6180,13779,AOI-0028,2012-04-22,True
2006,16885,42536,AOI-0067,2011-05-14,True
2007,19596,52964,AOI-0073,2024-09-29,True
2008,6042,13167,AOI-0026,2025-07-12,True
2009,3935,9519,AOI-0014,2022-07-14,True
2010,14832,39713,AOI-0060,2025-08-30,True
2011,1946,5451,AOI-0010,2024-04-04,True
2012,1505,5010,AOI-0010,2017-04-07,True
2013,1233,4612,AOI-0009,2025-04-01,True
2014,19789,54165,AOI-0074,2014-07-14,True
2015,11698,33163,AOI-0047,2025-10-15,True
2016,11517,32689,AOI-0046,2024-08-28,True
2017,19806,54301,AOI-0074,2015-04-28,True
2018,15526,40452,AOI-0061,2023-10-29,True
2019,13817,38311,AOI-0058,2024-04-09,True
2020,4377,10542,AOI-0016,2025-08-29,True
2021,5127,11292,AOI-0017,2023-06-11,True
2022,16563,41572,AOI-0063,2025-08-23,True
2023,1645,5150,AOI-0010,2019-08-13,True
2024,15412,40338,AOI-0061,2022-07-21,True
2025,4761,10926,AOI-0017,2018-07-12,True
2026,10637,29232,AOI-0044,2025-07-10,True
2027,4899,11064,AOI-0017,2020-06-06,True
2028,16387,41313,AOI-0062,2024-07-30,True
2029,7899,20528,AOI-0031,2025-09-15,True
2030,19030,51084,AOI-0073,2016-04-06,True
2031,20435,56530,AOI-0074,2025-08-05,True
2032,4419,10584,AOI-0017,2010-07-29,True
2033,7248,18831,AOI-0031,2017-09-22,True
2034,9212,24719,AOI-0037,2025-04-16,True
2035,253,1621,AOI-0001,2017-08-09,True
2036,13528,37389,AOI-0058,2019-08-30,True
2037,3320,7448,AOI-0014,2012-09-11,True
2038,3658,8840,AOI-0014,2019-06-04,True
2039,19467,52637,AOI-0073,2023-06-07,True
2040,5260,11425,AOI-0017,2024-09-29,True
2041,3444,8073,AOI-0014,2015-08-28,True
2042,2533,6165,AOI-0013,2017-04-28,True
2043,6747,16614,AOI-0028,2025-06-27,True
2044,5519,11908,AOI-0019,2025-09-23,True
2045,5172,11337,AOI-0017,2023-09-19,True
2046,10457,28712,AOI-0044,2023-04-07,True
2047,19984,55256,AOI-0074,2019-08-09,True
2048,2508,6140,AOI-0013,2016-08-21,True
2049,18722,49493,AOI-0070,2025-10-02,True
2050,5554,12017,AOI-0020,2025-06-11,True
2051,9752,25821,AOI-0043,2025-07-07,True
2052,7348,19182,AOI-0031,2019-07-09,True
2053,942,4009,AOI-0004,2025-09-23,True
2054,14886,39812,AOI-0061,2011-06-30,True
2055,16188,41114,AOI-0062,2021-09-29,True
2056,9113,24479,AOI-0035,2025-09-26,True
2057,5229,11394,AOI-0017,2024-07-19,True
2058,5960,12998,AOI-0024,2025-10-18,True
2059,11212,31677,AOI-0046,2019-10-20,True
2060,7979,20950,AOI-0032,2011-09-11,True
2061,14730,39507,AOI-0059,2025-05-09,True
2062,3635,8776,AOI-0014,2019-04-01,True
2063,8374,22701,AOI-0032,2019-10-28,True
2064,3692,8911,AOI-0014,2019-08-14,True
2065,14393,39170,AOI-0059,2020-05-08,True
2066,14337,39114,AOI-0059,2019-06-10,True
2067,16590,41654,AOI-0064,2025-04-14,True
2068,17730,45907,AOI-0068,2011-04-07,True
2069,6740,16587,AOI-0028,2025-05-31,True
2070,441,2304,AOI-0001,2020-09-22,True
2071,14701,39478,AOI-0059,2024-09-11,True
2072,8362,22678,AOI-0032,2019-10-05,True
2073,15309,40235,AOI-0061,2021-05-05,True
2074,15226,40152,AOI-0061,2020-04-17,True
2075,4167,10127,AOI-0014,2025-06-13,True
2076,19630,53059,AOI-0073,2025-06-03,True
2077,13295,36413,AOI-0058,2015-04-28,True
2078,12404,34166,AOI-0051,2021-05-06,True
2079,6108,13307,AOI-0027,2025-07-29,True
2080,18141,47787,AOI-0068,2019-09-30,True
2081,15964,40890,AOI-0062,2019-04-08,True
2082,13338,36628,AOI-0058,2016-04-30,True
2083,5067,11232,AOI-0017,2022-07-12,True
2084,7149,18476,AOI-0031,2016-05-03,True
2085,20366,56340,AOI-0074,2024-08-28,True
2086,4742,10907,AOI-0017,2018-05-09,True
2087,12858,34877,AOI-0053,2025-09-21,True
2088,2916,6548,AOI-0013,2022-06-16,True
2089,4760,10925,AOI-0017,2018-07-11,True
2090,3155,6787,AOI-0013,2025-05-19,True
2091,19610,53014,AOI-0073,2025-04-19,True
2092,15075,40001,AOI-0061,2017-08-11,True
2093,19531,52818,AOI-0073,2024-05-06,True
2094,19556,52876,AOI-0073,2024-07-03,True
2095,15731,40657,AOI-0062,2011-10-16,True
2096,16329,41255,AOI-0062,2023-09-17,True
2097,13356,36717,AOI-0058,2016-07-28,True
2098,8300,22538,AOI-0032,2019-05-18,True
2099,4128,10022,AOI-0014,2024-09-29,True
2100,12899,35035,AOI-0054,2025-07-28,True
2101,9056,24422,AOI-0035,2025-05-16,True
2102,11229,31741,AOI-0046,2020-05-24,True
2103,11433,32442,AOI-0046,2023-07-25,True
2104,3049,6681,AOI-0013,2023-10-14,True
2105,2868,6500,AOI-0013,2021-08-20,True
2106,20525,56785,AOI-0075,2025-09-16,True
2107,8992,24292,AOI-0034,2025-07-07,True
2108,2816,6448,AOI-0013,2020-10-27,True
2109,14202,38979,AOI-0059,2017-04-02,True
2110,9438,25196,AOI-0039,2025-09-12,True
2111,10707,29420,AOI-0045,2025-06-15,True
2112,5536,11968,AOI-0020,2025-04-23,True
2113,7644,19900,AOI-0031,2022-09-26,True
2114,15399,40325,AOI-0061,2022-06-12,True
2115,11056,31136,AOI-0046,2017-06-27,True
2116,8789,23753,AOI-0032,2024-10-15,True
2117,3763,9090,AOI-0014,2020-07-11,True
2118,15699,40625,AOI-0062,2010-08-13,True
2119,12718,34480,AOI-0051,2025-09-16,True
2120,2254,5886,AOI-0013,2010-04-16,True
2121,17719,45838,AOI-0068,2010-08-29,True
2122,10257,28046,AOI-0044,2019-10-10,True
2123,11395,32328,AOI-0046,2023-04-02,True
2124,8251,22348,AOI-0032,2018-06-10,True
2125,8314,22570,AOI-0032,2019-06-19,True
2126,420,2247,AOI-0001,2020-07-27,True
2127,14530,39307,AOI-0059,2022-06-11,True
2128,12206,33968,AOI-0051,2017-09-30,True
2129,12836,34827,AOI-0053,2025-08-02,True
2130,706,3290,AOI-0001,2025-07-05,True
2131,153,1077,AOI-0001,2015-04-13,True
2132,15833,40759,AOI-0062,2015-09-21,True
2133,3319,7441,AOI-0014,2012-09-04,True
2134,6099,13298,AOI-0027,2025-07-05,True
2135,3536,8463,AOI-0014,2017-07-23,True
2136,20711,57066,AOI-0078,2025-07-04,True
2137,13163,35606,AOI-0058,2011-06-12,True
2138,5881,12820,AOI-0024,2025-04-23,True
2139,4247,10323,AOI-0015,2025-05-27,True
2140,9570,25457,AOI-0041,2025-06-22,True
2141,11267,31850,AOI-0046,2020-09-10,True
2142,17049,43511,AOI-0067,2015-09-14,True
2143,19932,55084,AOI-0074,2018-09-19,True
2144,5027,11192,AOI-0017,2021-10-06,True
2145,20150,55707,AOI-0074,2021-09-03,True
2146,8102,21717,AOI-0032,2015-06-18,True
2147,8238,22292,AOI-0032,2018-04-15,True
2148,1605,5110,AOI-0010,2019-04-28,True
2149,15170,40096,AOI-0061,2019-06-27,True
2150,1976,5481,AOI-0010,2024-07-15,True
2151,19663,53144,AOI-0073,2025-08-27,True
2152,6220,14190,AOI-0028,2014-04-07,True
2153,8180,22068,AOI-0032,2017-04-04,True
2154,1296,4757,AOI-0009,2025-08-24,True
2155,515,2580,AOI-0001,2022-04-25,True
2156,16295,41221,AOI-0062,2023-06-24,True
2157,6310,14848,AOI-0028,2017-04-26,True
2158,10915,30501,AOI-0046,2014-07-01,True
2159,2374,6006,AOI-0013,2013-07-28,True
2160,5392,11624,AOI-0018,2025-07-14,True
2161,18551,49028,AOI-0068,2025-08-24,True
2162,5843,12720,AOI-0023,2025-08-14,True
2163,10453,28707,AOI-0044,2023-04-02,True
2164,2092,5609,AOI-0011,2025-04-17,True
2165,7076,18136,AOI-0031,2014-07-28,True
2166,9798,25919,AOI-0043,2025-10-13,True
2167,274,1708,AOI-0001,2018-04-05,True
2168,3965,9581,AOI-0014,2022-09-14,True
2169,6797,16763,AOI-0029,2025-04-24,True
2170,17452,44980,AOI-0067,2022-08-23,True
2171,3310,7370,AOI-0014,2012-06-25,True
2172,13702,37971,AOI-0058,2022-07-04,True
2173,8634,23396,AOI-0032,2023-05-24,True
2174,6606,16071,AOI-0028,2022-10-01,True
2175,18979,50755,AOI-0073,2014-07-12,True
2176,12093,33855,AOI-0051,2015-06-26,True
2177,6175,13738,AOI-0028,2011-10-11,True
2178,15024,39950,AOI-0061,2016-06-19,True
2179,17421,44897,AOI-0067,2022-06-01,True
2180,1266,4702,AOI-0009,2025-06-30,True
2181,1401,4906,AOI-0010,2013-06-26,True
2182,2444,6076,AOI-0013,2015-05-23,True
2183,3890,9398,AOI-0014,2021-10-14,True
2184,12934,35132,AOI-0055,2025-04-11,True
2185,7206,18724,AOI-0031,2017-06-07,True
2186,7510,19555,AOI-0031,2021-05-17,True
2187,20066,55498,AOI-0074,2020-09-07,True
2188,14957,39883,AOI-0061,2014-04-27,True
2189,20715,57073,AOI-0078,2025-07-11,True
2190,18361,48523,AOI-0068,2023-06-06,True
2191,5956,12982,AOI-0024,2025-10-02,True
2192,8891,24031,AOI-0033,2025-05-20,True
2193,6332,14957,AOI-0028,2017-08-13,True
2194,12485,34247,AOI-0051,2022-07-09,True
2195,12456,34218,AOI-0051,2021-10-21,True
2196,174,1213,AOI-0001,2015-08-27,True
2197,9101,24467,AOI-0035,2025-08-31,True
2198,14288,39065,AOI-0059,2018-07-09,True
2199,16748,42036,AOI-0065,2025-09-30,True
2200,20291,56144,AOI-0074,2023-09-14,True
2201,4114,9994,AOI-0014,2024-09-01,True
2202,5188,11353,AOI-0017,2023-10-21,True
2203,5396,11631,AOI-0018,2025-07-21,True
2204,9860,26256,AOI-0044,2011-07-16,True
2205,1733,5238,AOI-0010,2020-09-13,True
2206,17168,44006,AOI-0067,2018-04-23,True
2207,7720,20106,AOI-0031,2023-09-19,True
2208,16144,41070,AOI-0062,2021-06-10,True
2209,4885,11050,AOI-0017,2020-04-30,True
2210,1363,4868,AOI-0010,2011-08-13,True
2211,19904,54948,AOI-0074,2018-05-06,True
2212,1846,5351,AOI-0010,2022-07-17,True
2213,18203,47973,AOI-0068,2020-09-03,True
2214,10880,30308,AOI-0046,2013-07-21,True
2215,2217,5849,AOI-0012,2025-07-30,True
2216,1730,5235,AOI-0010,2020-09-09,True
2217,14719,39496,AOI-0059,2025-04-01,True
2218,10248,28016,AOI-0044,2019-09-10,True
2219,4887,11052,AOI-0017,2020-05-08,True
2220,11891,33653,AOI-0050,2025-09-07,True
2221,19996,55292,AOI-0074,2019-09-14,True
2222,19221,51952,AOI-0073,2020-04-22,True
2223,17037,43455,AOI-0067,2015-07-20,True
2224,8982,24265,AOI-0034,2025-06-10,True
2225,3601,8647,AOI-0014,2018-06-24,True
2226,14782,39559,AOI-0059,2025-10-08,True
2227,14060,38837,AOI-0059,2013-06-18,True
2228,10471,28772,AOI-0044,2023-06-06,True
2229,3013,6645,AOI-0013,2023-08-05,True
2230,5070,11235,AOI-0017,2022-07-19,True
2231,13152,35535,AOI-0058,2011-04-02,True
2232,8577,23220,AOI-0032,2022-06-30,True
2233,6822,16859,AOI-0029,2025-07-29,True
2234,14067,38844,AOI-0059,2013-07-20,True
2235,6552,15894,AOI-0028,2022-04-07,True
2236,10598,29133,AOI-0044,2025-04-02,True
2237,19760,53933,AOI-0074,2013-06-25,True
2238,140,982,AOI-0001,2014-08-09,True
2239,19868,54786,AOI-0074,2017-06-26,True
2240,4954,11119,AOI-0017,2020-10-12,True
2241,20120,55639,AOI-0074,2021-06-27,True
2242,19246,52027,AOI-0073,2020-07-06,True
2243,9341,25052,AOI-0038,2025-08-14,True
2244,14384,39161,AOI-0059,2020-04-09,True
2245,10323,28245,AOI-0044,2020-09-26,True
2246,10290,28157,AOI-0044,2020-06-30,True
2247,9383,25141,AOI-0039,2025-05-04,True
2248,10039,27252,AOI-0044,2016-05-08,True
2249,8399,22763,AOI-0032,2020-05-30,True
2250,9824,26056,AOI-0044,2010-07-29,True
2251,16505,41441,AOI-0063,2025-04-14,True
2252,19150,51766,AOI-0073,2019-05-19,True
2253,4072,9891,AOI-0014,2024-05-21,True
2254,20448,56564,AOI-0074,2025-09-08,True
2255,13752,38139,AOI-0058,2023-05-20,True
2256,2899,6531,AOI-0013,2022-04-25,True
2257,16100,41026,AOI-0062,2020-09-09,True
2258,4320,10485,AOI-0016,2025-04-19,True
2259,12593,34355,AOI-0051,2024-04-05,True
2260,9116,24482,AOI-0035,2025-10-02,True
2261,18317,48364,AOI-0068,2022-07-30,True
2262,12068,33830,AOI-0051,2014-09-08,True
2263,2974,6606,AOI-0013,2023-04-10,True
2264,5978,13028,AOI-0025,2025-06-13,True
2265,18538,48995,AOI-0068,2025-07-22,True
2266,5876,12804,AOI-0024,2025-04-07,True
2267,10432,28624,AOI-0044,2022-08-10,True
2268,13986,38763,AOI-0059,2011-05-27,True
2269,17532,45228,AOI-0067,2023-09-27,True
2270,2626,6258,AOI-0013,2018-08-27,True
2271,17596,45420,AOI-0067,2024-09-06,True
2272,2477,6109,AOI-0013,2015-10-16,True
2273,15644,40570,AOI-0061,2025-07-28,True
2274,6982,17550,AOI-0031,2011-09-19,True
2275,1186,4565,AOI-0008,2025-07-08,True
