seed,method,n,rmse,slice
1,blend_soft_all_r1_l0_p4_0.40,1002,0.053535935,source_landsat
1,blend_soft_all_r1_l0_p4_0.40,461,0.062043627,source_modis
1,blend_soft_crop_r1_l0_p4_0.40,2644,0.063281657,all
1,blend_soft_crop_r1_l0_p4_0.40,1888,0.066846856,history
1,blend_soft_crop_r1_l0_p4_0.40,756,0.053347545,2025
1,blend_soft_crop_r1_l0_p4_0.40,2267,0.065329685,new
1,blend_soft_crop_r1_l0_p4_0.40,377,0.049200376,shared
1,blend_soft_crop_r1_l0_p4_0.40,1706,0.056758734,near
1,blend_soft_crop_r1_l0_p4_0.40,441,0.076238189,mid
1,blend_soft_crop_r1_l0_p4_0.40,497,0.071332531,far_or_none
1,blend_soft_crop_r1_l0_p4_0.40,1181,0.070949306,source_s2
1,blend_soft_crop_r1_l0_p4_0.40,1002,0.053524489,source_landsat
1,blend_soft_crop_r1_l0_p4_0.40,461,0.062008238,source_modis
1,blend_soft_all_r2_l0_p4_0.40,2644,0.063208242,all
1,blend_soft_all_r2_l0_p4_0.40,1888,0.066746329,history
1,blend_soft_all_r2_l0_p4_0.40,756,0.053357489,2025
1,blend_soft_all_r2_l0_p4_0.40,2267,0.065222653,new
1,blend_soft_all_r2_l0_p4_0.40,377,0.049392052,shared
1,blend_soft_all_r2_l0_p4_0.40,1706,0.056639438,near
1,blend_soft_all_r2_l0_p4_0.40,441,0.076216259,mid
1,blend_soft_all_r2_l0_p4_0.40,497,0.071332531,far_or_none
1,blend_soft_all_r2_l0_p4_0.40,1181,0.070958331,source_s2
1,blend_soft_all_r2_l0_p4_0.40,1002,0.053158140,source_landsat
1,blend_soft_all_r2_l0_p4_0.40,461,0.062236876,source_modis
1,blend_soft_all_r32_l0_p4_0.40,2644,0.064330219,all
1,blend_soft_all_r32_l0_p4_0.40,1888,0.067833988,history
1,blend_soft_all_r32_l0_p4_0.40,756,0.054606961,2025
1,blend_soft_all_r32_l0_p4_0.40,2267,0.066326184,new
1,blend_soft_all_r32_l0_p4_0.40,377,0.050697184,shared
1,blend_soft_all_r32_l0_p4_0.40,1706,0.058464497,near
1,blend_soft_all_r32_l0_p4_0.40,441,0.076526462,mid
1,blend_soft_all_r32_l0_p4_0.40,497,0.071319369,far_or_none
1,blend_soft_all_r32_l0_p4_0.40,1181,0.071898491,source_s2
1,blend_soft_all_r32_l0_p4_0.40,1002,0.054562389,source_landsat
1,blend_soft_all_r32_l0_p4_0.40,461,0.063413518,source_modis
70404,baseline,2644,0.069475111,
70404,post_mode,2644,0.072044480,
70404,blend_post_mode_0.20,2644,0.069175916,
70404,blend_post_mode_0.30,2644,0.069180773,
70404,blend_post_mode_0.40,2644,0.069288723,
70404,blend_post_mode_0.50,2644,0.069499287,
70404,crop_hier_n1_p00,2644,0.070378031,
70404,blend_crop_hier_n1_p00_0.20,2644,0.068692966,
70404,blend_crop_hier_n1_p00_0.30,2644,0.068481296,
70404,blend_crop_hier_n1_p00_0.40,2644,0.068390917,
70404,blend_crop_hier_n1_p00_0.50,2644,0.068422310,
70404,crop_hier_n1_p67,2644,0.070311041,
70404,blend_crop_hier_n1_p67_0.20,2644,0.068682048,
70404,blend_crop_hier_n1_p67_0.30,2644,0.068464340,
70404,blend_crop_hier_n1_p67_0.40,2644,0.068367574,
70404,blend_crop_hier_n1_p67_0.50,2644,0.068392264,
70404,crop_hier_n1_p80,2644,0.070277282,
70404,blend_crop_hier_n1_p80_0.20,2644,0.068680054,
70404,blend_crop_hier_n1_p80_0.30,2644,0.068460415,
70404,blend_crop_hier_n1_p80_0.40,2644,0.068361098,
70404,blend_crop_hier_n1_p80_0.50,2644,0.068382628,
70404,crop_hier_n2_p00,2644,0.071309943,
70404,blend_crop_hier_n2_p00_0.20,2644,0.068909233,
70404,blend_crop_hier_n2_p00_0.30,2644,0.068801873,
70404,blend_crop_hier_n2_p00_0.40,2644,0.068812497,
70404,blend_crop_hier_n2_p00_0.50,2644,0.068941048,
70404,crop_hier_n2_p67,2644,0.071394326,
70404,blend_crop_hier_n2_p67_0.20,2644,0.068969907,
70404,blend_crop_hier_n2_p67_0.30,2644,0.068884900,
70404,blend_crop_hier_n2_p67_0.40,2644,0.068912354,
70404,blend_crop_hier_n2_p67_0.50,2644,0.069052136,
70404,crop_hier_n2_p80,2644,0.071358703,
70404,blend_crop_hier_n2_p80_0.20,2644,0.068985927,
70404,blend_crop_hier_n2_p80_0.30,2644,0.068904567,
70404,blend_crop_hier_n2_p80_0.40,2644,0.068932714,
70404,blend_crop_hier_n2_p80_0.50,2644,0.069070233,
70404,crop_hier_n3_p00,2644,0.071615510,
70404,blend_crop_hier_n3_p00_0.20,2644,0.068977642,
70404,blend_crop_hier_n3_p00_0.30,2644,0.068903671,
70404,blend_crop_hier_n3_p00_0.40,2644,0.068946908,
70404,blend_crop_hier_n3_p00_0.50,2644,0.069107130,
70404,crop_hier_n3_p67,2644,0.071493634,
70404,blend_crop_hier_n3_p67_0.20,2644,0.069003472,
70404,blend_crop_hier_n3_p67_0.30,2644,0.068932864,
70404,blend_crop_hier_n3_p67_0.40,2644,0.068973024,
70404,blend_crop_hier_n3_p67_0.50,2644,0.069123759,
70404,crop_hier_n3_p80,2644,0.071437187,
70404,blend_crop_hier_n3_p80_0.20,2644,0.069015455,
70404,blend_crop_hier_n3_p80_0.30,2644,0.068946413,
70404,blend_crop_hier_n3_p80_0.40,2644,0.068985158,
70404,blend_crop_hier_n3_p80_0.50,2644,0.069131509,
70404,soft_crop_r1_l0_p1,2644,0.070149969,
70404,blend_soft_crop_r1_l0_p1_0.20,2644,0.068795795,
70404,blend_soft_crop_r1_l0_p1_0.30,2644,0.068607886,
70404,blend_soft_crop_r1_l0_p1_0.40,2644,0.068522401,
70404,blend_soft_crop_r1_l0_p1_0.50,2644,0.068539723,
70404,soft_crop_r1_l0_p2,2644,0.070063530,
70404,blend_soft_crop_r1_l0_p2_0.20,2644,0.068728492,
70404,blend_soft_crop_r1_l0_p2_0.30,2644,0.068515978,
70404,blend_soft_crop_r1_l0_p2_0.40,2644,0.068412161,
70404,blend_soft_crop_r1_l0_p2_0.50,2644,0.068417534,
70404,soft_crop_r1_l0_p4,2644,0.070215299,
70404,blend_soft_crop_r1_l0_p4_0.20,2644,0.068716997,
70404,blend_soft_crop_r1_l0_p4_0.30,2644,0.068506670,
70404,blend_soft_crop_r1_l0_p4_0.40,2644,0.068410399,
70404,blend_soft_crop_r1_l0_p4_0.50,2644,0.068428664,
70404,soft_crop_r1_l0.25_p1,2644,0.070036821,
70404,blend_soft_crop_r1_l0.25_p1_0.20,2644,0.068871546,
70404,blend_soft_crop_r1_l0.25_p1_0.30,2644,0.068703234,
70404,blend_soft_crop_r1_l0.25_p1_0.40,2644,0.068624892,
70404,blend_soft_crop_r1_l0.25_p1_0.50,2644,0.068636826,
70404,soft_crop_r1_l0.25_p2,2644,0.070033588,
70404,blend_soft_crop_r1_l0.25_p2_0.20,2644,0.068739136,
70404,blend_soft_crop_r1_l0.25_p2_0.30,2644,0.068528843,
70404,blend_soft_crop_r1_l0.25_p2_0.40,2644,0.068425134,
70404,blend_soft_crop_r1_l0.25_p2_0.50,2644,0.068428493,
70404,soft_crop_r1_l0.25_p4,2644,0.070217078,
70404,blend_soft_crop_r1_l0.25_p4_0.20,2644,0.068718192,
70404,blend_soft_crop_r1_l0.25_p4_0.30,2644,0.068508312,
70404,blend_soft_crop_r1_l0.25_p4_0.40,2644,0.068412382,
70404,blend_soft_crop_r1_l0.25_p4_0.50,2644,0.068430882,
70404,soft_crop_r1_l1_p1,2644,0.070141758,
70404,blend_soft_crop_r1_l1_p1_0.20,2644,0.069000424,
70404,blend_soft_crop_r1_l1_p1_0.30,2644,0.068876756,
70404,blend_soft_crop_r1_l1_p1_0.40,2644,0.068829498,
70404,blend_soft_crop_r1_l1_p1_0.50,2644,0.068858809,
70404,soft_crop_r1_l1_p2,2644,0.069941123,
70404,blend_soft_crop_r1_l1_p2_0.20,2644,0.068824795,
70404,blend_soft_crop_r1_l1_p2_0.30,2644,0.068638057,
70404,blend_soft_crop_r1_l1_p2_0.40,2644,0.068544730,
70404,blend_soft_crop_r1_l1_p2_0.50,2644,0.068545195,
70404,soft_crop_r1_l1_p4,2644,0.070176184,
70404,blend_soft_crop_r1_l1_p4_0.20,2644,0.068764955,
70404,blend_soft_crop_r1_l1_p4_0.30,2644,0.068568300,
70404,blend_soft_crop_r1_l1_p4_0.40,2644,0.068478636,
70404,blend_soft_crop_r1_l1_p4_0.50,2644,0.068496383,
70404,soft_all_r1_l0_p1,2644,0.070033116,
70404,blend_soft_all_r1_l0_p1_0.20,2644,0.068778149,
70404,blend_soft_all_r1_l0_p1_0.30,2644,0.068580182,
70404,blend_soft_all_r1_l0_p1_0.40,2644,0.068483866,
70404,blend_soft_all_r1_l0_p1_0.50,2644,0.068489627,
70404,soft_all_r1_l0_p2,2644,0.069934020,
70404,blend_soft_all_r1_l0_p2_0.20,2644,0.068708924,
70404,blend_soft_all_r1_l0_p2_0.30,2644,0.068485250,
70404,blend_soft_all_r1_l0_p2_0.40,2644,0.068369411,
70404,blend_soft_all_r1_l0_p2_0.50,2644,0.068361957,
70404,soft_all_r1_l0_p4,2644,0.070069626,
70404,blend_soft_all_r1_l0_p4_0.20,2644,0.068695104,
70404,blend_soft_all_r1_l0_p4_0.30,2644,0.068472251,
70404,blend_soft_all_r1_l0_p4_0.40,2644,0.068362465,
70404,blend_soft_all_r1_l0_p4_0.50,2644,0.068366292,
70404,soft_all_r1_l0.25_p1,2644,0.069944440,
70404,blend_soft_all_r1_l0.25_p1_0.20,2644,0.068856612,
70404,blend_soft_all_r1_l0.25_p1_0.30,2644,0.068680054,
70404,blend_soft_all_r1_l0.25_p1_0.40,2644,0.068592983,
70404,blend_soft_all_r1_l0.25_p1_0.50,2644,0.068595739,
70404,soft_all_r1_l0.25_p2,2644,0.069907782,
70404,blend_soft_all_r1_l0.25_p2_0.20,2644,0.068720105,
70404,blend_soft_all_r1_l0.25_p2_0.30,2644,0.068498969,
70404,blend_soft_all_r1_l0.25_p2_0.40,2644,0.068383584,
70404,blend_soft_all_r1_l0.25_p2_0.50,2644,0.068374485,
70404,soft_all_r1_l0.25_p4,2644,0.070072653,
70404,blend_soft_all_r1_l0.25_p4_0.20,2644,0.068696801,
70404,blend_soft_all_r1_l0.25_p4_0.30,2644,0.068474602,
70404,blend_soft_all_r1_l0.25_p4_0.40,2644,0.068365333,
70404,blend_soft_all_r1_l0.25_p4_0.50,2644,0.068369538,
70404,soft_all_r1_l1_p1,2644,0.070081745,
70404,blend_soft_all_r1_l1_p1_0.20,2644,0.068989909,
70404,blend_soft_all_r1_l1_p1_0.30,2644,0.068860638,
70404,blend_soft_all_r1_l1_p1_0.40,2644,0.068807571,
70404,blend_soft_all_r1_l1_p1_0.50,2644,0.068830884,
70404,soft_all_r1_l1_p2,2644,0.069838403,
70404,blend_soft_all_r1_l1_p2_0.20,2644,0.068808202,
70404,blend_soft_all_r1_l1_p2_0.30,2644,0.068612296,
70404,blend_soft_all_r1_l1_p2_0.40,2644,0.068509260,
70404,blend_soft_all_r1_l1_p2_0.50,2644,0.068499513,
70404,soft_all_r1_l1_p4,2644,0.070039550,
70404,blend_soft_all_r1_l1_p4_0.20,2644,0.068744222,
70404,blend_soft_all_r1_l1_p4_0.30,2644,0.068535767,
70404,blend_soft_all_r1_l1_p4_0.40,2644,0.068433408,
70404,blend_soft_all_r1_l1_p4_0.50,2644,0.068437619,
70404,soft_crop_r2_l0_p1,2644,0.070331615,
70404,blend_soft_crop_r2_l0_p1_0.20,2644,0.068808483,
70404,blend_soft_crop_r2_l0_p1_0.30,2644,0.068631555,
70404,blend_soft_crop_r2_l0_p1_0.40,2644,0.068560119,
70404,blend_soft_crop_r2_l0_p1_0.50,2644,0.068594505,
70404,soft_crop_r2_l0_p2,2644,0.070206555,
70404,blend_soft_crop_r2_l0_p2_0.20,2644,0.068738830,
70404,blend_soft_crop_r2_l0_p2_0.30,2644,0.068535077,
70404,blend_soft_crop_r2_l0_p2_0.40,2644,0.068442396,
70404,blend_soft_crop_r2_l0_p2_0.50,2644,0.068461238,
70404,soft_crop_r2_l0_p4,2644,0.070263194,
70404,blend_soft_crop_r2_l0_p4_0.20,2644,0.068713443,
70404,blend_soft_crop_r2_l0_p4_0.30,2644,0.068503833,
70404,blend_soft_crop_r2_l0_p4_0.40,2644,0.068409962,
70404,blend_soft_crop_r2_l0_p4_0.50,2644,0.068432306,
70404,soft_crop_r2_l0.25_p1,2644,0.070159675,
70404,blend_soft_crop_r2_l0.25_p1_0.20,2644,0.068870295,
70404,blend_soft_crop_r2_l0.25_p1_0.30,2644,0.068706289,
70404,blend_soft_crop_r2_l0.25_p1_0.40,2644,0.068635557,
70404,blend_soft_crop_r2_l0.25_p1_0.50,2644,0.068658387,
70404,soft_crop_r2_l0.25_p2,2644,0.070183602,
70404,blend_soft_crop_r2_l0.25_p2_0.20,2644,0.068751471,
70404,blend_soft_crop_r2_l0.25_p2_0.30,2644,0.068550836,
70404,blend_soft_crop_r2_l0.25_p2_0.40,2644,0.068459086,
70404,blend_soft_crop_r2_l0.25_p2_0.50,2644,0.068476658,
70404,soft_crop_r2_l0.25_p4,2644,0.070264764,
70404,blend_soft_crop_r2_l0.25_p4_0.20,2644,0.068717034,
70404,blend_soft_crop_r2_l0.25_p4_0.30,2644,0.068508622,
70404,blend_soft_crop_r2_l0.25_p4_0.40,2644,0.068415534,
70404,blend_soft_crop_r2_l0.25_p4_0.50,2644,0.068438243,
70404,soft_crop_r2_l1_p1,2644,0.070150279,
70404,blend_soft_crop_r2_l1_p1_0.20,2644,0.068981634,
70404,blend_soft_crop_r2_l1_p1_0.30,2644,0.068852374,
70404,blend_soft_crop_r2_l1_p1_0.40,2644,0.068802110,
70404,blend_soft_crop_r2_l1_p1_0.50,2644,0.068831016,
70404,soft_crop_r2_l1_p2,2644,0.070067370,
70404,blend_soft_crop_r2_l1_p2_0.20,2644,0.068830052,
70404,blend_soft_crop_r2_l1_p2_0.30,2644,0.068649803,
70404,blend_soft_crop_r2_l1_p2_0.40,2644,0.068565538,
70404,blend_soft_crop_r2_l1_p2_0.50,2644,0.068577610,
70404,soft_crop_r2_l1_p4,2644,0.070296065,
70404,blend_soft_crop_r2_l1_p4_0.20,2644,0.068775818,
70404,blend_soft_crop_r2_l1_p4_0.30,2644,0.068587202,
70404,blend_soft_crop_r2_l1_p4_0.40,2644,0.068507290,
70404,blend_soft_crop_r2_l1_p4_0.50,2644,0.068536462,
70404,soft_all_r2_l0_p1,2644,0.070286354,
70404,blend_soft_all_r2_l0_p1_0.20,2644,0.068812697,
70404,blend_soft_all_r2_l0_p1_0.30,2644,0.068635362,
70404,blend_soft_all_r2_l0_p1_0.40,2644,0.068561822,
70404,blend_soft_all_r2_l0_p1_0.50,2644,0.068592412,
70404,soft_all_r2_l0_p2,2644,0.070128732,
70404,blend_soft_all_r2_l0_p2_0.20,2644,0.068734732,
70404,blend_soft_all_r2_l0_p2_0.30,2644,0.068526694,
70404,blend_soft_all_r2_l0_p2_0.40,2644,0.068428242,
70404,blend_soft_all_r2_l0_p2_0.50,2644,0.068439850,
70404,soft_all_r2_l0_p4,2644,0.070173460,
70404,blend_soft_all_r2_l0_p4_0.20,2644,0.068704117,
70404,blend_soft_all_r2_l0_p4_0.30,2644,0.068488104,
70404,blend_soft_all_r2_l0_p4_0.40,2644,0.068386697,
70404,blend_soft_all_r2_l0_p4_0.50,2644,0.068400403,
70404,soft_all_r2_l0.25_p1,2644,0.070131332,
70404,blend_soft_all_r2_l0.25_p1_0.20,2644,0.068872494,
70404,blend_soft_all_r2_l0.25_p1_0.30,2644,0.068708097,
70404,blend_soft_all_r2_l0.25_p1_0.40,2644,0.068635970,
70404,blend_soft_all_r2_l0.25_p1_0.50,2644,0.068656404,
70404,soft_all_r2_l0.25_p2,2644,0.070110831,
70404,blend_soft_all_r2_l0.25_p2_0.20,2644,0.068748243,
70404,blend_soft_all_r2_l0.25_p2_0.30,2644,0.068543794,
70404,blend_soft_all_r2_l0.25_p2_0.40,2644,0.068446765,
70404,blend_soft_all_r2_l0.25_p2_0.50,2644,0.068457613,
70404,soft_all_r2_l0.25_p4,2644,0.070174953,
70404,blend_soft_all_r2_l0.25_p4_0.20,2644,0.068708501,
70404,blend_soft_all_r2_l0.25_p4_0.30,2644,0.068493934,
70404,blend_soft_all_r2_l0.25_p4_0.40,2644,0.068393456,
70404,blend_soft_all_r2_l0.25_p4_0.50,2644,0.068407570,
70404,soft_all_r2_l1_p1,2644,0.070131167,
70404,blend_soft_all_r2_l1_p1_0.20,2644,0.068980250,
70404,blend_soft_all_r2_l1_p1_0.30,2644,0.068849824,
70404,blend_soft_all_r2_l1_p1_0.40,2644,0.068798080,
70404,blend_soft_all_r2_l1_p1_0.50,2644,0.068825197,
70404,soft_all_r2_l1_p2,2644,0.070023141,
70404,blend_soft_all_r2_l1_p2_0.20,2644,0.068827562,
70404,blend_soft_all_r2_l1_p2_0.30,2644,0.068644835,
70404,blend_soft_all_r2_l1_p2_0.40,2644,0.068557271,
70404,blend_soft_all_r2_l1_p2_0.50,2644,0.068565234,
70404,soft_all_r2_l1_p4,2644,0.070240984,
70404,blend_soft_all_r2_l1_p4_0.20,2644,0.068772940,
70404,blend_soft_all_r2_l1_p4_0.30,2644,0.068581298,
70404,blend_soft_all_r2_l1_p4_0.40,2644,0.068497306,
70404,blend_soft_all_r2_l1_p4_0.50,2644,0.068521360,
70404,soft_crop_r4_l0_p1,2644,0.070406965,
70404,blend_soft_crop_r4_l0_p1_0.20,2644,0.068832291,
70404,blend_soft_crop_r4_l0_p1_0.30,2644,0.068665778,
70404,blend_soft_crop_r4_l0_p1_0.40,2644,0.068603687,
70404,blend_soft_crop_r4_l0_p1_0.50,2644,0.068646302,
70404,soft_crop_r4_l0_p2,2644,0.070534334,
70404,blend_soft_crop_r4_l0_p2_0.20,2644,0.068811156,
70404,blend_soft_crop_r4_l0_p2_0.30,2644,0.068642873,
70404,blend_soft_crop_r4_l0_p2_0.40,2644,0.068584965,
70404,blend_soft_crop_r4_l0_p2_0.50,2644,0.068637710,
70404,soft_crop_r4_l0_p4,2644,0.070788901,
70404,blend_soft_crop_r4_l0_p4_0.20,2644,0.068817365,
70404,blend_soft_crop_r4_l0_p4_0.30,2644,0.068660868,
70404,blend_soft_crop_r4_l0_p4_0.40,2644,0.068620528,
70404,blend_soft_crop_r4_l0_p4_0.50,2644,0.068696551,
70404,soft_crop_r4_l0.25_p1,2644,0.070294776,
70404,blend_soft_crop_r4_l0.25_p1_0.20,2644,0.068888689,
70404,blend_soft_crop_r4_l0.25_p1_0.30,2644,0.068735664,
70404,blend_soft_crop_r4_l0.25_p1_0.40,2644,0.068677057,
70404,blend_soft_crop_r4_l0.25_p1_0.50,2644,0.068713108,
70404,soft_crop_r4_l0.25_p2,2644,0.070482849,
70404,blend_soft_crop_r4_l0.25_p2_0.20,2644,0.068817927,
70404,blend_soft_crop_r4_l0.25_p2_0.30,2644,0.068649798,
70404,blend_soft_crop_r4_l0.25_p2_0.40,2644,0.068589861,
70404,blend_soft_crop_r4_l0.25_p2_0.50,2644,0.068638400,
70404,soft_crop_r4_l0.25_p4,2644,0.070757835,
70404,blend_soft_crop_r4_l0.25_p4_0.20,2644,0.068816656,
70404,blend_soft_crop_r4_l0.25_p4_0.30,2644,0.068658733,
70404,blend_soft_crop_r4_l0.25_p4_0.40,2644,0.068616256,
70404,blend_soft_crop_r4_l0.25_p4_0.50,2644,0.068689439,
70404,soft_crop_r4_l1_p1,2644,0.070286821,
70404,blend_soft_crop_r4_l1_p1_0.20,2644,0.068987722,
70404,blend_soft_crop_r4_l1_p1_0.30,2644,0.068865600,
70404,blend_soft_crop_r4_l1_p1_0.40,2644,0.068825197,
70404,blend_soft_crop_r4_l1_p1_0.50,2644,0.068866657,
70404,soft_crop_r4_l1_p2,2644,0.070393498,
70404,blend_soft_crop_r4_l1_p2_0.20,2644,0.068886325,
70404,blend_soft_crop_r4_l1_p2_0.30,2644,0.068736343,
70404,blend_soft_crop_r4_l1_p2_0.40,2644,0.068683611,
70404,blend_soft_crop_r4_l1_p2_0.50,2644,0.068728353,
70404,soft_crop_r4_l1_p4,2644,0.070704530,
70404,blend_soft_crop_r4_l1_p4_0.20,2644,0.068863361,
70404,blend_soft_crop_r4_l1_p4_0.30,2644,0.068718112,
70404,blend_soft_crop_r4_l1_p4_0.40,2644,0.068681018,
70404,blend_soft_crop_r4_l1_p4_0.50,2644,0.068752256,
70404,soft_all_r4_l0_p1,2644,0.070378144,
70404,blend_soft_all_r4_l0_p1_0.20,2644,0.068854912,
70404,blend_soft_all_r4_l0_p1_0.30,2644,0.068694431,
70404,blend_soft_all_r4_l0_p1_0.40,2644,0.068634773,
70404,blend_soft_all_r4_l0_p1_0.50,2644,0.068676201,
70404,soft_all_r4_l0_p2,2644,0.070501013,
70404,blend_soft_all_r4_l0_p2_0.20,2644,0.068828168,
70404,blend_soft_all_r4_l0_p2_0.30,2644,0.068663972,
70404,blend_soft_all_r4_l0_p2_0.40,2644,0.068607141,
70404,blend_soft_all_r4_l0_p2_0.50,2644,0.068657940,
70404,soft_all_r4_l0_p4,2644,0.070777268,
70404,blend_soft_all_r4_l0_p4_0.20,2644,0.068832337,
70404,blend_soft_all_r4_l0_p4_0.30,2644,0.068680112,
70404,blend_soft_all_r4_l0_p4_0.40,2644,0.068641849,
70404,blend_soft_all_r4_l0_p4_0.50,2644,0.068717737,
70404,soft_all_r4_l0.25_p1,2644,0.070282963,
70404,blend_soft_all_r4_l0.25_p1_0.20,2644,0.068906366,
70404,blend_soft_all_r4_l0.25_p1_0.30,2644,0.068758463,
70404,blend_soft_all_r4_l0.25_p1_0.40,2644,0.068702444,
70404,blend_soft_all_r4_l0.25_p1_0.50,2644,0.068738533,
70404,soft_all_r4_l0.25_p2,2644,0.070448352,
70404,blend_soft_all_r4_l0.25_p2_0.20,2644,0.068835249,
70404,blend_soft_all_r4_l0.25_p2_0.30,2644,0.068671261,
70404,blend_soft_all_r4_l0.25_p2_0.40,2644,0.068612387,
70404,blend_soft_all_r4_l0.25_p2_0.50,2644,0.068658897,
70404,soft_all_r4_l0.25_p4,2644,0.070741342,
70404,blend_soft_all_r4_l0.25_p4_0.20,2644,0.068834297,
70404,blend_soft_all_r4_l0.25_p4_0.30,2644,0.068681302,
70404,blend_soft_all_r4_l0.25_p4_0.40,2644,0.068641093,
70404,blend_soft_all_r4_l0.25_p4_0.50,2644,0.068713868,
70404,soft_all_r4_l1_p1,2644,0.070287600,
70404,blend_soft_all_r4_l1_p1_0.20,2644,0.068996824,
70404,blend_soft_all_r4_l1_p1_0.30,2644,0.068877598,
70404,blend_soft_all_r4_l1_p1_0.40,2644,0.068838962,
70404,blend_soft_all_r4_l1_p1_0.50,2644,0.068881053,
70404,soft_all_r4_l1_p2,2644,0.070371059,
70404,blend_soft_all_r4_l1_p2_0.20,2644,0.068897595,
70404,blend_soft_all_r4_l1_p2_0.30,2644,0.068750306,
70404,blend_soft_all_r4_l1_p2_0.40,2644,0.068698267,
70404,blend_soft_all_r4_l1_p2_0.50,2644,0.068741696,
70404,soft_all_r4_l1_p4,2644,0.070684430,
70404,blend_soft_all_r4_l1_p4_0.20,2644,0.068875468,
70404,blend_soft_all_r4_l1_p4_0.30,2644,0.068733259,
70404,blend_soft_all_r4_l1_p4_0.40,2644,0.068697157,
70404,blend_soft_all_r4_l1_p4_0.50,2644,0.068767328,
70404,soft_crop_r8_l0_p1,2644,0.070259807,
70404,blend_soft_crop_r8_l0_p1_0.20,2644,0.068815129,
70404,blend_soft_crop_r8_l0_p1_0.30,2644,0.068637542,
70404,blend_soft_crop_r8_l0_p1_0.40,2644,0.068562762,
70404,blend_soft_crop_r8_l0_p1_0.50,2644,0.068591124,
70404,soft_crop_r8_l0_p2,2644,0.070297876,
70404,blend_soft_crop_r8_l0_p2_0.20,2644,0.068784016,
70404,blend_soft_crop_r8_l0_p2_0.30,2644,0.068598061,
70404,blend_soft_crop_r8_l0_p2_0.40,2644,0.068519821,
70404,blend_soft_crop_r8_l0_p2_0.50,2644,0.068549665,
70404,soft_crop_r8_l0_p4,2644,0.070471694,
70404,blend_soft_crop_r8_l0_p4_0.20,2644,0.068778513,
70404,blend_soft_crop_r8_l0_p4_0.30,2644,0.068597506,
70404,blend_soft_crop_r8_l0_p4_0.40,2644,0.068529388,
70404,blend_soft_crop_r8_l0_p4_0.50,2644,0.068574495,
70404,soft_crop_r8_l0.25_p1,2644,0.070159759,
70404,blend_soft_crop_r8_l0.25_p1_0.20,2644,0.068871124,
70404,blend_soft_crop_r8_l0.25_p1_0.30,2644,0.068707384,
70404,blend_soft_crop_r8_l0.25_p1_0.40,2644,0.068636814,
70404,blend_soft_crop_r8_l0.25_p1_0.50,2644,0.068659703,
70404,soft_crop_r8_l0.25_p2,2644,0.070253148,
70404,blend_soft_crop_r8_l0.25_p2_0.20,2644,0.068790998,
70404,blend_soft_crop_r8_l0.25_p2_0.30,2644,0.068605531,
70404,blend_soft_crop_r8_l0.25_p2_0.40,2644,0.068525746,
70404,blend_soft_crop_r8_l0.25_p2_0.50,2644,0.068552013,
70404,soft_crop_r8_l0.25_p4,2644,0.070429691,
70404,blend_soft_crop_r8_l0.25_p4_0.20,2644,0.068773920,
70404,blend_soft_crop_r8_l0.25_p4_0.30,2644,0.068589845,
70404,blend_soft_crop_r8_l0.25_p4_0.40,2644,0.068518155,
70404,blend_soft_crop_r8_l0.25_p4_0.50,2644,0.068559205,
70404,soft_crop_r8_l1_p1,2644,0.070177495,
70404,blend_soft_crop_r8_l1_p1_0.20,2644,0.068970417,
70404,blend_soft_crop_r8_l1_p1_0.30,2644,0.068838664,
70404,blend_soft_crop_r8_l1_p1_0.40,2644,0.068788016,
70404,blend_soft_crop_r8_l1_p1_0.50,2644,0.068818652,
70404,soft_crop_r8_l1_p2,2644,0.070186313,
70404,blend_soft_crop_r8_l1_p2_0.20,2644,0.068861358,
70404,blend_soft_crop_r8_l1_p2_0.30,2644,0.068695552,
70404,blend_soft_crop_r8_l1_p2_0.40,2644,0.068624830,
70404,blend_soft_crop_r8_l1_p2_0.50,2644,0.068649486,
70404,soft_crop_r8_l1_p4,2644,0.070373500,
70404,blend_soft_crop_r8_l1_p4_0.20,2644,0.068816225,
70404,blend_soft_crop_r8_l1_p4_0.30,2644,0.068643352,
70404,blend_soft_crop_r8_l1_p4_0.40,2644,0.068576071,
70404,blend_soft_crop_r8_l1_p4_0.50,2644,0.068614692,
70404,soft_all_r8_l0_p1,2644,0.070994465,
70404,blend_soft_all_r8_l0_p1_0.20,2644,0.069033059,
70404,blend_soft_all_r8_l0_p1_0.30,2644,0.068952396,
70404,blend_soft_all_r8_l0_p1_0.40,2644,0.068965873,
70404,blend_soft_all_r8_l0_p1_0.50,2644,0.069073435,
70404,soft_all_r8_l0_p2,2644,0.071021047,
70404,blend_soft_all_r8_l0_p2_0.20,2644,0.069001650,
70404,blend_soft_all_r8_l0_p2_0.30,2644,0.068912147,
70404,blend_soft_all_r8_l0_p2_0.40,2644,0.068921447,
70404,blend_soft_all_r8_l0_p2_0.50,2644,0.069029508,
70404,soft_all_r8_l0_p4,2644,0.071217289,
70404,blend_soft_all_r8_l0_p4_0.20,2644,0.068991053,
70404,blend_soft_all_r8_l0_p4_0.30,2644,0.068905816,
70404,blend_soft_all_r8_l0_p4_0.40,2644,0.068925783,
70404,blend_soft_all_r8_l0_p4_0.50,2644,0.069050863,
70404,soft_all_r8_l0.25_p1,2644,0.070831215,
70404,blend_soft_all_r8_l0.25_p1_0.20,2644,0.069046813,
