year,pid,date,doy,n_date,canon,p_s2,p_ls,p_md,date_s2,date_ls,date_md,true_src
2021,AOI-0071,2021-05-25 00:00:00,145,30,1,0.36585365853658536,0.008130081300813009,0.6260162601626016,11.0,0.0,19.0,modis
2021,AOI-0071,2021-06-26 00:00:00,177,32,1,0.5572519083969466,0.007633587786259542,0.4351145038167939,18.0,0.0,14.0,s2
2021,AOI-0071,2021-07-12 00:00:00,193,30,1,0.04065040650406504,0.3008130081300813,0.6585365853658537,1.0,9.0,20.0,landsat
2021,AOI-0071,2021-08-13 00:00:00,225,33,1,0.06666666666666667,0.06666666666666667,0.8666666666666667,2.0,2.0,29.0,modis
2021,AOI-0071,2021-08-29 00:00:00,241,36,1,0.006802721088435374,0.2789115646258503,0.7142857142857143,0.0,10.0,26.0,landsat
2021,AOI-0075,2021-04-07 00:00:00,97,30,1,0.008130081300813009,0.008130081300813009,0.983739837398374,0.0,0.0,30.0,modis
2021,AOI-0075,2021-04-12 00:00:00,102,6,0,0.6296296296296297,0.3333333333333333,0.037037037037037035,4.0,2.0,0.0,landsat
2021,AOI-0075,2021-07-12 00:00:00,193,30,1,0.04065040650406504,0.3008130081300813,0.6585365853658537,1.0,9.0,20.0,s2
2021,AOI-0075,2021-07-18 00:00:00,199,21,0,0.28735632183908044,0.7011494252873564,0.011494252873563218,6.0,15.0,0.0,landsat
2021,AOI-0075,2021-08-21 00:00:00,233,2,0,0.45454545454545453,0.45454545454545453,0.09090909090909091,1.0,1.0,0.0,s2
2021,AOI-0076,2021-05-25 00:00:00,145,30,1,0.36585365853658536,0.008130081300813009,0.6260162601626016,11.0,0.0,19.0,s2
2021,AOI-0076,2021-08-21 00:00:00,233,2,0,0.45454545454545453,0.45454545454545453,0.09090909090909091,1.0,1.0,0.0,s2
2021,AOI-0077,2021-05-09 00:00:00,129,35,1,0.006993006993006993,0.006993006993006993,0.986013986013986,0.0,0.0,35.0,modis
2021,AOI-0077,2021-07-12 00:00:00,193,30,1,0.04065040650406504,0.3008130081300813,0.6585365853658537,1.0,9.0,20.0,s2
2022,AOI-0002,2022-06-03 00:00:00,154,22,0,0.23076923076923078,0.7582417582417582,0.01098901098901099,5.0,17.0,0.0,landsat
2022,AOI-0002,2022-06-26 00:00:00,177,32,1,0.007633587786259542,0.09923664122137404,0.8931297709923665,0.0,3.0,29.0,modis
2022,AOI-0002,2022-07-29 00:00:00,210,29,0,0.7142857142857143,0.2773109243697479,0.008403361344537815,21.0,8.0,0.0,landsat
2022,AOI-0002,2022-08-13 00:00:00,225,33,1,0.5703703703703704,0.007407407407407408,0.4222222222222222,19.0,0.0,14.0,s2
2022,AOI-0003,2022-06-13 00:00:00,164,15,0,0.3333333333333333,0.6507936507936508,0.015873015873015872,5.0,10.0,0.0,landsat
2022,AOI-0003,2022-08-07 00:00:00,219,20,0,0.30120481927710846,0.6867469879518072,0.012048192771084338,6.0,14.0,0.0,landsat
2022,AOI-0003,2022-08-14 00:00:00,226,14,0,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.0,14.0,0.0,landsat
2022,AOI-0003,2022-08-22 00:00:00,234,20,0,0.30120481927710846,0.6867469879518072,0.012048192771084338,6.0,14.0,0.0,landsat
2022,AOI-0003,2022-08-23 00:00:00,235,30,0,0.8536585365853658,0.13821138211382114,0.008130081300813009,26.0,4.0,0.0,s2
2022,AOI-0004,2022-04-23 00:00:00,113,30,1,0.10569105691056911,0.008130081300813009,0.8861788617886179,3.0,0.0,27.0,modis
2022,AOI-0004,2022-05-25 00:00:00,145,30,1,0.3333333333333333,0.04065040650406504,0.6260162601626016,10.0,1.0,19.0,modis
2022,AOI-0004,2022-06-30 00:00:00,181,23,0,0.010526315789473684,0.9789473684210527,0.010526315789473684,0.0,23.0,0.0,landsat
2022,AOI-0004,2022-07-12 00:00:00,193,30,1,0.04065040650406504,0.5934959349593496,0.36585365853658536,1.0,18.0,11.0,modis
2022,AOI-0004,2022-09-14 00:00:00,257,32,1,0.25190839694656486,0.007633587786259542,0.7404580152671756,8.0,0.0,24.0,modis
2022,AOI-0007,2022-06-26 00:00:00,177,32,1,0.007633587786259542,0.09923664122137404,0.8931297709923665,0.0,3.0,29.0,modis
2022,AOI-0007,2022-07-28 00:00:00,209,37,1,0.16556291390728478,0.2185430463576159,0.6158940397350994,6.0,8.0,23.0,modis
2022,AOI-0007,2022-08-13 00:00:00,225,33,1,0.5703703703703704,0.007407407407407408,0.4222222222222222,19.0,0.0,14.0,s2
2022,AOI-0008,2022-04-17 00:00:00,107,15,0,0.3333333333333333,0.6507936507936508,0.015873015873015872,5.0,10.0,0.0,landsat
2022,AOI-0008,2022-07-17 00:00:00,198,22,0,0.14285714285714285,0.8461538461538461,0.01098901098901099,3.0,19.0,0.0,landsat
2022,AOI-0008,2022-08-13 00:00:00,225,33,1,0.5703703703703704,0.007407407407407408,0.4222222222222222,19.0,0.0,14.0,modis
2022,AOI-0008,2022-09-01 00:00:00,244,21,0,0.28735632183908044,0.7011494252873564,0.011494252873563218,6.0,15.0,0.0,landsat
2022,AOI-0008,2022-09-30 00:00:00,273,29,1,0.008403361344537815,0.31092436974789917,0.680672268907563,0.0,9.0,20.0,modis
2022,AOI-0011,2022-04-07 00:00:00,97,33,1,0.6296296296296297,0.24444444444444444,0.1259259259259259,21.0,8.0,4.0,s2
2022,AOI-0011,2022-04-17 00:00:00,107,15,0,0.3333333333333333,0.6507936507936508,0.015873015873015872,5.0,10.0,0.0,landsat
2022,AOI-0011,2022-04-23 00:00:00,113,30,1,0.10569105691056911,0.008130081300813009,0.8861788617886179,3.0,0.0,27.0,modis
2022,AOI-0011,2022-07-12 00:00:00,193,30,1,0.04065040650406504,0.5934959349593496,0.36585365853658536,1.0,18.0,11.0,landsat
2022,AOI-0011,2022-09-30 00:00:00,273,29,1,0.008403361344537815,0.31092436974789917,0.680672268907563,0.0,9.0,20.0,modis
2022,AOI-0015,2022-05-27 00:00:00,147,29,0,0.5462184873949579,0.44537815126050423,0.008403361344537815,16.0,13.0,0.0,s2
2022,AOI-0015,2022-07-05 00:00:00,186,15,0,0.015873015873015872,0.9682539682539683,0.015873015873015872,0.0,15.0,0.0,landsat
2022,AOI-0015,2022-07-21 00:00:00,202,23,0,0.6421052631578947,0.3473684210526316,0.010526315789473684,15.0,8.0,0.0,s2
2022,AOI-0015,2022-09-07 00:00:00,250,20,0,0.9759036144578314,0.012048192771084338,0.012048192771084338,20.0,0.0,0.0,s2
2022,AOI-0015,2022-10-18 00:00:00,291,17,0,0.014084507042253521,0.971830985915493,0.014084507042253521,0.0,17.0,0.0,landsat
2022,AOI-0019,2022-04-17 00:00:00,107,15,0,0.3333333333333333,0.6507936507936508,0.015873015873015872,5.0,10.0,0.0,landsat
2022,AOI-0019,2022-05-25 00:00:00,145,30,1,0.3333333333333333,0.04065040650406504,0.6260162601626016,10.0,1.0,19.0,s2
2022,AOI-0019,2022-06-30 00:00:00,181,23,0,0.010526315789473684,0.9789473684210527,0.010526315789473684,0.0,23.0,0.0,landsat
2022,AOI-0019,2022-07-14 00:00:00,195,19,0,0.7721518987341772,0.21518987341772153,0.012658227848101266,15.0,4.0,0.0,s2
2022,AOI-0019,2022-08-14 00:00:00,226,14,0,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.0,14.0,0.0,landsat
2022,AOI-0019,2022-08-31 00:00:00,243,18,0,0.17333333333333334,0.8133333333333334,0.013333333333333334,3.0,15.0,0.0,landsat
2022,AOI-0019,2022-09-15 00:00:00,258,9,0,0.02564102564102564,0.9487179487179487,0.02564102564102564,0.0,9.0,0.0,landsat
2022,AOI-0019,2022-10-18 00:00:00,291,17,0,0.014084507042253521,0.971830985915493,0.014084507042253521,0.0,17.0,0.0,landsat
2022,AOI-0020,2022-04-23 00:00:00,113,30,1,0.10569105691056911,0.008130081300813009,0.8861788617886179,3.0,0.0,27.0,modis
2022,AOI-0020,2022-06-03 00:00:00,154,22,0,0.23076923076923078,0.7582417582417582,0.01098901098901099,5.0,17.0,0.0,landsat
2022,AOI-0020,2022-06-11 00:00:00,162,34,0,0.697841726618705,0.2949640287769784,0.007194244604316547,24.0,10.0,0.0,s2
2022,AOI-0020,2022-07-12 00:00:00,193,30,1,0.04065040650406504,0.5934959349593496,0.36585365853658536,1.0,18.0,11.0,landsat
2022,AOI-0020,2022-07-21 00:00:00,202,23,0,0.6421052631578947,0.3473684210526316,0.010526315789473684,15.0,8.0,0.0,s2
2022,AOI-0020,2022-07-29 00:00:00,210,29,0,0.7142857142857143,0.2773109243697479,0.008403361344537815,21.0,8.0,0.0,landsat
2022,AOI-0020,2022-07-30 00:00:00,211,18,0,0.013333333333333334,0.9733333333333334,0.013333333333333334,0.0,18.0,0.0,landsat
2022,AOI-0021,2022-05-27 00:00:00,147,29,0,0.5462184873949579,0.44537815126050423,0.008403361344537815,16.0,13.0,0.0,s2
2022,AOI-0021,2022-06-03 00:00:00,154,22,0,0.23076923076923078,0.7582417582417582,0.01098901098901099,5.0,17.0,0.0,landsat
2022,AOI-0021,2022-07-06 00:00:00,187,21,0,0.9770114942528736,0.011494252873563218,0.011494252873563218,21.0,0.0,0.0,s2
2022,AOI-0021,2022-07-29 00:00:00,210,29,0,0.7142857142857143,0.2773109243697479,0.008403361344537815,21.0,8.0,0.0,landsat
2022,AOI-0021,2022-08-07 00:00:00,219,20,0,0.30120481927710846,0.6867469879518072,0.012048192771084338,6.0,14.0,0.0,landsat
2022,AOI-0021,2022-08-22 00:00:00,234,20,0,0.30120481927710846,0.6867469879518072,0.012048192771084338,6.0,14.0,0.0,landsat
2022,AOI-0021,2022-08-30 00:00:00,242,33,0,0.6888888888888889,0.3037037037037037,0.007407407407407408,23.0,10.0,0.0,s2
2022,AOI-0021,2022-09-15 00:00:00,258,9,0,0.02564102564102564,0.9487179487179487,0.02564102564102564,0.0,9.0,0.0,landsat
2022,AOI-0022,2022-05-25 00:00:00,145,30,1,0.3333333333333333,0.04065040650406504,0.6260162601626016,10.0,1.0,19.0,s2
2022,AOI-0022,2022-07-17 00:00:00,198,22,0,0.14285714285714285,0.8461538461538461,0.01098901098901099,3.0,19.0,0.0,landsat
2022,AOI-0022,2022-07-21 00:00:00,202,23,0,0.6421052631578947,0.3473684210526316,0.010526315789473684,15.0,8.0,0.0,s2
2022,AOI-0022,2022-08-31 00:00:00,243,18,0,0.17333333333333334,0.8133333333333334,0.013333333333333334,3.0,15.0,0.0,landsat
2022,AOI-0022,2022-09-30 00:00:00,273,29,1,0.008403361344537815,0.31092436974789917,0.680672268907563,0.0,9.0,20.0,modis
2022,AOI-0023,2022-04-17 00:00:00,107,15,0,0.3333333333333333,0.6507936507936508,0.015873015873015872,5.0,10.0,0.0,landsat
2022,AOI-0023,2022-07-05 00:00:00,186,15,0,0.015873015873015872,0.9682539682539683,0.015873015873015872,0.0,15.0,0.0,landsat
2022,AOI-0023,2022-07-14 00:00:00,195,19,0,0.7721518987341772,0.21518987341772153,0.012658227848101266,15.0,4.0,0.0,s2
2022,AOI-0023,2022-08-14 00:00:00,226,14,0,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.0,14.0,0.0,landsat
2022,AOI-0023,2022-08-22 00:00:00,234,20,0,0.30120481927710846,0.6867469879518072,0.012048192771084338,6.0,14.0,0.0,landsat
2022,AOI-0023,2022-08-30 00:00:00,242,33,0,0.6888888888888889,0.3037037037037037,0.007407407407407408,23.0,10.0,0.0,s2
2022,AOI-0023,2022-10-17 00:00:00,290,28,0,0.6695652173913044,0.3217391304347826,0.008695652173913044,19.0,9.0,0.0,s2
2022,AOI-0026,2022-04-07 00:00:00,97,33,1,0.6296296296296297,0.24444444444444444,0.1259259259259259,21.0,8.0,4.0,modis
2022,AOI-0026,2022-05-09 00:00:00,129,35,1,0.006993006993006993,0.11888111888111888,0.8741258741258742,0.0,4.0,31.0,modis
2022,AOI-0026,2022-06-13 00:00:00,164,15,0,0.3333333333333333,0.6507936507936508,0.015873015873015872,5.0,10.0,0.0,landsat
2022,AOI-0026,2022-07-12 00:00:00,193,30,1,0.04065040650406504,0.5934959349593496,0.36585365853658536,1.0,18.0,11.0,modis
2022,AOI-0026,2022-07-13 00:00:00,194,10,0,0.023255813953488372,0.9534883720930233,0.023255813953488372,0.0,10.0,0.0,landsat
2022,AOI-0026,2022-09-30 00:00:00,273,29,1,0.008403361344537815,0.31092436974789917,0.680672268907563,0.0,9.0,20.0,modis
2022,AOI-0027,2022-04-24 00:00:00,114,3,0,0.06666666666666667,0.8666666666666667,0.06666666666666667,0.0,3.0,0.0,landsat
2022,AOI-0027,2022-06-13 00:00:00,164,15,0,0.3333333333333333,0.6507936507936508,0.015873015873015872,5.0,10.0,0.0,landsat
2022,AOI-0027,2022-07-05 00:00:00,186,15,0,0.015873015873015872,0.9682539682539683,0.015873015873015872,0.0,15.0,0.0,landsat
2022,AOI-0027,2022-07-12 00:00:00,193,30,1,0.04065040650406504,0.5934959349593496,0.36585365853658536,1.0,18.0,11.0,modis
2022,AOI-0027,2022-07-13 00:00:00,194,10,0,0.023255813953488372,0.9534883720930233,0.023255813953488372,0.0,10.0,0.0,landsat
2022,AOI-0027,2022-07-29 00:00:00,210,29,0,0.7142857142857143,0.2773109243697479,0.008403361344537815,21.0,8.0,0.0,landsat
2022,AOI-0027,2022-08-30 00:00:00,242,33,0,0.6888888888888889,0.3037037037037037,0.007407407407407408,23.0,10.0,0.0,landsat
2022,AOI-0030,2022-04-24 00:00:00,114,3,0,0.06666666666666667,0.8666666666666667,0.06666666666666667,0.0,3.0,0.0,landsat
2022,AOI-0030,2022-06-10 00:00:00,161,33,1,0.007407407407407408,0.24444444444444444,0.7481481481481481,0.0,8.0,25.0,modis
2022,AOI-0033,2022-06-10 00:00:00,161,33,1,0.007407407407407408,0.24444444444444444,0.7481481481481481,0.0,8.0,25.0,modis
2022,AOI-0035,2022-06-05 00:00:00,156,10,0,0.023255813953488372,0.9534883720930233,0.023255813953488372,0.0,10.0,0.0,landsat
2022,AOI-0035,2022-06-10 00:00:00,161,33,1,0.007407407407407408,0.24444444444444444,0.7481481481481481,0.0,8.0,25.0,modis
2022,AOI-0037,2022-04-07 00:00:00,97,33,1,0.6296296296296297,0.24444444444444444,0.1259259259259259,21.0,8.0,4.0,s2
2022,AOI-0037,2022-08-09 00:00:00,221,5,0,0.04347826086956522,0.9130434782608696,0.04347826086956522,0.0,5.0,0.0,landsat
2022,AOI-0037,2022-09-30 00:00:00,273,29,1,0.008403361344537815,0.31092436974789917,0.680672268907563,0.0,9.0,20.0,modis
2022,AOI-0038,2022-04-07 00:00:00,97,33,1,0.6296296296296297,0.24444444444444444,0.1259259259259259,21.0,8.0,4.0,s2
2022,AOI-0038,2022-06-14 00:00:00,165,10,0,0.4883720930232558,0.4883720930232558,0.023255813953488372,5.0,5.0,0.0,landsat
2022,AOI-0038,2022-07-15 00:00:00,196,10,0,0.023255813953488372,0.9534883720930233,0.023255813953488372,0.0,10.0,0.0,landsat
2022,AOI-0038,2022-09-02 00:00:00,245,31,0,0.889763779527559,0.10236220472440945,0.007874015748031496,28.0,3.0,0.0,landsat
2022,AOI-0038,2022-10-16 00:00:00,289,12,1,0.4117647058823529,0.17647058823529413,0.4117647058823529,5.0,2.0,5.0,s2
2022,AOI-0040,2022-07-08 00:00:00,189,5,0,0.9130434782608696,0.04347826086956522,0.04347826086956522,5.0,0.0,0.0,s2
2022,AOI-0040,2022-09-30 00:00:00,273,29,1,0.008403361344537815,0.31092436974789917,0.680672268907563,0.0,9.0,20.0,modis
2022,AOI-0041,2022-04-23 00:00:00,113,30,1,0.10569105691056911,0.008130081300813009,0.8861788617886179,3.0,0.0,27.0,modis
2022,AOI-0041,2022-06-22 00:00:00,173,3,0,0.06666666666666667,0.8666666666666667,0.06666666666666667,0.0,3.0,0.0,landsat
2022,AOI-0041,2022-09-30 00:00:00,273,29,1,0.008403361344537815,0.31092436974789917,0.680672268907563,0.0,9.0,20.0,modis
2022,AOI-0043,2022-06-08 00:00:00,159,21,0,0.28735632183908044,0.7011494252873564,0.011494252873563218,6.0,15.0,0.0,landsat
2022,AOI-0045,2022-04-26 00:00:00,116,9,0,0.02564102564102564,0.9487179487179487,0.02564102564102564,0.0,9.0,0.0,landsat
2022,AOI-0045,2022-06-29 00:00:00,180,33,0,0.7777777777777778,0.21481481481481482,0.007407407407407408,26.0,7.0,0.0,landsat
2022,AOI-0045,2022-07-31 00:00:00,212,22,0,0.9340659340659341,0.054945054945054944,0.01098901098901099,21.0,1.0,0.0,s2
2022,AOI-0045,2022-08-13 00:00:00,225,33,1,0.5703703703703704,0.007407407407407408,0.4222222222222222,19.0,0.0,14.0,modis
2022,AOI-0045,2022-08-15 00:00:00,227,24,0,0.898989898989899,0.09090909090909091,0.010101010101010102,22.0,2.0,0.0,s2
2022,AOI-0045,2022-08-16 00:00:00,228,4,0,0.05263157894736842,0.8947368421052632,0.05263157894736842,0.0,4.0,0.0,landsat
2022,AOI-0045,2022-09-30 00:00:00,273,29,1,0.008403361344537815,0.31092436974789917,0.680672268907563,0.0,9.0,20.0,modis
2022,AOI-0048,2022-04-07 00:00:00,97,33,1,0.6296296296296297,0.24444444444444444,0.1259259259259259,21.0,8.0,4.0,s2
2022,AOI-0048,2022-05-09 00:00:00,129,35,1,0.006993006993006993,0.11888111888111888,0.8741258741258742,0.0,4.0,31.0,modis
2022,AOI-0050,2022-05-25 00:00:00,145,30,1,0.3333333333333333,0.04065040650406504,0.6260162601626016,10.0,1.0,19.0,s2
2022,AOI-0050,2022-08-13 00:00:00,225,33,1,0.5703703703703704,0.007407407407407408,0.4222222222222222,19.0,0.0,14.0,s2
2022,AOI-0050,2022-09-07 00:00:00,250,20,0,0.9759036144578314,0.012048192771084338,0.012048192771084338,20.0,0.0,0.0,landsat
2022,AOI-0050,2022-09-30 00:00:00,273,29,1,0.008403361344537815,0.31092436974789917,0.680672268907563,0.0,9.0,20.0,landsat
2022,AOI-0050,2022-10-17 00:00:00,290,28,0,0.6695652173913044,0.3217391304347826,0.008695652173913044,19.0,9.0,0.0,s2
2022,AOI-0052,2022-06-11 00:00:00,162,34,0,0.697841726618705,0.2949640287769784,0.007194244604316547,24.0,10.0,0.0,landsat
2022,AOI-0052,2022-07-05 00:00:00,186,15,0,0.015873015873015872,0.9682539682539683,0.015873015873015872,0.0,15.0,0.0,landsat
2022,AOI-0052,2022-08-22 00:00:00,234,20,0,0.30120481927710846,0.6867469879518072,0.012048192771084338,6.0,14.0,0.0,landsat
2022,AOI-0052,2022-09-06 00:00:00,249,11,0,0.3617021276595745,0.6170212765957447,0.02127659574468085,4.0,7.0,0.0,landsat
2022,AOI-0052,2022-09-14 00:00:00,257,32,1,0.25190839694656486,0.007633587786259542,0.7404580152671756,8.0,0.0,24.0,modis
2022,AOI-0052,2022-10-17 00:00:00,290,28,0,0.6695652173913044,0.3217391304347826,0.008695652173913044,19.0,9.0,0.0,s2
2022,AOI-0053,2022-04-23 00:00:00,113,30,1,0.10569105691056911,0.008130081300813009,0.8861788617886179,3.0,0.0,27.0,modis
2022,AOI-0053,2022-06-26 00:00:00,177,32,1,0.007633587786259542,0.09923664122137404,0.8931297709923665,0.0,3.0,29.0,modis
2022,AOI-0053,2022-07-28 00:00:00,209,37,1,0.16556291390728478,0.2185430463576159,0.6158940397350994,6.0,8.0,23.0,landsat
2022,AOI-0053,2022-08-29 00:00:00,241,36,1,0.006802721088435374,0.006802721088435374,0.9863945578231292,0.0,0.0,36.0,modis
2022,AOI-0053,2022-09-07 00:00:00,250,20,0,0.9759036144578314,0.012048192771084338,0.012048192771084338,20.0,0.0,0.0,s2
2022,AOI-0053,2022-09-14 00:00:00,257,32,1,0.25190839694656486,0.007633587786259542,0.7404580152671756,8.0,0.0,24.0,modis
2022,AOI-0055,2022-05-09 00:00:00,129,35,1,0.006993006993006993,0.11888111888111888,0.8741258741258742,0.0,4.0,31.0,landsat
2022,AOI-0055,2022-07-04 00:00:00,185,23,0,0.9789473684210527,0.010526315789473684,0.010526315789473684,23.0,0.0,0.0,s2
2022,AOI-0055,2022-07-05 00:00:00,186,15,0,0.015873015873015872,0.9682539682539683,0.015873015873015872,0.0,15.0,0.0,landsat
2022,AOI-0055,2022-09-14 00:00:00,257,32,1,0.25190839694656486,0.007633587786259542,0.7404580152671756,8.0,0.0,24.0,modis
2022,AOI-0056,2022-04-23 00:00:00,113,30,1,0.10569105691056911,0.008130081300813009,0.8861788617886179,3.0,0.0,27.0,modis
2022,AOI-0056,2022-06-10 00:00:00,161,33,1,0.007407407407407408,0.24444444444444444,0.7481481481481481,0.0,8.0,25.0,landsat
2022,AOI-0056,2022-06-19 00:00:00,170,24,0,0.9393939393939394,0.050505050505050504,0.010101010101010102,23.0,1.0,0.0,s2
2022,AOI-0056,2022-09-06 00:00:00,249,11,0,0.3617021276595745,0.6170212765957447,0.02127659574468085,4.0,7.0,0.0,landsat
2022,AOI-0060,2022-07-04 00:00:00,185,23,0,0.9789473684210527,0.010526315789473684,0.010526315789473684,23.0,0.0,0.0,landsat
2022,AOI-0060,2022-07-05 00:00:00,186,15,0,0.015873015873015872,0.9682539682539683,0.015873015873015872,0.0,15.0,0.0,landsat
2022,AOI-0060,2022-07-21 00:00:00,202,23,0,0.6421052631578947,0.3473684210526316,0.010526315789473684,15.0,8.0,0.0,landsat
2022,AOI-0060,2022-08-05 00:00:00,217,17,0,0.5211267605633803,0.4647887323943662,0.014084507042253521,9.0,8.0,0.0,landsat
2022,AOI-0060,2022-08-29 00:00:00,241,36,1,0.006802721088435374,0.006802721088435374,0.9863945578231292,0.0,0.0,36.0,modis
2022,AOI-0060,2022-08-30 00:00:00,242,33,0,0.6888888888888889,0.3037037037037037,0.007407407407407408,23.0,10.0,0.0,landsat
2022,AOI-0063,2022-04-23 00:00:00,113,30,1,0.10569105691056911,0.008130081300813009,0.8861788617886179,3.0,0.0,27.0,modis
2022,AOI-0063,2022-05-25 00:00:00,145,30,1,0.3333333333333333,0.04065040650406504,0.6260162601626016,10.0,1.0,19.0,modis
2022,AOI-0063,2022-06-30 00:00:00,181,23,0,0.010526315789473684,0.9789473684210527,0.010526315789473684,0.0,23.0,0.0,landsat
2022,AOI-0063,2022-07-06 00:00:00,187,21,0,0.9770114942528736,0.011494252873563218,0.011494252873563218,21.0,0.0,0.0,s2
2022,AOI-0063,2022-07-22 00:00:00,203,4,0,0.05263157894736842,0.8947368421052632,0.05263157894736842,0.0,4.0,0.0,landsat
2022,AOI-0063,2022-08-23 00:00:00,235,30,0,0.8536585365853658,0.13821138211382114,0.008130081300813009,26.0,4.0,0.0,s2
2022,AOI-0063,2022-09-14 00:00:00,257,32,1,0.25190839694656486,0.007633587786259542,0.7404580152671756,8.0,0.0,24.0,s2
2022,AOI-0064,2022-04-23 00:00:00,113,30,1,0.10569105691056911,0.008130081300813009,0.8861788617886179,3.0,0.0,27.0,modis
2022,AOI-0064,2022-06-26 00:00:00,177,32,1,0.007633587786259542,0.09923664122137404,0.8931297709923665,0.0,3.0,29.0,modis
2022,AOI-0064,2022-08-31 00:00:00,243,18,0,0.17333333333333334,0.8133333333333334,0.013333333333333334,3.0,15.0,0.0,landsat
2022,AOI-0065,2022-06-04 00:00:00,155,14,0,0.6271186440677966,0.3559322033898305,0.01694915254237288,9.0,5.0,0.0,s2
2022,AOI-0065,2022-06-08 00:00:00,159,21,0,0.28735632183908044,0.7011494252873564,0.011494252873563218,6.0,15.0,0.0,landsat
2022,AOI-0065,2022-06-26 00:00:00,177,32,1,0.007633587786259542,0.09923664122137404,0.8931297709923665,0.0,3.0,29.0,modis
2022,AOI-0065,2022-08-07 00:00:00,219,20,0,0.30120481927710846,0.6867469879518072,0.012048192771084338,6.0,14.0,0.0,landsat
2022,AOI-0065,2022-09-14 00:00:00,257,32,1,0.25190839694656486,0.007633587786259542,0.7404580152671756,8.0,0.0,24.0,s2
2022,AOI-0065,2022-09-30 00:00:00,273,29,1,0.008403361344537815,0.31092436974789917,0.680672268907563,0.0,9.0,20.0,modis
2022,AOI-0069,2022-04-23 00:00:00,113,30,1,0.10569105691056911,0.008130081300813009,0.8861788617886179,3.0,0.0,27.0,modis
2022,AOI-0069,2022-05-25 00:00:00,145,30,1,0.3333333333333333,0.04065040650406504,0.6260162601626016,10.0,1.0,19.0,modis
2022,AOI-0069,2022-05-28 00:00:00,148,10,0,0.023255813953488372,0.9534883720930233,0.023255813953488372,0.0,10.0,0.0,landsat
2022,AOI-0069,2022-06-10 00:00:00,161,33,1,0.007407407407407408,0.24444444444444444,0.7481481481481481,0.0,8.0,25.0,modis
2022,AOI-0069,2022-06-26 00:00:00,177,32,1,0.007633587786259542,0.09923664122137404,0.8931297709923665,0.0,3.0,29.0,modis
2022,AOI-0069,2022-07-06 00:00:00,187,21,0,0.9770114942528736,0.011494252873563218,0.011494252873563218,21.0,0.0,0.0,s2
2022,AOI-0069,2022-08-07 00:00:00,219,20,0,0.30120481927710846,0.6867469879518072,0.012048192771084338,6.0,14.0,0.0,landsat
2022,AOI-0069,2022-09-01 00:00:00,244,21,0,0.28735632183908044,0.7011494252873564,0.011494252873563218,6.0,15.0,0.0,landsat
2022,AOI-0069,2022-09-14 00:00:00,257,32,1,0.25190839694656486,0.007633587786259542,0.7404580152671756,8.0,0.0,24.0,modis
2022,AOI-0069,2022-09-25 00:00:00,268,8,0,0.02857142857142857,0.9428571428571428,0.02857142857142857,0.0,8.0,0.0,landsat
2022,AOI-0070,2022-05-25 00:00:00,145,30,1,0.3333333333333333,0.04065040650406504,0.6260162601626016,10.0,1.0,19.0,modis
2022,AOI-0070,2022-06-10 00:00:00,161,33,1,0.007407407407407408,0.24444444444444444,0.7481481481481481,0.0,8.0,25.0,modis
2022,AOI-0070,2022-07-12 00:00:00,193,30,1,0.04065040650406504,0.5934959349593496,0.36585365853658536,1.0,18.0,11.0,landsat
2022,AOI-0070,2022-08-24 00:00:00,236,9,0,0.02564102564102564,0.9487179487179487,0.02564102564102564,0.0,9.0,0.0,landsat
2022,AOI-0070,2022-08-31 00:00:00,243,18,0,0.17333333333333334,0.8133333333333334,0.013333333333333334,3.0,15.0,0.0,landsat
2022,AOI-0070,2022-09-25 00:00:00,268,8,0,0.02857142857142857,0.9428571428571428,0.02857142857142857,0.0,8.0,0.0,landsat
2022,AOI-0071,2022-05-25 00:00:00,145,30,1,0.3333333333333333,0.04065040650406504,0.6260162601626016,10.0,1.0,19.0,modis
2022,AOI-0071,2022-06-26 00:00:00,177,32,1,0.007633587786259542,0.09923664122137404,0.8931297709923665,0.0,3.0,29.0,modis
2022,AOI-0071,2022-07-06 00:00:00,187,21,0,0.9770114942528736,0.011494252873563218,0.011494252873563218,21.0,0.0,0.0,s2
2022,AOI-0071,2022-07-07 00:00:00,188,13,0,0.23636363636363636,0.7454545454545455,0.01818181818181818,3.0,10.0,0.0,landsat
2022,AOI-0071,2022-07-12 00:00:00,193,30,1,0.04065040650406504,0.5934959349593496,0.36585365853658536,1.0,18.0,11.0,landsat
2022,AOI-0071,2022-08-13 00:00:00,225,33,1,0.5703703703703704,0.007407407407407408,0.4222222222222222,19.0,0.0,14.0,modis
2022,AOI-0071,2022-08-23 00:00:00,235,30,0,0.8536585365853658,0.13821138211382114,0.008130081300813009,26.0,4.0,0.0,landsat
2022,AOI-0071,2022-08-24 00:00:00,236,9,0,0.02564102564102564,0.9487179487179487,0.02564102564102564,0.0,9.0,0.0,landsat
2022,AOI-0071,2022-08-29 00:00:00,241,36,1,0.006802721088435374,0.006802721088435374,0.9863945578231292,0.0,0.0,36.0,modis
2022,AOI-0075,2022-04-07 00:00:00,97,33,1,0.6296296296296297,0.24444444444444444,0.1259259259259259,21.0,8.0,4.0,landsat
