anon_polygon_id,date,truth,true_src,year,cohort,near_dist,baseline,expert_post_mode,blend_post_mode_0.40,expert_crop_hier_n1_p67,blend_crop_hier_n1_p67_0.40,expert_soft_all_r1_l0_p4,blend_soft_all_r1_l0_p4_0.40,expert_soft_crop_r1_l0_p4,blend_soft_crop_r1_l0_p4_0.40,expert_soft_all_r2_l0_p4,blend_soft_all_r2_l0_p4_0.40,expert_soft_all_r32_l0_p4,blend_soft_all_r32_l0_p4_0.40
AOI-0061,2023-09-12,0.182218183,s2,2023,new,1.000000000,0.177265872,0.165368799,0.172507043,0.165368799,0.172507043,0.165368799,0.172507043,0.165368799,0.172507043,0.165368799,0.172507043,0.177946880,0.177538275
AOI-0061,2023-09-30,0.237029250,modis,2023,new,1.000000000,0.244369236,0.234511692,0.240426219,0.234511692,0.240426219,0.234511692,0.240426219,0.234511692,0.240426219,0.234511692,0.240426219,0.233906090,0.240183978
AOI-0061,2023-10-19,0.178990667,s2,2023,new,1.000000000,0.167827184,0.159269740,0.164404206,0.159269740,0.164404206,0.159269740,0.164404206,0.159269740,0.164404206,0.174443873,0.170473860,0.182323615,0.173625757
AOI-0061,2024-04-04,0.354952121,s2,2024,new,1.000000000,0.344626277,0.346376893,0.345326523,0.346376893,0.345326523,0.346376893,0.345326523,0.346376893,0.345326523,0.346376893,0.345326523,0.346376893,0.345326523
AOI-0061,2024-04-11,0.396736566,s2,2024,new,1.000000000,0.370117385,0.382370645,0.375018689,0.382370645,0.375018689,0.382370645,0.375018689,0.382370645,0.375018689,0.382370645,0.375018689,0.382370645,0.375018689
AOI-0061,2024-04-14,0.502954449,s2,2024,new,1.000000000,0.377471945,0.379803537,0.378404582,0.379803537,0.378404582,0.379803537,0.378404582,0.379803537,0.378404582,0.379803537,0.378404582,0.408755235,0.389985261
AOI-0061,2024-05-21,0.457957755,s2,2024,new,1.000000000,0.437502521,0.441257230,0.439004404,0.441257230,0.439004404,0.441257230,0.439004404,0.441257230,0.439004404,0.441257230,0.439004404,0.441257230,0.439004404
AOI-0061,2024-06-03,0.555007378,s2,2024,new,2.000000000,0.533985449,0.540974490,0.536781065,0.540974490,0.536781065,0.541039610,0.536807113,0.541039610,0.536807113,0.540974490,0.536781065,0.552246125,0.541289719
AOI-0061,2024-07-08,0.469993951,s2,2024,new,inf,0.431503020,0.395535434,0.417115985,0.395535434,0.417115985,0.395535437,0.417115987,0.395535437,0.417115987,0.395535437,0.417115987,0.395535437,0.417115987
AOI-0061,2024-07-18,0.393657179,s2,2024,new,1.000000000,0.371793744,0.368364924,0.370422216,0.368364924,0.370422216,0.368364924,0.370422216,0.368364924,0.370422216,0.368364924,0.370422216,0.368364924,0.370422216
AOI-0061,2024-08-02,0.387798588,s2,2024,new,1.000000000,0.358105081,0.342913341,0.352028385,0.342913341,0.352028385,0.342913341,0.352028385,0.342913341,0.352028385,0.342913341,0.352028385,0.342913341,0.352028385
AOI-0061,2024-08-29,0.230639986,s2,2024,new,1.000000000,0.209374090,0.203371274,0.206972964,0.203371274,0.206972964,0.203371274,0.206972964,0.203371274,0.206972964,0.203371274,0.206972964,0.203371274,0.206972964
AOI-0061,2025-04-14,0.681509359,s2,2025,new,1.000000000,0.687519099,0.707749941,0.695611436,0.707749941,0.695611436,0.707749941,0.695611436,0.707749941,0.695611436,0.707749941,0.695611436,0.707749941,0.695611436
AOI-0061,2025-06-04,0.853530601,landsat,2025,new,1.000000000,0.821066530,0.845477346,0.830830856,0.845477346,0.830830856,0.845477346,0.830830856,0.845477346,0.830830856,0.845477346,0.830830856,0.832098503,0.825479319
AOI-0061,2025-06-05,0.818657282,s2,2025,new,1.000000000,0.806530549,0.834221721,0.817607018,0.834221721,0.817607018,0.834221721,0.817607018,0.834221721,0.817607018,0.834221721,0.817607018,0.834221721,0.817607018
AOI-0061,2025-06-25,0.531386942,s2,2025,new,3.000000000,0.535845479,0.513720554,0.526995509,0.513720554,0.526995509,0.513720636,0.526995542,0.513720636,0.526995542,0.513720636,0.526995542,0.513720554,0.526995509
AOI-0061,2025-06-30,0.452694770,s2,2025,new,1.000000000,0.475180474,0.482680772,0.478180593,0.482680772,0.478180593,0.482680772,0.478180593,0.482680772,0.478180593,0.482680772,0.478180593,0.482680772,0.478180593
AOI-0061,2025-07-06,0.429664954,landsat,2025,new,3.000000000,0.465522802,0.498736953,0.478808463,0.498736953,0.478808463,0.498735293,0.478807799,0.498735293,0.478807799,0.498735293,0.478807799,0.498725530,0.478803893
AOI-0061,2025-07-15,0.242021388,s2,2025,new,3.000000000,0.253515991,0.243177368,0.249380542,0.243177368,0.249380542,0.243177594,0.249380632,0.243177594,0.249380632,0.243177594,0.249380632,0.243178695,0.249381073
AOI-0061,2025-08-12,0.187203799,s2,2025,new,1.000000000,0.182718330,0.183963977,0.183216589,0.183963977,0.183216589,0.183963977,0.183216589,0.183963977,0.183216589,0.183963977,0.183216589,0.183963977,0.183216589
AOI-0061,2025-08-31,0.237084439,landsat,2025,new,1.000000000,0.234696150,0.242777018,0.237928497,0.242777018,0.237928497,0.242777018,0.237928497,0.242777018,0.237928497,0.242777018,0.237928497,0.212498133,0.225816943
AOI-0061,2025-09-05,0.206177597,s2,2025,new,1.000000000,0.197852674,0.185113372,0.192756953,0.185113372,0.192756953,0.185113372,0.192756953,0.185113372,0.192756953,0.185113372,0.192756953,0.185113372,0.192756953
AOI-0061,2025-09-15,0.247371000,s2,2025,new,1.000000000,0.246331314,0.230428081,0.239970021,0.290475897,0.263989147,0.260451989,0.251979584,0.260451989,0.251979584,0.260451989,0.251979584,0.235311181,0.241923261
AOI-0062,2010-07-12,0.315705173,modis,2010,new,1.000000000,0.279979416,0.314183532,0.293661063,0.314183532,0.293661063,0.314183532,0.293661063,0.314183532,0.293661063,0.314183532,0.293661063,0.291092501,0.284424650
AOI-0062,2010-09-14,0.263132883,modis,2010,new,1.000000000,0.274530659,0.314314199,0.290444075,0.314314199,0.290444075,0.314314199,0.290444075,0.314314199,0.290444075,0.314314199,0.290444075,0.314314199,0.290444075
AOI-0062,2010-10-01,0.202473937,landsat,2010,new,1.000000000,0.219732017,0.248676640,0.231309866,0.248676640,0.231309866,0.248676640,0.231309866,0.248676640,0.231309866,0.248676640,0.231309866,0.248676640,0.231309866
AOI-0062,2011-04-07,0.727733198,modis,2011,new,1.000000000,0.659382622,0.586951754,0.630410275,0.586951754,0.630410275,0.586951754,0.630410275,0.586951754,0.630410275,0.586951754,0.630410275,0.586951754,0.630410275
AOI-0062,2011-04-23,0.817457445,modis,2011,new,1.000000000,0.659352018,0.639697416,0.651490177,0.639697416,0.651490177,0.639697416,0.651490177,0.639697416,0.651490177,0.639697416,0.651490177,0.639697416,0.651490177
AOI-0062,2011-06-06,0.795386672,landsat,2011,new,1.000000000,0.693982769,0.670161749,0.684454361,0.670161749,0.684454361,0.670161749,0.684454361,0.670161749,0.684454361,0.670161749,0.684454361,0.670161749,0.684454361
AOI-0062,2012-07-27,0.266881422,modis,2012,new,1.000000000,0.275472201,0.309115308,0.288929444,0.309115308,0.288929444,0.309115308,0.288929444,0.309115308,0.288929444,0.309115308,0.288929444,0.297762271,0.284388229
AOI-0062,2012-10-22,0.190581323,landsat,2012,new,inf,0.249652435,0.221890710,0.238547745,0.221890710,0.238547745,0.221890763,0.238547766,0.221890763,0.238547766,0.221890763,0.238547766,0.221890710,0.238547745
AOI-0062,2013-06-11,0.500503728,landsat,2013,new,1.000000000,0.543746534,0.570970708,0.554636203,0.570970708,0.554636203,0.570970708,0.554636203,0.570970708,0.554636203,0.570970708,0.554636203,0.570970708,0.554636203
AOI-0062,2013-06-27,0.662540170,landsat,2013,new,1.000000000,0.688492733,0.699053428,0.692717011,0.699053428,0.692717011,0.699053428,0.692717011,0.699053428,0.692717011,0.699053428,0.692717011,0.699053428,0.692717011
AOI-0062,2013-08-06,0.693909597,landsat,2013,new,1.000000000,0.677824518,0.675941398,0.677071270,0.675941398,0.677071270,0.675941398,0.677071270,0.675941398,0.677071270,0.675941398,0.677071270,0.675941398,0.677071270
AOI-0062,2014-04-07,0.774588169,modis,2014,new,1.000000000,0.710288878,0.710354870,0.710315275,0.710354870,0.710315275,0.710354870,0.710315275,0.710354870,0.710315275,0.710354870,0.710315275,0.710354870,0.710315275
AOI-0062,2014-07-16,0.271670004,landsat,2014,new,1.000000000,0.248690952,0.252355920,0.250156939,0.252355920,0.250156939,0.252355920,0.250156939,0.252355920,0.250156939,0.252355920,0.250156939,0.252355920,0.250156939
AOI-0062,2014-08-01,0.222939989,landsat,2014,new,1.000000000,0.231059518,0.228639662,0.230091575,0.228639662,0.230091575,0.228639662,0.230091575,0.228639662,0.230091575,0.228639662,0.230091575,0.228639662,0.230091575
AOI-0062,2014-09-18,0.241943103,landsat,2014,new,1.000000000,0.266818904,0.244541399,0.257907902,0.244541399,0.257907902,0.244541399,0.257907902,0.244541399,0.257907902,0.244541399,0.257907902,0.244541399,0.257907902
AOI-0062,2015-05-08,0.619100650,landsat,2015,new,inf,0.726071741,0.696726115,0.714333491,0.696726115,0.714333491,0.696726114,0.714333490,0.696726114,0.714333490,0.696726114,0.714333490,0.696726115,0.714333491
AOI-0062,2015-06-10,0.634408817,modis,2015,new,3.000000000,0.652542276,0.684959485,0.665509160,0.684959485,0.665509160,0.685189309,0.665601089,0.685189309,0.665601089,0.685189309,0.665601089,0.686817063,0.666252191
AOI-0062,2015-07-19,0.261484541,landsat,2015,new,1.000000000,0.318579897,0.297250875,0.310048288,0.297250875,0.310048288,0.297250875,0.310048288,0.297250875,0.310048288,0.297250875,0.310048288,0.297250875,0.310048288
AOI-0062,2015-10-07,0.215861583,landsat,2015,new,1.000000000,0.230092561,0.227442679,0.229032608,0.227442679,0.229032608,0.227442679,0.229032608,0.227442679,0.229032608,0.227442679,0.229032608,0.227442679,0.229032608
AOI-0062,2016-04-22,0.913833063,modis,2016,new,3.000000000,0.901546538,0.877423906,0.891897486,0.877423906,0.891897486,0.877423908,0.891897486,0.877423908,0.891897486,0.877423908,0.891897486,0.877423906,0.891897486
AOI-0062,2016-06-09,0.730627665,modis,2016,new,1.000000000,0.660918192,0.709222405,0.680239877,0.709222405,0.680239877,0.709222405,0.680239877,0.709222405,0.680239877,0.709222405,0.680239877,0.709222405,0.680239877
AOI-0062,2016-08-06,0.403189132,landsat,2016,new,inf,0.229349512,0.244590401,0.235445867,0.244590401,0.235445867,0.244590402,0.235445868,0.244590402,0.235445868,0.244590402,0.235445868,0.244590401,0.235445867
AOI-0062,2016-09-15,0.173393041,landsat,2016,new,1.000000000,0.196175641,0.179699038,0.189584999,0.179699038,0.189584999,0.179699038,0.189584999,0.179699038,0.189584999,0.179699038,0.189584999,0.179699038,0.189584999
AOI-0062,2017-04-27,0.195985234,landsat,2017,new,1.000000000,0.227429326,0.232815963,0.229583981,0.232815963,0.229583981,0.232815963,0.229583981,0.232815963,0.229583981,0.232815963,0.229583981,0.232815963,0.229583981
AOI-0062,2017-05-26,0.503406106,s2,2017,new,1.000000000,0.493283252,0.536157028,0.510432762,0.536157028,0.510432762,0.536157028,0.510432762,0.536157028,0.510432762,0.536157028,0.510432762,0.536157028,0.510432762
AOI-0062,2017-06-05,0.691306694,s2,2017,new,1.000000000,0.651652273,0.668725332,0.658481497,0.668725332,0.658481497,0.668725332,0.658481497,0.668725332,0.658481497,0.668725332,0.658481497,0.668725332,0.658481497
AOI-0062,2017-08-11,0.394279314,s2,2017,new,inf,0.418250063,0.419580612,0.418782282,0.419580612,0.418782282,0.419580612,0.418782282,0.419580612,0.418782282,0.419580612,0.418782282,0.419580612,0.418782282
AOI-0062,2017-09-10,0.192755167,s2,2017,new,inf,0.214476342,0.205577335,0.210916739,0.205577335,0.210916739,0.205577336,0.210916739,0.205577336,0.210916739,0.205577336,0.210916739,0.205577335,0.210916739
AOI-0062,2017-09-30,0.173318142,s2,2017,new,1.000000000,0.225566627,0.275745372,0.245638125,0.177998365,0.206539322,0.177998365,0.206539322,0.177998365,0.206539322,0.177998365,0.206539322,0.206401582,0.217900609
AOI-0062,2017-10-04,0.167092079,landsat,2017,new,1.000000000,0.175687170,0.163803056,0.170933524,0.163803056,0.170933524,0.163803056,0.170933524,0.163803056,0.170933524,0.163803056,0.170933524,0.163803056,0.170933524
AOI-0062,2018-05-31,0.858949592,s2,2018,new,4.000000000,0.851085598,0.851134892,0.851105316,0.851134892,0.851105316,0.851134892,0.851105316,0.851134892,0.851105316,0.851134892,0.851105316,0.851134892,0.851105316
AOI-0062,2018-06-20,0.358604504,s2,2018,new,1.000000000,0.452778057,0.408704536,0.435148648,0.408704536,0.435148648,0.408704536,0.435148648,0.408704536,0.435148648,0.408704536,0.435148648,0.408704536,0.435148648
AOI-0062,2018-07-27,0.236567362,landsat,2018,new,inf,0.204052820,0.208802980,0.205952884,0.208802980,0.205952884,0.208802980,0.205952884,0.208802980,0.205952884,0.208802980,0.205952884,0.208802980,0.205952884
AOI-0062,2018-08-13,0.271114980,modis,2018,new,1.000000000,0.248278782,0.284431352,0.262739810,0.284431352,0.262739810,0.284431352,0.262739810,0.284431352,0.262739810,0.284431352,0.262739810,0.284431352,0.262739810
AOI-0062,2018-10-13,0.175752156,s2,2018,new,3.000000000,0.165032604,0.171247650,0.167518623,0.171247650,0.167518623,0.171247650,0.167518623,0.171247650,0.167518623,0.171247650,0.167518623,0.171247650,0.167518623
AOI-0062,2019-04-25,0.223959229,landsat,2019,new,1.000000000,0.222901442,0.239221309,0.229429389,0.239221309,0.229429389,0.239221309,0.229429389,0.239221309,0.229429389,0.239221309,0.229429389,0.235721212,0.228029350
AOI-0062,2019-05-25,0.593369231,modis,2019,new,3.000000000,0.590101013,0.661597917,0.618699775,0.661597917,0.618699775,0.661212708,0.618545691,0.661212708,0.618545691,0.661212708,0.618545691,0.659287569,0.617775635
AOI-0062,2019-06-26,0.772441790,modis,2019,new,1.000000000,0.726030809,0.705709755,0.717902388,0.705709755,0.717902388,0.705709755,0.717902388,0.705709755,0.717902388,0.705709755,0.717902388,0.728090294,0.726854603
AOI-0062,2019-06-28,0.770106601,landsat,2019,new,1.000000000,0.764702997,0.749077794,0.758452916,0.749077794,0.758452916,0.749077794,0.758452916,0.749077794,0.758452916,0.749077794,0.758452916,0.748130248,0.758073897
AOI-0062,2019-07-02,0.729808204,s2,2019,new,1.000000000,0.742126464,0.727325642,0.736206135,0.727325642,0.736206135,0.727325642,0.736206135,0.727325642,0.736206135,0.727325642,0.736206135,0.727325642,0.736206135
AOI-0062,2019-07-07,0.668603714,s2,2019,new,1.000000000,0.733345032,0.757836716,0.743141706,0.757836716,0.743141706,0.757836716,0.743141706,0.757836716,0.743141706,0.757836716,0.743141706,0.757836716,0.743141706
AOI-0062,2019-08-13,0.650897436,modis,2019,new,1.000000000,0.612723903,0.552614345,0.588680080,0.552614345,0.588680080,0.552614345,0.588680080,0.552614345,0.588680080,0.552614345,0.588680080,0.624275518,0.617344549
AOI-0062,2019-08-21,0.373873654,s2,2019,new,4.000000000,0.450770400,0.450209590,0.450546076,0.488275248,0.465772339,0.450436232,0.450636732,0.450436232,0.450636732,0.450436232,0.450636732,0.454576896,0.452292998
AOI-0062,2019-09-15,0.198890697,s2,2019,new,1.000000000,0.201175195,0.192018248,0.197512416,0.192018248,0.197512416,0.192018248,0.197512416,0.192018248,0.197512416,0.192018248,0.197512416,0.196539779,0.199321028
AOI-0062,2019-10-10,0.183310362,s2,2019,new,1.000000000,0.176138569,0.168171493,0.172951738,0.168171493,0.172951738,0.168171493,0.172951738,0.168171493,0.172951738,0.168171493,0.172951738,0.168171493,0.172951738
AOI-0062,2019-10-20,0.166351519,s2,2019,new,inf,0.188518547,0.211787059,0.197825952,0.211787059,0.197825952,0.211787060,0.197825952,0.211787060,0.197825952,0.211787060,0.197825952,0.211787059,0.197825952
AOI-0062,2020-05-13,0.834838661,landsat,2020,new,1.000000000,0.773301640,0.798401232,0.783341477,0.798401232,0.783341477,0.798401232,0.783341477,0.798401232,0.783341477,0.798401232,0.783341477,0.798401232,0.783341477
AOI-0062,2020-07-24,0.159690300,s2,2020,new,3.000000000,0.149657359,0.138838489,0.145329811,0.138838489,0.145329811,0.139296413,0.145512980,0.139296413,0.145512980,0.139296413,0.145512980,0.153286288,0.151108930
AOI-0062,2020-07-27,0.294307737,modis,2020,new,3.000000000,0.244936838,0.299596435,0.266800676,0.299596435,0.266800676,0.299585325,0.266796233,0.299585325,0.266796233,0.299585325,0.266796233,0.299476300,0.266752623
AOI-0062,2020-08-10,0.147389970,s2,2020,new,1.000000000,0.157594615,0.146765384,0.153262923,0.146765384,0.153262923,0.146765384,0.153262923,0.146765384,0.153262923,0.146765384,0.153262923,0.146765384,0.153262923
AOI-0062,2020-08-12,0.297035538,modis,2020,new,3.000000000,0.251715735,0.280808705,0.263352923,0.280808705,0.263352923,0.280723824,0.263318970,0.280723824,0.263318970,0.280723824,0.263318970,0.280755045,0.263331459
AOI-0062,2020-08-30,0.154350979,s2,2020,new,1.000000000,0.152730110,0.149746497,0.151536665,0.149746497,0.151536665,0.149746497,0.151536665,0.149746497,0.151536665,0.149746497,0.151536665,0.149746497,0.151536665
AOI-0062,2020-09-04,0.146535534,s2,2020,new,1.000000000,0.155116194,0.165557572,0.159292746,0.165557572,0.159292746,0.165557572,0.159292746,0.165557572,0.159292746,0.165557572,0.159292746,0.165557572,0.159292746
AOI-0062,2020-09-17,0.146667470,s2,2020,new,1.000000000,0.150155066,0.146916328,0.148859571,0.146916328,0.148859571,0.146916328,0.148859571,0.146916328,0.148859571,0.146916328,0.148859571,0.146916328,0.148859571
AOI-0062,2020-09-26,0.119921506,landsat,2020,new,1.000000000,0.140286770,0.141444912,0.140750027,0.141444912,0.140750027,0.141444912,0.140750027,0.141444912,0.140750027,0.141444912,0.140750027,0.141351709,0.140712746
AOI-0062,2020-10-27,0.129540495,s2,2020,new,1.000000000,0.120244652,0.142765347,0.129252930,0.142765347,0.129252930,0.142765347,0.129252930,0.142765347,0.129252930,0.142765347,0.129252930,0.142765347,0.129252930
AOI-0062,2021-04-07,0.269208412,modis,2021,new,1.000000000,0.323717068,0.347957396,0.333413199,0.347957396,0.333413199,0.347957396,0.333413199,0.347957396,0.333413199,0.347957396,0.333413199,0.347957396,0.333413199
AOI-0062,2021-04-20,0.211291227,s2,2021,new,1.000000000,0.222849804,0.176679616,0.204381729,0.176679616,0.204381729,0.176679616,0.204381729,0.176679616,0.204381729,0.176679616,0.204381729,0.176679616,0.204381729
AOI-0062,2021-04-22,0.213859766,landsat,2021,new,1.000000000,0.179625802,0.165122527,0.173824492,0.244920597,0.205743720,0.244920597,0.205743720,0.244920597,0.205743720,0.244920597,0.205743720,0.169816531,0.175702094
AOI-0062,2021-05-02,0.188538537,s2,2021,new,inf,0.185118954,0.193745025,0.188569382,0.193745025,0.188569382,0.193745026,0.188569383,0.193745026,0.188569383,0.193745026,0.188569383,0.193745025,0.188569382
AOI-0062,2021-05-09,0.402459649,modis,2021,new,11.000000000,0.429142127,0.434270732,0.431193569,0.434270732,0.431193569,0.434270732,0.431193569,0.434270732,0.431193569,0.434270732,0.431193569,0.434270732,0.431193569
AOI-0062,2021-07-24,0.782361182,s2,2021,new,4.000000000,0.735716381,0.726081740,0.731862524,0.726081740,0.731862524,0.726081739,0.731862524,0.726081739,0.731862524,0.726081739,0.731862524,0.726081740,0.731862524
AOI-0062,2021-07-28,0.696079622,modis,2021,new,4.000000000,0.669658662,0.631389295,0.654350916,0.631389295,0.654350916,0.631867505,0.654542200,0.631867505,0.654542200,0.631867505,0.654542200,0.722928189,0.690966473
AOI-0062,2021-08-05,0.609627437,s2,2021,new,1.000000000,0.638735673,0.635598385,0.637480758,0.635598385,0.637480758,0.635598385,0.637480758,0.635598385,0.637480758,0.635598385,0.637480758,0.635598385,0.637480758
AOI-0062,2021-08-28,0.399025242,s2,2021,new,inf,0.400067890,0.399699024,0.399920344,0.399699024,0.399920344,0.399693353,0.399918075,0.399693353,0.399918075,0.399693353,0.399918075,0.398196921,0.399319502
AOI-0062,2022-04-09,0.748842246,landsat,2022,new,inf,0.737246473,0.722998013,0.731547089,0.722998013,0.731547089,0.722998224,0.731547173,0.722998224,0.731547173,0.722998224,0.731547173,0.722998224,0.731547173
AOI-0062,2022-05-15,0.811240378,s2,2022,new,1.000000000,0.866064432,0.815677043,0.845909477,0.815677043,0.845909477,0.815677043,0.845909477,0.815677043,0.845909477,0.815677043,0.845909477,0.819356423,0.847381229
AOI-0062,2022-06-04,0.822681153,s2,2022,new,1.000000000,0.846790934,0.803468485,0.829461954,0.803468485,0.829461954,0.803468485,0.829461954,0.803468485,0.829461954,0.803468485,0.829461954,0.831566919,0.840701328
AOI-0062,2022-06-21,0.603760783,s2,2022,new,inf,0.572626622,0.565541250,0.569792473,0.565541250,0.569792473,0.565542333,0.569792906,0.565542333,0.569792906,0.565542333,0.569792906,0.565541250,0.569792473
AOI-0062,2022-06-26,0.343429690,modis,2022,new,1.000000000,0.392376614,0.461031785,0.419838682,0.461031785,0.419838682,0.461031785,0.419838682,0.461031785,0.419838682,0.461031785,0.419838682,0.461022081,0.419834800
AOI-0062,2022-07-22,0.263674361,landsat,2022,new,inf,0.241235838,0.265644762,0.250999407,0.265644762,0.250999407,0.265644738,0.250999398,0.265644738,0.250999398,0.265644738,0.250999398,0.265644738,0.250999398
AOI-0062,2022-07-31,0.201888017,s2,2022,new,1.000000000,0.197226247,0.223887474,0.207890738,0.223887474,0.207890738,0.223887474,0.207890738,0.223887474,0.207890738,0.223887474,0.207890738,0.223887474,0.207890738
AOI-0062,2022-08-08,0.185908175,s2,2022,new,1.000000000,0.199094189,0.184712918,0.193341681,0.184712918,0.193341681,0.184712918,0.193341681,0.184712918,0.193341681,0.184712918,0.193341681,0.248390586,0.218812748
AOI-0062,2022-08-10,0.168644406,s2,2022,new,1.000000000,0.193492693,0.181056289,0.188518131,0.181056289,0.188518131,0.181056289,0.188518131,0.181056289,0.188518131,0.181056289,0.188518131,0.181056289,0.188518131
AOI-0062,2023-04-17,0.198353897,s2,2023,new,1.000000000,0.171849362,0.175360642,0.173253874,0.175360642,0.173253874,0.175360642,0.173253874,0.175360642,0.173253874,0.175360642,0.173253874,0.175360642,0.173253874
AOI-0062,2023-04-23,0.352719703,modis,2023,new,1.000000000,0.371797793,0.415638851,0.389334216,0.415638851,0.389334216,0.415638851,0.389334216,0.415638851,0.389334216,0.415638851,0.389334216,0.415638851,0.389334216
AOI-0062,2023-05-06,0.306091679,landsat,2023,new,inf,0.275074299,0.281552484,0.277665573,0.281552484,0.277665573,0.281552485,0.277665573,0.281552485,0.277665573,0.281552485,0.277665573,0.281552484,0.277665573
AOI-0062,2023-06-06,0.632080690,s2,2023,new,3.000000000,0.771563608,0.745410260,0.761102269,0.768700396,0.770418324,0.750484608,0.763132008,0.750484608,0.763132008,0.750484608,0.763132008,0.767330388,0.769870320
AOI-0062,2023-06-11,0.846737594,s2,2023,new,1.000000000,0.851284871,0.813920155,0.836338984,0.813920155,0.836338984,0.813920155,0.836338984,0.813920155,0.836338984,0.813920155,0.836338984,0.813920155,0.836338984
AOI-0062,2023-07-06,0.834621222,s2,2023,new,1.000000000,0.825432909,0.829286166,0.826974212,0.829286166,0.826974212,0.829286166,0.826974212,0.829286166,0.826974212,0.829286166,0.826974212,0.829286166,0.826974212
AOI-0062,2023-08-13,0.048510528,s2,2023,new,3.000000000,0.232711076,0.191050222,0.216046734,0.191050222,0.216046734,0.192016641,0.216433302,0.192016641,0.216433302,0.192016641,0.216433302,0.195541540,0.217843262
AOI-0062,2023-10-09,0.171114780,s2,2023,new,1.000000000,0.168470940,0.167870530,0.168230776,0.167870530,0.168230776,0.167870530,0.168230776,0.167870530,0.168230776,0.167870530,0.168230776,0.167870530,0.168230776
AOI-0062,2023-10-13,0.212376819,landsat,2023,new,1.000000000,0.207602679,0.204733470,0.206454995,0.204733470,0.206454995,0.204733470,0.206454995,0.204733470,0.206454995,0.204733470,0.206454995,0.204733470,0.206454995
AOI-0062,2023-10-22,0.124976567,s2,2023,new,1.000000000,0.152527872,0.138118829,0.146764255,0.138118829,0.146764255,0.138118829,0.146764255,0.138118829,0.146764255,0.138118829,0.146764255,0.149266631,0.151223376
AOI-0062,2024-05-24,0.896639927,s2,2024,new,1.000000000,0.812699092,0.846905525,0.826381665,0.846905525,0.826381665,0.846905525,0.826381665,0.846905525,0.826381665,0.846905525,0.826381665,0.845933993,0.825993052
AOI-0062,2024-06-13,0.517720653,s2,2024,new,1.000000000,0.447664090,0.405319902,0.430726415,0.405319902,0.430726415,0.405319902,0.430726415,0.405319902,0.430726415,0.405319902,0.430726415,0.405319902,0.430726415
AOI-0062,2024-07-05,0.183825617,s2,2024,new,1.000000000,0.148822602,0.157639953,0.152349543,0.157639953,0.152349543,0.157639953,0.152349543,0.157639953,0.152349543,0.157639953,0.152349543,0.157639953,0.152349543
AOI-0062,2024-07-08,0.162573776,s2,2024,new,inf,0.154859243,0.150128733,0.152967039,0.150128733,0.152967039,0.150128740,0.152967042,0.150128740,0.152967042,0.150128740,0.152967042,0.150128740,0.152967042
AOI-0062,2024-07-15,0.130073226,s2,2024,new,inf,0.135032703,0.149691389,0.140896177,0.149691389,0.140896177,0.149691390,0.140896178,0.149691390,0.140896178,0.149691390,0.140896178,0.149691389,0.140896177
AOI-0062,2024-07-25,0.146278046,s2,2024,new,1.000000000,0.135887015,0.131337374,0.134067159,0.131337374,0.134067159,0.131337374,0.134067159,0.131337374,0.134067159,0.131337374,0.134067159,0.187302359,0.156453153
AOI-0062,2024-08-19,0.151918072,s2,2024,new,1.000000000,0.153182137,0.140763570,0.148214710,0.140763570,0.148214710,0.140763570,0.148214710,0.140763570,0.148214710,0.140763570,0.148214710,0.144437207,0.149684165
AOI-0062,2024-09-11,0.121896123,s2,2024,new,1.000000000,0.139413505,0.132538133,0.136663356,0.132538133,0.136663356,0.132538133,0.136663356,0.132538133,0.136663356,0.132538133,0.136663356,0.132538133,0.136663356
AOI-0062,2024-10-03,0.129100235,s2,2024,new,1.000000000,0.130369983,0.130282555,0.130335012,0.130282555,0.130335012,0.130282555,0.130335012,0.130282555,0.130335012,0.130282555,0.130335012,0.130282555,0.130335012
AOI-0062,2025-04-18,0.267347845,s2,2025,new,1.000000000,0.244925648,0.233654719,0.240417276,0.233654719,0.240417276,0.233654719,0.240417276,0.233654719,0.240417276,0.233654719,0.240417276,0.233654719,0.240417276
AOI-0062,2025-04-19,0.278998695,s2,2025,new,2.000000000,0.250042178,0.233445504,0.243403508,0.233445504,0.243403508,0.233580402,0.243457467,0.233580402,0.243457467,0.233445504,0.243403508,0.236907218,0.244788194
AOI-0062,2025-05-16,0.217865358,s2,2025,new,4.000000000,0.253413579,0.238201008,0.247328551,0.238201008,0.247328551,0.238201010,0.247328551,0.238201010,0.247328551,0.238201010,0.247328551,0.238201008,0.247328551
AOI-0062,2025-06-25,0.877819780,s2,2025,new,2.000000000,0.803111908,0.813010812,0.807071469,0.813010812,0.807071469,0.813010763,0.807071450,0.813010763,0.807071450,0.813010812,0.807071469,0.813010812,0.807071469
AOI-0062,2025-07-18,0.484594338,s2,2025,new,1.000000000,0.469572077,0.458177128,0.465014097,0.458177128,0.465014097,0.458177128,0.465014097,0.458177128,0.465014097,0.458177128,0.465014097,0.458177128,0.465014097
AOI-0062,2025-07-27,0.358078015,s2,2025,new,1.000000000,0.366354922,0.386368961,0.374360538,0.386368961,0.374360538,0.386368961,0.374360538,0.386368961,0.374360538,0.386368961,0.374360538,0.386368961,0.374360538
AOI-0062,2025-08-16,0.255129717,s2,2025,new,1.000000000,0.221864103,0.211217534,0.217605475,0.211217534,0.217605475,0.211217534,0.217605475,0.211217534,0.217605475,0.211217534,0.217605475,0.211217534,0.217605475
