anon_polygon_id,date,year,doy,primary_ndvi_pred
AOI-0065,2025-09-14,,,
AOI-0065,2025-09-25,,,
AOI-0065,2025-09-30,,,
AOI-0065,2025-10-08,,,
AOI-0066,2025-06-05,,,
AOI-0066,2025-07-05,,,
AOI-0066,2025-07-15,,,
AOI-0066,2025-07-25,,,
AOI-0066,2025-07-27,,,
AOI-0066,2025-08-14,,,
AOI-0066,2025-09-01,,,
AOI-0067,2010-04-25,,,
AOI-0067,2010-06-20,,,
AOI-0067,2010-06-26,,,
AOI-0067,2010-07-13,,,
AOI-0067,2010-07-21,,,
AOI-0067,2010-08-06,,,
AOI-0067,2010-08-07,,,
AOI-0067,2010-08-15,,,
AOI-0067,2010-09-23,,,
AOI-0067,2010-10-09,,,
AOI-0067,2011-05-09,,,
AOI-0067,2011-05-14,,,
AOI-0067,2011-09-03,,,
AOI-0067,2011-09-19,,,
AOI-0067,2012-05-08,,,
AOI-0067,2012-06-09,,,
AOI-0067,2012-07-27,,,
AOI-0067,2012-09-29,,,
AOI-0067,2013-07-30,,,
AOI-0067,2013-08-29,,,
AOI-0067,2014-05-21,,,
AOI-0067,2014-05-25,,,
AOI-0067,2014-06-06,,,
AOI-0067,2014-06-07,,,
AOI-0067,2014-07-01,,,
AOI-0067,2014-07-16,,,
AOI-0067,2014-07-17,,,
AOI-0067,2014-09-14,,,
AOI-0067,2014-10-12,,,
AOI-0067,2015-04-15,,,
AOI-0067,2015-05-09,,,
AOI-0067,2015-06-02,,,
AOI-0067,2015-06-18,,,
AOI-0067,2015-07-12,,,
AOI-0067,2015-07-20,,,
AOI-0067,2015-08-29,,,
AOI-0067,2015-09-14,,,
AOI-0067,2015-09-29,,,
AOI-0067,2016-05-03,,,
AOI-0067,2016-05-10,,,
AOI-0067,2016-05-11,,,
AOI-0067,2016-06-25,,,
AOI-0067,2016-07-14,,,
AOI-0067,2016-07-27,,,
AOI-0067,2016-09-29,,,
AOI-0067,2016-10-25,,,
AOI-0067,2017-04-04,,,
AOI-0067,2017-04-28,,,
AOI-0067,2017-05-05,,,
AOI-0067,2017-06-07,,,
AOI-0067,2017-07-09,,,
AOI-0067,2017-07-25,,,
AOI-0067,2017-08-02,,,
AOI-0067,2017-08-11,,,
AOI-0067,2017-08-13,,,
AOI-0067,2017-08-29,,,
AOI-0067,2017-09-14,,,
AOI-0067,2017-09-20,,,
AOI-0067,2018-04-06,,,
AOI-0067,2018-04-23,,,
AOI-0067,2018-05-25,,,
AOI-0067,2018-07-11,,,
AOI-0067,2018-08-29,,,
AOI-0067,2019-05-08,,,
AOI-0067,2019-05-28,,,
AOI-0067,2019-06-12,,,
AOI-0067,2019-07-12,,,
AOI-0067,2019-07-14,,,
AOI-0067,2019-07-28,,,
AOI-0067,2019-08-08,,,
AOI-0067,2019-08-11,,,
AOI-0067,2019-08-29,,,
AOI-0067,2019-09-05,,,
AOI-0067,2019-09-16,,,
AOI-0067,2019-09-24,,,
AOI-0067,2019-10-02,,,
AOI-0067,2019-10-03,,,
AOI-0067,2019-10-15,,,
AOI-0067,2020-04-22,,,
AOI-0067,2020-04-27,,,
AOI-0067,2020-05-02,,,
AOI-0067,2020-05-08,,,
AOI-0067,2020-07-06,,,
AOI-0067,2020-07-25,,,
AOI-0067,2020-07-26,,,
AOI-0067,2020-07-27,,,
AOI-0067,2020-08-25,,,
AOI-0067,2020-10-15,,,
AOI-0067,2021-05-16,,,
AOI-0067,2021-06-06,,,
AOI-0067,2021-06-16,,,
AOI-0067,2021-06-18,,,
AOI-0067,2021-07-04,,,
AOI-0067,2021-08-30,,,
AOI-0067,2021-09-09,,,
AOI-0067,2021-10-09,,,
AOI-0067,2022-04-02,,,
AOI-0067,2022-04-23,,,
AOI-0067,2022-04-26,,,
AOI-0067,2022-06-01,,,
AOI-0067,2022-07-01,,,
AOI-0067,2022-08-23,,,
AOI-0067,2022-08-24,,,
AOI-0067,2022-08-29,,,
AOI-0067,2022-09-01,,,
AOI-0067,2022-09-25,,,
AOI-0067,2022-10-09,,,
AOI-0067,2022-10-14,,,
AOI-0067,2023-04-23,,,
AOI-0067,2023-05-31,,,
AOI-0067,2023-06-30,,,
AOI-0067,2023-07-12,,,
AOI-0067,2023-07-21,,,
AOI-0067,2023-07-27,,,
AOI-0067,2023-08-26,,,
AOI-0067,2023-09-24,,,
AOI-0067,2023-09-27,,,
AOI-0067,2023-10-05,,,
AOI-0067,2023-10-13,,,
AOI-0067,2024-04-01,,,
AOI-0067,2024-04-11,,,
AOI-0067,2024-05-09,,,
AOI-0067,2024-05-24,,,
AOI-0067,2024-07-05,,,
AOI-0067,2024-07-10,,,
AOI-0067,2024-08-29,,,
AOI-0067,2024-09-06,,,
AOI-0067,2024-09-23,,,
AOI-0067,2025-04-17,,,
AOI-0067,2025-04-23,,,
AOI-0067,2025-04-28,,,
AOI-0067,2025-06-05,,,
AOI-0067,2025-06-21,,,
AOI-0067,2025-06-26,,,
AOI-0067,2025-07-05,,,
AOI-0067,2025-07-14,,,
AOI-0067,2025-07-15,,,
AOI-0067,2025-08-06,,,
AOI-0067,2025-09-01,,,
AOI-0067,2025-09-23,,,
AOI-0067,2025-10-03,,,
AOI-0068,2010-04-16,,,
AOI-0068,2010-05-02,,,
AOI-0068,2010-05-09,,,
AOI-0068,2010-06-20,,,
AOI-0068,2010-07-13,,,
AOI-0068,2010-07-14,,,
AOI-0068,2010-07-28,,,
AOI-0068,2010-08-07,,,
AOI-0068,2010-08-29,,,
AOI-0068,2011-04-07,,,
AOI-0068,2011-05-30,,,
AOI-0068,2011-06-15,,,
AOI-0068,2011-06-23,,,
AOI-0068,2011-07-16,,,
AOI-0068,2011-08-09,,,
AOI-0068,2011-09-03,,,
AOI-0068,2012-07-27,,,
AOI-0068,2012-08-03,,,
AOI-0068,2012-10-22,,,
AOI-0068,2013-06-19,,,
AOI-0068,2013-06-27,,,
AOI-0068,2013-07-28,,,
AOI-0068,2014-04-27,,,
AOI-0068,2014-07-28,,,
AOI-0068,2014-08-17,,,
AOI-0068,2014-08-25,,,
AOI-0068,2014-10-05,,,
AOI-0068,2014-10-16,,,
AOI-0068,2014-10-29,,,
AOI-0068,2015-06-09,,,
AOI-0068,2015-07-27,,,
AOI-0068,2015-08-04,,,
AOI-0068,2016-05-02,,,
AOI-0068,2016-05-11,,,
AOI-0068,2016-07-14,,,
AOI-0068,2016-08-28,,,
AOI-0068,2016-09-13,,,
AOI-0068,2016-09-29,,,
AOI-0068,2017-05-14,,,
AOI-0068,2017-06-10,,,
AOI-0068,2017-06-22,,,
AOI-0068,2017-06-27,,,
AOI-0068,2017-07-12,,,
AOI-0068,2017-08-02,,,
AOI-0068,2017-08-11,,,
AOI-0068,2017-08-13,,,
AOI-0068,2017-09-02,,,
AOI-0068,2017-09-03,,,
AOI-0068,2018-04-28,,,
AOI-0068,2018-05-09,,,
AOI-0068,2018-06-07,,,
AOI-0068,2018-07-11,,,
AOI-0068,2018-08-28,,,
AOI-0068,2018-09-06,,,
AOI-0068,2018-09-21,,,
AOI-0068,2019-05-25,,,
AOI-0068,2019-05-28,,,
AOI-0068,2019-06-28,,,
AOI-0068,2019-08-07,,,
AOI-0068,2019-09-01,,,
AOI-0068,2019-09-05,,,
AOI-0068,2019-09-15,,,
AOI-0068,2019-09-24,,,
AOI-0068,2019-09-25,,,
AOI-0068,2019-09-30,,,
AOI-0068,2019-10-02,,,
AOI-0068,2019-10-25,,,
AOI-0068,2020-04-02,,,
AOI-0068,2020-04-06,,,
AOI-0068,2020-04-12,,,
AOI-0068,2020-04-19,,,
AOI-0068,2020-06-26,,,
AOI-0068,2020-07-27,,,
AOI-0068,2020-07-31,,,
AOI-0068,2020-09-03,,,
AOI-0068,2020-10-05,,,
AOI-0068,2020-10-20,,,
AOI-0068,2021-05-01,,,
AOI-0068,2021-05-16,,,
AOI-0068,2021-06-11,,,
AOI-0068,2021-06-16,,,
AOI-0068,2021-07-19,,,
AOI-0068,2021-07-31,,,
AOI-0068,2021-09-30,,,
AOI-0068,2022-04-02,,,
AOI-0068,2022-04-12,,,
AOI-0068,2022-04-23,,,
AOI-0068,2022-05-12,,,
AOI-0068,2022-05-27,,,
AOI-0068,2022-06-08,,,
AOI-0068,2022-06-20,,,
AOI-0068,2022-07-01,,,
AOI-0068,2022-07-14,,,
AOI-0068,2022-07-30,,,
AOI-0068,2022-08-15,,,
AOI-0068,2023-04-03,,,
AOI-0068,2023-04-17,,,
AOI-0068,2023-05-09,,,
AOI-0068,2023-06-06,,,
AOI-0068,2023-06-30,,,
AOI-0068,2023-07-05,,,
AOI-0068,2023-08-03,,,
AOI-0068,2023-08-13,,,
AOI-0068,2023-09-03,,,
AOI-0068,2023-09-24,,,
AOI-0068,2023-10-06,,,
AOI-0068,2023-10-11,,,
AOI-0068,2024-05-01,,,
AOI-0068,2024-05-09,,,
AOI-0068,2024-06-15,,,
AOI-0068,2024-08-05,,,
AOI-0068,2024-08-09,,,
AOI-0068,2024-08-19,,,
AOI-0068,2024-08-28,,,
AOI-0068,2024-09-08,,,
AOI-0068,2024-09-14,,,
AOI-0068,2024-09-29,,,
AOI-0068,2024-10-13,,,
AOI-0068,2025-05-08,,,
AOI-0068,2025-05-11,,,
AOI-0068,2025-05-20,,,
AOI-0068,2025-06-10,,,
AOI-0068,2025-06-15,,,
AOI-0068,2025-06-17,,,
AOI-0068,2025-06-30,,,
AOI-0068,2025-07-22,,,
AOI-0068,2025-07-28,,,
AOI-0068,2025-08-13,,,
AOI-0068,2025-08-14,,,
AOI-0068,2025-08-23,,,
AOI-0068,2025-08-24,,,
AOI-0068,2025-09-08,,,
AOI-0068,2025-09-14,,,
AOI-0068,2025-09-24,,,
AOI-0069,2025-04-16,,,
AOI-0069,2025-04-21,,,
AOI-0069,2025-04-23,,,
AOI-0069,2025-05-01,,,
AOI-0069,2025-05-11,,,
AOI-0069,2025-05-25,,,
AOI-0069,2025-05-28,,,
AOI-0069,2025-06-10,,,
AOI-0069,2025-06-25,,,
AOI-0069,2025-06-26,,,
AOI-0069,2025-07-05,,,
AOI-0069,2025-07-06,,,
AOI-0069,2025-07-22,,,
AOI-0069,2025-08-07,,,
AOI-0069,2025-08-14,,,
AOI-0069,2025-09-01,,,
AOI-0069,2025-09-14,,,
AOI-0069,2025-09-24,,,
AOI-0069,2025-09-25,,,
AOI-0069,2025-09-28,,,
AOI-0070,2025-05-11,,,
AOI-0070,2025-05-25,,,
AOI-0070,2025-06-07,,,
AOI-0070,2025-06-10,,,
AOI-0070,2025-06-25,,,
AOI-0070,2025-07-12,,,
AOI-0070,2025-08-24,,,
AOI-0070,2025-08-31,,,
AOI-0070,2025-09-25,,,
AOI-0070,2025-10-02,,,
AOI-0070,2025-10-13,,,
AOI-0070,2025-10-23,,,
AOI-0071,2025-04-16,,,
AOI-0071,2025-04-18,,,
AOI-0071,2025-04-21,,,
AOI-0071,2025-05-25,,,
AOI-0071,2025-06-26,,,
AOI-0071,2025-07-06,,,
AOI-0071,2025-07-07,,,
AOI-0071,2025-07-12,,,
AOI-0071,2025-08-13,,,
AOI-0071,2025-08-23,,,
AOI-0071,2025-08-24,,,
AOI-0071,2025-08-26,,,
AOI-0071,2025-08-29,,,
AOI-0071,2025-09-01,,,
AOI-0071,2025-09-15,,,
AOI-0071,2025-09-28,,,
AOI-0072,2025-05-08,,,
AOI-0072,2025-06-04,,,
AOI-0072,2025-07-05,,,
AOI-0072,2025-07-06,,,
AOI-0072,2025-07-14,,,
AOI-0072,2025-07-17,,,
AOI-0072,2025-08-07,,,
AOI-0072,2025-08-19,,,
AOI-0072,2025-08-29,,,
AOI-0072,2025-09-03,,,
AOI-0072,2025-09-15,,,
AOI-0072,2025-09-16,,,
AOI-0072,2025-09-30,,,
AOI-0072,2025-10-03,,,
AOI-0072,2025-10-13,,,
AOI-0073,2010-06-26,,,
AOI-0073,2010-07-12,,,
AOI-0073,2011-04-07,,,
AOI-0073,2011-07-14,,,
AOI-0073,2011-09-14,,,
AOI-0073,2012-04-22,,,
AOI-0073,2012-04-27,,,
AOI-0073,2012-05-24,,,
AOI-0073,2012-09-29,,,
AOI-0073,2013-04-03,,,
AOI-0073,2013-06-10,,,
AOI-0073,2013-06-25,,,
AOI-0073,2013-07-12,,,
AOI-0073,2013-07-28,,,
AOI-0073,2013-09-30,,,
AOI-0073,2014-05-27,,,
AOI-0073,2014-07-12,,,
AOI-0073,2014-07-30,,,
AOI-0073,2014-08-13,,,
AOI-0073,2014-09-14,,,
AOI-0073,2014-10-10,,,
AOI-0073,2015-05-22,,,
AOI-0073,2015-05-30,,,
AOI-0073,2015-06-10,,,
AOI-0073,2015-06-15,,,
AOI-0073,2015-07-01,,,
AOI-0073,2015-07-09,,,
AOI-0073,2015-08-26,,,
AOI-0073,2015-10-05,,,
AOI-0073,2016-04-06,,,
AOI-0073,2017-04-23,,,
AOI-0073,2017-06-04,,,
AOI-0073,2017-06-12,,,
AOI-0073,2017-07-06,,,
AOI-0073,2017-07-18,,,
AOI-0073,2017-08-07,,,
AOI-0073,2017-08-12,,,
AOI-0073,2017-10-11,,,
AOI-0073,2017-10-16,,,
AOI-0073,2018-04-16,,,
AOI-0073,2019-05-17,,,
AOI-0073,2019-05-19,,,
AOI-0073,2019-06-03,,,
AOI-0073,2019-07-13,,,
AOI-0073,2019-08-07,,,
AOI-0073,2019-08-12,,,
AOI-0073,2019-09-06,,,
AOI-0073,2019-09-11,,,
AOI-0073,2019-09-15,,,
AOI-0073,2019-09-16,,,
AOI-0073,2019-09-28,,,
AOI-0073,2019-10-16,,,
AOI-0073,2019-10-26,,,
AOI-0073,2020-04-05,,,
AOI-0073,2020-04-15,,,
AOI-0073,2020-04-22,,,
AOI-0073,2020-05-18,,,
AOI-0073,2020-07-04,,,
AOI-0073,2020-07-06,,,
AOI-0073,2020-07-24,,,
AOI-0073,2020-07-29,,,
AOI-0073,2020-08-12,,,
AOI-0073,2020-09-01,,,
AOI-0073,2020-09-20,,,
AOI-0073,2020-10-20,,,
AOI-0073,2020-10-26,,,
AOI-0073,2021-05-06,,,
AOI-0073,2021-05-13,,,
AOI-0073,2021-05-15,,,
AOI-0073,2021-06-29,,,
AOI-0073,2021-07-25,,,
AOI-0073,2021-08-02,,,
AOI-0073,2021-09-07,,,
AOI-0073,2021-09-14,,,
AOI-0073,2021-09-15,,,
AOI-0073,2022-04-23,,,
AOI-0073,2022-04-25,,,
AOI-0073,2022-06-04,,,
AOI-0073,2022-06-07,,,
AOI-0073,2022-06-09,,,
AOI-0073,2022-06-14,,,
AOI-0073,2022-07-05,,,
AOI-0073,2022-07-07,,,
AOI-0073,2022-09-10,,,
AOI-0073,2022-09-30,,,
AOI-0073,2023-04-02,,,
AOI-0073,2023-04-28,,,
AOI-0073,2023-05-03,,,
AOI-0073,2023-05-05,,,
AOI-0073,2023-05-13,,,
AOI-0073,2023-06-04,,,
AOI-0073,2023-06-07,,,
AOI-0073,2023-07-25,,,
AOI-0073,2023-07-31,,,
AOI-0073,2023-08-06,,,
AOI-0073,2023-08-16,,,
AOI-0073,2023-08-28,,,
AOI-0073,2023-09-07,,,
AOI-0073,2023-09-12,,,
AOI-0073,2023-09-29,,,
AOI-0073,2023-10-11,,,
AOI-0073,2023-10-15,,,
AOI-0073,2024-04-14,,,
AOI-0073,2024-04-20,,,
AOI-0073,2024-05-06,,,
AOI-0073,2024-05-07,,,
AOI-0073,2024-06-23,,,
AOI-0073,2024-07-03,,,
AOI-0073,2024-07-11,,,
AOI-0073,2024-07-13,,,
AOI-0073,2024-07-21,,,
AOI-0073,2024-07-25,,,
AOI-0073,2024-08-12,,,
AOI-0073,2024-08-28,,,
AOI-0073,2024-09-01,,,
AOI-0073,2024-09-13,,,
AOI-0073,2024-09-29,,,
AOI-0073,2025-04-07,,,
AOI-0073,2025-04-15,,,
AOI-0073,2025-04-19,,,
AOI-0073,2025-04-22,,,
AOI-0073,2025-04-23,,,
AOI-0073,2025-04-29,,,
AOI-0073,2025-05-11,,,
AOI-0073,2025-05-22,,,
AOI-0073,2025-05-29,,,
AOI-0073,2025-06-03,,,
AOI-0073,2025-06-30,,,
AOI-0073,2025-07-06,,,
AOI-0073,2025-07-08,,,
AOI-0073,2025-07-28,,,
AOI-0073,2025-08-05,,,
AOI-0073,2025-08-07,,,
AOI-0073,2025-08-22,,,
AOI-0073,2025-08-27,,,
AOI-0073,2025-09-22,,,
AOI-0074,2010-07-12,,,
AOI-0074,2010-08-29,,,
AOI-0074,2011-05-27,,,
AOI-0074,2011-06-20,,,
AOI-0074,2011-06-26,,,
AOI-0074,2011-07-06,,,
AOI-0074,2011-09-24,,,
AOI-0074,2013-06-25,,,
AOI-0074,2013-07-03,,,
AOI-0074,2013-07-11,,,
AOI-0074,2013-08-13,,,
AOI-0074,2014-07-14,,,
AOI-0074,2014-07-28,,,
AOI-0074,2014-09-14,,,
AOI-0074,2014-10-16,,,
AOI-0074,2015-04-23,,,
AOI-0074,2015-04-28,,,
AOI-0074,2015-07-25,,,
AOI-0074,2015-10-16,,,
AOI-0074,2015-10-29,,,
AOI-0074,2016-08-12,,,
AOI-0074,2016-08-20,,,
AOI-0074,2017-04-23,,,
AOI-0074,2017-05-04,,,
AOI-0074,2017-05-06,,,
AOI-0074,2017-06-04,,,
AOI-0074,2017-06-05,,,
AOI-0074,2017-06-10,,,
AOI-0074,2017-06-20,,,
AOI-0074,2017-06-26,,,
AOI-0074,2017-07-18,,,
AOI-0074,2017-08-07,,,
AOI-0074,2017-08-17,,,
AOI-0074,2017-09-16,,,
AOI-0074,2017-10-11,,,
AOI-0074,2017-10-16,,,
AOI-0074,2018-04-04,,,
AOI-0074,2018-04-23,,,
AOI-0074,2018-05-06,,,
AOI-0074,2018-05-11,,,
AOI-0074,2018-05-22,,,
AOI-0074,2018-05-26,,,
AOI-0074,2018-05-30,,,
AOI-0074,2018-07-13,,,
AOI-0074,2018-08-18,,,
AOI-0074,2018-09-14,,,
AOI-0074,2018-09-19,,,
AOI-0074,2018-09-30,,,
AOI-0074,2019-04-23,,,
AOI-0074,2019-05-04,,,
AOI-0074,2019-05-14,,,
AOI-0074,2019-05-16,,,
AOI-0074,2019-05-31,,,
AOI-0074,2019-06-13,,,
AOI-0074,2019-07-13,,,
AOI-0074,2019-08-05,,,
AOI-0074,2019-08-09,,,
AOI-0074,2019-09-14,,,
AOI-0074,2020-04-09,,,
AOI-0074,2020-07-06,,,
AOI-0074,2020-07-22,,,
AOI-0074,2020-08-07,,,
AOI-0074,2020-08-26,,,
AOI-0074,2020-09-07,,,
AOI-0074,2020-09-08,,,
AOI-0074,2020-09-12,,,
AOI-0074,2020-10-07,,,
AOI-0074,2020-10-12,,,
AOI-0074,2020-10-18,,,
AOI-0074,2020-10-22,,,
AOI-0074,2021-04-25,,,
AOI-0074,2021-06-23,,,
AOI-0074,2021-06-27,,,
AOI-0074,2021-07-17,,,
AOI-0074,2021-08-03,,,
AOI-0074,2021-08-06,,,
AOI-0074,2021-08-19,,,
AOI-0074,2021-09-03,,,
AOI-0074,2021-10-06,,,
AOI-0074,2021-10-17,,,
AOI-0074,2021-10-20,,,
AOI-0074,2021-10-27,,,
AOI-0074,2022-05-30,,,
AOI-0074,2022-07-12,,,
AOI-0074,2022-08-29,,,
AOI-0074,2022-10-16,,,
AOI-0074,2023-04-28,,,
AOI-0074,2023-05-30,,,
AOI-0074,2023-06-09,,,
AOI-0074,2023-06-19,,,
AOI-0074,2023-07-14,,,
AOI-0074,2023-08-16,,,
AOI-0074,2023-09-14,,,
AOI-0074,2023-10-11,,,
AOI-0074,2024-04-17,,,
AOI-0074,2024-05-08,,,
AOI-0074,2024-05-09,,,
AOI-0074,2024-06-06,,,
AOI-0074,2024-07-08,,,
AOI-0074,2024-07-18,,,
AOI-0074,2024-07-27,,,
AOI-0074,2024-08-12,,,
AOI-0074,2024-08-28,,,
AOI-0074,2024-09-04,,,
AOI-0074,2024-09-09,,,
AOI-0074,2025-04-07,,,
AOI-0074,2025-04-15,,,
AOI-0074,2025-05-12,,,
AOI-0074,2025-05-14,,,
AOI-0074,2025-06-01,,,
AOI-0074,2025-06-10,,,
AOI-0074,2025-07-06,,,
AOI-0074,2025-07-16,,,
AOI-0074,2025-08-05,,,
AOI-0074,2025-08-19,,,
AOI-0074,2025-09-08,,,
AOI-0074,2025-09-22,,,
AOI-0074,2025-10-01,,,
AOI-0074,2025-10-26,,,
AOI-0075,2025-04-07,,,
AOI-0075,2025-04-12,,,
AOI-0075,2025-07-12,,,
AOI-0075,2025-07-18,,,
AOI-0075,2025-08-21,,,
AOI-0075,2025-08-30,,,
AOI-0075,2025-09-08,,,
AOI-0075,2025-09-16,,,
AOI-0075,2025-09-21,,,
AOI-0075,2025-10-29,,,
AOI-0076,2025-04-19,,,
AOI-0076,2025-05-01,,,
AOI-0076,2025-05-11,,,
AOI-0076,2025-05-25,,,
AOI-0076,2025-07-10,,,
AOI-0076,2025-07-31,,,
AOI-0076,2025-08-21,,,
AOI-0076,2025-08-27,,,
AOI-0076,2025-09-01,,,
AOI-0076,2025-09-21,,,
AOI-0076,2025-09-22,,,
AOI-0076,2025-10-01,,,
AOI-0076,2025-10-04,,,
AOI-0077,2025-05-09,,,
AOI-0077,2025-06-06,,,
AOI-0077,2025-06-21,,,
AOI-0077,2025-07-12,,,
AOI-0077,2025-08-22,,,
AOI-0077,2025-08-27,,,
AOI-0077,2025-08-30,,,
AOI-0077,2025-09-11,,,
AOI-0077,2025-09-22,,,
AOI-0078,2025-05-02,,,
AOI-0078,2025-05-25,,,
AOI-0078,2025-06-01,,,
AOI-0078,2025-06-03,,,
AOI-0078,2025-06-06,,,
AOI-0078,2025-06-10,,,
AOI-0078,2025-07-04,,,
AOI-0078,2025-07-10,,,
AOI-0078,2025-07-11,,,
AOI-0078,2025-07-13,,,
AOI-0078,2025-08-10,,,
AOI-0078,2025-08-15,,,
AOI-0078,2025-09-08,,,
AOI-0078,2025-10-04,,,
