anon_polygon_id,date,local_feature
AOI-0058,2015-05-09,0.0723046675
AOI-0058,2015-09-03,0.0552773279
AOI-0058,2015-09-27,-0.0592303087
AOI-0058,2016-04-06,0.0237899146
AOI-0058,2016-04-30,0.0116564767
AOI-0058,2016-06-09,0.0022717638
AOI-0058,2016-07-27,-0.0191025772
AOI-0058,2016-07-28,0.0238782215
AOI-0058,2016-08-13,0.0402348650
AOI-0058,2017-04-25,-0.1013373041
AOI-0058,2017-07-15,0.0412641884
AOI-0058,2017-09-13,-0.0557526554
AOI-0058,2017-09-16,-0.0097684559
AOI-0058,2018-05-15,0.0162319651
AOI-0058,2018-07-26,-0.0066414931
AOI-0058,2018-08-02,0.0007202611
AOI-0058,2019-04-23,-0.0127282894
AOI-0058,2019-05-25,0.0908725383
AOI-0058,2019-06-25,-0.0512425169
AOI-0058,2019-06-27,-0.0022281665
AOI-0058,2019-07-04,-0.0136077570
AOI-0058,2019-08-30,0.0151524599
AOI-0058,2019-09-28,-0.0358855227
AOI-0058,2019-09-30,0.0188359646
AOI-0058,2020-04-17,-0.0335463642
AOI-0058,2020-05-04,0.1190261165
AOI-0058,2020-06-05,0.0287300192
AOI-0058,2020-06-29,0.0039992006
AOI-0058,2020-07-06,-0.0405825813
AOI-0058,2020-07-22,0.0312198628
AOI-0058,2020-07-30,0.0208101389
AOI-0058,2020-08-07,-0.0245607996
AOI-0058,2020-08-12,0.0704922731
AOI-0058,2020-08-23,-0.0188657037
AOI-0058,2020-08-28,0.0922536377
AOI-0058,2020-09-24,-0.0254629985
AOI-0058,2020-10-27,-0.0077677839
AOI-0058,2021-04-15,-0.0769700482
AOI-0058,2021-05-09,0.1154053637
AOI-0058,2021-05-31,0.0547554388
AOI-0058,2021-07-09,-0.0151815340
AOI-0058,2021-07-14,0.0017882397
AOI-0058,2021-07-25,-0.0396151153
AOI-0058,2021-08-13,0.0186967180
AOI-0058,2021-08-28,-0.0086112230
AOI-0058,2021-09-27,-0.1176538156
AOI-0058,2022-06-10,0.0323656725
AOI-0058,2022-06-18,-0.0253230184
AOI-0058,2022-07-04,-0.0115717227
AOI-0058,2022-07-12,0.0027331554
AOI-0058,2022-07-17,0.0073285899
AOI-0058,2022-07-29,-0.0275718901
AOI-0058,2022-09-14,0.0566118177
AOI-0058,2023-05-09,0.1273911329
AOI-0058,2023-05-20,-0.0296212609
AOI-0058,2023-06-28,0.0967829759
AOI-0058,2023-08-17,0.0210766504
AOI-0058,2023-09-02,-0.0182571005
AOI-0058,2023-09-10,0.0670713697
AOI-0058,2023-09-27,-0.0286864566
AOI-0058,2023-10-12,0.0262432147
AOI-0058,2024-04-09,-0.0378982797
AOI-0058,2024-05-09,-0.1458970328
AOI-0058,2024-06-03,0.0095193737
AOI-0058,2024-06-23,-0.0351869823
AOI-0058,2024-06-28,0.0660475688
AOI-0058,2024-07-09,-0.0296741090
AOI-0058,2024-07-26,-0.0085273605
AOI-0058,2024-07-27,0.0290636711
AOI-0058,2024-08-18,0.0204248526
AOI-0058,2024-08-27,-0.0640534328
AOI-0058,2024-08-28,0.0510133082
AOI-0058,2024-09-21,-0.0086295631
AOI-0058,2024-09-28,-0.0047826769
AOI-0058,2024-10-01,-0.0204674652
AOI-0058,2024-10-30,0.0132142253
AOI-0058,2025-04-07,0.0278568992
AOI-0058,2025-04-16,-0.0021642102
AOI-0058,2025-04-24,-0.0249102279
AOI-0058,2025-07-18,-0.0156599048
AOI-0058,2025-07-28,0.0278374637
AOI-0058,2025-08-02,-0.0487487701
AOI-0058,2025-08-06,0.0404997909
AOI-0058,2025-08-09,-0.0169807587
AOI-0058,2025-08-12,-0.0011002517
AOI-0058,2025-08-14,0.0098666170
AOI-0058,2025-09-14,0.0386591599
AOI-0058,2025-09-22,0.0105752965
AOI-0059,2010-06-26,-0.0033418929
AOI-0059,2010-07-19,-0.0225485667
AOI-0059,2010-08-28,-0.0225291422
AOI-0059,2011-04-23,0.0296985302
AOI-0059,2011-05-27,-0.0078219377
AOI-0059,2011-05-28,-0.0185910038
AOI-0059,2011-06-12,0.0372067023
AOI-0059,2011-06-26,0.0821941719
AOI-0059,2011-07-07,0.0007093928
AOI-0059,2011-07-28,0.0673446148
AOI-0059,2011-08-08,-0.0082937720
AOI-0059,2011-08-23,-0.0155594219
AOI-0059,2012-04-04,0.0000000000
AOI-0059,2012-08-12,0.0246704485
AOI-0059,2012-08-26,-0.0370056727
AOI-0059,2012-09-11,-0.0561285224
AOI-0059,2012-10-13,-0.0375610172
AOI-0059,2013-05-09,0.0000000000
AOI-0059,2013-06-18,-0.0894338731
AOI-0059,2013-07-20,0.0298296501
AOI-0059,2013-08-13,0.0194522440
AOI-0059,2013-08-21,-0.0113917436
AOI-0059,2013-10-16,0.0023748170
AOI-0059,2014-05-09,0.0170488446
AOI-0059,2014-10-27,0.0000000000
AOI-0059,2015-04-13,-0.0280113179
AOI-0059,2015-05-22,-0.0118439182
AOI-0059,2015-06-07,-0.0056959310
AOI-0059,2015-08-02,0.1084139509
AOI-0059,2015-08-10,-0.0283389525
AOI-0059,2015-08-29,0.0130446144
AOI-0059,2015-09-27,-0.0592303087
AOI-0059,2015-09-30,0.0325799131
AOI-0059,2016-05-25,-0.0329727215
AOI-0059,2016-07-04,-0.0529716751
AOI-0059,2016-09-14,0.0450495415
AOI-0059,2016-10-24,-0.0580451006
AOI-0059,2017-04-02,0.0000000000
AOI-0059,2017-05-06,0.0051631882
AOI-0059,2017-05-27,-0.0757604747
AOI-0059,2017-06-04,0.0054580371
AOI-0059,2017-06-10,0.0460591806
AOI-0059,2017-07-12,0.0382662707
AOI-0059,2017-07-23,-0.0015010194
AOI-0059,2017-07-28,0.0743919206
AOI-0059,2017-08-13,0.0437749331
AOI-0059,2017-08-29,0.0283178182
AOI-0059,2017-09-24,-0.0038325983
AOI-0059,2018-04-07,0.0633652372
AOI-0059,2018-05-22,
AOI-0059,2018-05-31,-0.0058648915
AOI-0059,2018-07-09,-0.0220447330
AOI-0059,2018-07-18,-0.0149542019
AOI-0059,2018-07-26,-0.0066414931
AOI-0059,2018-08-02,0.0007202611
AOI-0059,2018-08-10,-0.0384030422
AOI-0059,2018-08-13,0.0442135425
AOI-0059,2018-10-06,0.0297365696
AOI-0059,2019-04-11,-0.0589090792
AOI-0059,2019-04-21,0.0622580205
AOI-0059,2019-04-23,-0.0104718092
AOI-0059,2019-05-21,0.0035837964
AOI-0059,2019-06-02,-0.0008882254
AOI-0059,2019-06-05,0.0037498438
AOI-0059,2019-06-10,0.1120191112
AOI-0059,2019-06-15,0.0427756532
AOI-0059,2019-06-30,-0.0748994724
AOI-0059,2019-07-29,-0.0204296174
AOI-0059,2019-08-21,-0.0336289856
AOI-0059,2019-08-24,-0.1673144679
AOI-0059,2019-09-03,0.0001316286
AOI-0059,2019-10-13,-0.0151216355
AOI-0059,2019-10-24,-0.0402692741
AOI-0059,2020-04-09,0.0222385873
AOI-0059,2020-04-18,
AOI-0059,2020-04-25,-0.0023248659
AOI-0059,2020-05-08,0.0442433005
AOI-0059,2020-05-12,-0.0039138210
AOI-0059,2020-06-05,0.0287300192
AOI-0059,2020-07-11,0.0838967863
AOI-0059,2020-07-30,0.0208101389
AOI-0059,2020-10-26,-0.0256173967
AOI-0059,2021-06-19,0.0023769001
AOI-0059,2021-06-23,-0.0199219671
AOI-0059,2021-06-29,-0.0214668929
AOI-0059,2021-07-28,-0.0012568078
AOI-0059,2021-07-29,-0.0179172005
AOI-0059,2021-08-18,0.0205384187
AOI-0059,2021-08-28,-0.0064574689
AOI-0059,2021-09-07,-0.0298663398
AOI-0059,2021-09-17,-0.0192871131
AOI-0059,2021-09-28,-0.0638638609
AOI-0059,2021-09-30,0.1259246532
AOI-0059,2021-10-16,0.0586177424
AOI-0059,2022-04-15,0.0964005679
AOI-0059,2022-06-10,0.0269713937
AOI-0059,2022-06-11,0.0246615649
AOI-0059,2022-07-20,0.0066824578
AOI-0059,2022-08-18,0.0133738653
AOI-0059,2022-09-27,0.0018680347
AOI-0059,2022-10-08,0.0082644004
AOI-0059,2023-05-13,-0.0019191802
AOI-0059,2023-05-25,-0.0318359186
AOI-0059,2023-06-18,0.0101266315
AOI-0059,2023-07-16,0.0081353976
AOI-0059,2023-07-29,0.0304507421
AOI-0059,2023-09-30,0.0298265001
AOI-0059,2023-10-12,0.0209945717
AOI-0059,2023-10-16,0.0099631792
AOI-0059,2024-04-04,0.0365596111
AOI-0059,2024-04-13,0.0168796730
AOI-0059,2024-04-22,0.0320125992
AOI-0059,2024-05-19,-0.1230976835
AOI-0059,2024-06-09,0.0580142259
AOI-0059,2024-07-13,0.0025873963
AOI-0059,2024-07-17,-0.0013040246
AOI-0059,2024-07-27,0.0360887923
AOI-0059,2024-09-11,-0.0201803414
AOI-0059,2025-04-01,0.0000000000
AOI-0059,2025-04-23,0.0780239953
AOI-0059,2025-05-01,-0.0156414114
AOI-0059,2025-05-09,0.0747021823
AOI-0059,2025-05-17,0.0018900233
AOI-0059,2025-06-10,0.0065539461
AOI-0059,2025-08-29,-0.0131055560
AOI-0059,2025-09-07,0.0093678778
AOI-0059,2025-10-08,-0.0487059841
AOI-0059,2025-10-28,-0.0467364598
AOI-0060,2025-04-14,-0.0171878032
AOI-0060,2025-04-29,0.0209761686
AOI-0060,2025-06-03,-0.0423458612
AOI-0060,2025-07-04,0.0087696737
AOI-0060,2025-07-05,0.0302763424
AOI-0060,2025-07-21,0.0258308835
AOI-0060,2025-08-05,0.0570561131
AOI-0060,2025-08-29,-0.0117293794
AOI-0060,2025-08-30,0.0164680526
AOI-0060,2025-09-01,-0.0259382409
AOI-0060,2025-09-11,-0.0005625960
AOI-0061,2010-04-23,0.0491779361
AOI-0061,2010-05-26,-0.0514044670
AOI-0061,2010-06-11,-0.0167808231
AOI-0061,2011-06-30,-0.0426683748
AOI-0061,2011-07-28,0.1188422884
AOI-0061,2011-09-18,-0.0047278747
AOI-0061,2011-09-26,-0.0225996868
AOI-0061,2012-04-06,0.0214021292
AOI-0061,2012-05-24,0.0175222366
AOI-0061,2012-08-28,0.0295142824
AOI-0061,2012-09-04,-0.0357587033
AOI-0061,2012-10-22,-0.0528904523
AOI-0061,2013-04-16,-0.0449570086
AOI-0061,2013-06-10,0.0749751968
AOI-0061,2013-06-26,0.0165852717
AOI-0061,2013-08-29,0.0160688374
AOI-0061,2013-09-14,0.0199279880
AOI-0061,2013-10-09,-0.0493342670
AOI-0061,2014-04-27,0.0032690838
AOI-0061,2014-06-26,0.1425153442
AOI-0061,2014-07-28,0.0871260281
AOI-0061,2015-04-07,0.1203760882
AOI-0061,2015-05-08,-0.0125151911
AOI-0061,2015-09-29,-0.0561529885
AOI-0061,2016-04-22,0.0114585689
AOI-0061,2016-06-19,-0.0905263399
AOI-0061,2016-06-27,-0.0425341141
AOI-0061,2016-07-13,-0.0412280680
AOI-0061,2017-04-03,0.1327070496
AOI-0061,2017-05-25,0.0320445060
AOI-0061,2017-07-02,-0.0198873211
AOI-0061,2017-07-27,-0.0134307989
AOI-0061,2017-08-11,-0.0557478290
AOI-0061,2017-09-02,-0.0065969623
AOI-0061,2018-04-07,0.1023946678
AOI-0061,2018-06-10,0.0690081510
AOI-0061,2019-04-09,-0.0184689034
AOI-0061,2019-05-13,-0.1905827938
AOI-0061,2019-05-21,0.0080006261
AOI-0061,2019-05-25,0.0668026123
AOI-0061,2019-06-27,0.0075562227
AOI-0061,2019-07-12,0.0850390531
AOI-0061,2019-08-21,-0.0276703644
AOI-0061,2019-09-14,0.0667976851
AOI-0061,2019-09-23,-0.0760911706
AOI-0061,2019-10-18,-0.0402003343
AOI-0061,2019-10-20,-0.0458619707
AOI-0061,2020-04-17,-0.0119031048
AOI-0061,2020-05-24,0.1022203932
AOI-0061,2020-07-16,0.0011872220
AOI-0061,2020-07-19,-0.0585895520
AOI-0061,2020-07-24,-0.0037823292
AOI-0061,2020-07-27,0.1212185640
AOI-0061,2020-08-08,-0.0283057435
AOI-0061,2020-08-17,0.0418879542
AOI-0061,2020-08-18,-0.0105473863
AOI-0061,2020-08-23,-0.0202631508
AOI-0061,2020-09-18,0.0513809581
AOI-0061,2020-10-17,-0.0050295051
AOI-0061,2020-10-29,-0.0840981110
AOI-0061,2021-05-05,-0.0153557787
AOI-0061,2021-05-08,0.0162225155
AOI-0061,2021-05-15,-0.0414021466
AOI-0061,2021-07-21,-0.0406697533
AOI-0061,2021-07-24,0.0118955629
AOI-0061,2021-08-04,0.0270807441
AOI-0061,2021-08-28,-0.0280705553
AOI-0061,2021-08-29,0.0958942469
AOI-0061,2021-10-29,-0.1733320404
AOI-0061,2022-04-09,0.0750139274
AOI-0061,2022-05-09,-0.0086248504
AOI-0061,2022-05-22,0.0260749977
AOI-0061,2022-05-25,-0.0945137422
AOI-0061,2022-05-27,-0.0337101175
AOI-0061,2022-06-12,0.0393758184
AOI-0061,2022-06-29,0.0140797902
AOI-0061,2022-07-06,-0.0448895075
AOI-0061,2022-07-21,0.0101066320
AOI-0061,2022-07-22,0.0574414789
AOI-0061,2022-07-28,0.0812777351
AOI-0061,2022-08-23,0.0021214744
AOI-0061,2023-04-07,0.0567836236
AOI-0061,2023-04-25,-0.1009509256
AOI-0061,2023-05-05,-0.0024490907
AOI-0061,2023-05-06,0.0103568469
AOI-0061,2023-05-17,0.0013503686
AOI-0061,2023-06-06,-0.0668276878
AOI-0061,2023-06-21,0.0053404941
AOI-0061,2023-07-17,0.1332160890
AOI-0061,2023-07-21,0.0015236972
AOI-0061,2023-07-27,-0.0255154296
AOI-0061,2023-09-24,0.0179694593
AOI-0061,2023-10-14,-0.0228252424
AOI-0061,2023-10-29,0.0162727008
AOI-0061,2024-04-29,0.0299952884
AOI-0061,2024-05-01,-0.0017685290
AOI-0061,2024-05-08,0.0720417803
AOI-0061,2024-06-20,-0.1139388763
AOI-0061,2024-07-15,-0.0018909436
AOI-0061,2024-08-09,-0.0039294164
AOI-0061,2024-08-12,-0.0078505002
AOI-0061,2024-09-06,-0.0041848026
AOI-0061,2024-09-26,-0.0627488293
AOI-0061,2024-10-07,0.0429150429
AOI-0061,2025-04-16,-0.0177966159
AOI-0061,2025-04-19,0.0399739476
AOI-0061,2025-05-28,-0.1542564692
AOI-0061,2025-06-28,0.0416504225
AOI-0061,2025-07-07,-0.0263965317
AOI-0061,2025-07-10,-0.0811469658
AOI-0061,2025-07-28,0.0481683291
AOI-0061,2025-08-16,-0.0058196136
AOI-0061,2025-08-29,-0.0066021200
AOI-0061,2025-09-24,0.0505270327
AOI-0061,2025-09-26,-0.0064522989
AOI-0061,2025-10-16,0.0103025194
AOI-0062,2010-04-24,-0.0217490470
AOI-0062,2010-05-09,0.0107220849
AOI-0062,2010-05-26,-0.0514044670
AOI-0062,2010-08-13,0.0323519422
AOI-0062,2010-10-16,0.0309293196
AOI-0062,2011-06-14,0.1328312471
AOI-0062,2011-07-28,0.1188422884
AOI-0062,2011-10-16,0.0417456865
AOI-0062,2012-06-09,-0.0125677844
AOI-0062,2012-08-28,0.0295142824
AOI-0062,2012-09-04,-0.0357587033
AOI-0062,2012-09-13,0.0508573973
AOI-0062,2013-04-23,0.0526866122
AOI-0062,2013-07-12,0.0148594830
AOI-0062,2013-07-28,0.0055585927
AOI-0062,2013-09-14,0.0199279880
AOI-0062,2013-10-16,0.0233570401
AOI-0062,2014-06-30,0.0026501623
AOI-0062,2014-10-04,-0.0137890556
AOI-0062,2015-04-22,-0.0660987558
AOI-0062,2015-05-09,0.1249096257
AOI-0062,2015-09-05,-0.0027496675
AOI-0062,2015-09-21,-0.0058016940
AOI-0062,2016-05-08,0.0064583330
AOI-0062,2016-07-11,0.0640979561
AOI-0062,2016-07-27,0.0047153458
AOI-0062,2016-09-13,0.0096008538
AOI-0062,2016-10-25,0.0000000000
AOI-0062,2017-04-07,0.0506778085
AOI-0062,2017-07-28,0.1023466711
AOI-0062,2017-09-15,0.0348149485
AOI-0062,2018-04-06,0.0000000000
AOI-0062,2018-04-07,0.1023946678
AOI-0062,2018-06-02,0.0076918305
AOI-0062,2018-06-25,0.0051266916
AOI-0062,2018-07-28,0.0217194383
AOI-0062,2018-08-28,-0.0008418804
AOI-0062,2019-04-08,-0.0230215294
AOI-0062,2019-04-11,-0.0459923842
AOI-0062,2019-06-17,0.0001220420
AOI-0062,2019-07-06,-0.0065783098
AOI-0062,2019-08-09,-0.0156475010
AOI-0062,2019-08-23,-0.0338734004
AOI-0062,2019-09-23,-0.0760911706
AOI-0062,2019-10-18,-0.0402003343
AOI-0062,2019-10-23,0.0044966102
AOI-0062,2019-10-28,-0.0344022819
AOI-0062,2020-04-30,-0.0025269935
AOI-0062,2020-05-30,-0.0132776795
AOI-0062,2020-06-16,-0.1276211000
AOI-0062,2020-07-26,-0.0337813624
AOI-0062,2020-08-18,-0.0105473863
AOI-0062,2020-08-20,-0.0215577153
AOI-0062,2020-08-23,-0.0202631508
AOI-0062,2020-08-25,-0.0128450358
AOI-0062,2020-09-07,-0.0910624699
AOI-0062,2020-09-09,0.0099813483
AOI-0062,2020-10-07,0.0099093977
AOI-0062,2020-10-15,0.1008097780
AOI-0062,2021-04-23,0.1443456997
AOI-0062,2021-05-05,-0.0153557787
AOI-0062,2021-05-08,0.0162225155
AOI-0062,2021-05-12,0.0028492934
AOI-0062,2021-06-06,-0.0866112737
AOI-0062,2021-06-10,0.0347267850
AOI-0062,2021-07-01,0.0534143134
AOI-0062,2021-07-26,0.0006281068
AOI-0062,2021-07-29,0.0108634818
AOI-0062,2021-09-12,-0.0548650654
AOI-0062,2021-09-13,0.0100273282
AOI-0062,2021-09-19,-0.0029779965
AOI-0062,2021-09-27,-0.0611109098
AOI-0062,2021-09-29,-0.0354700953
AOI-0062,2021-10-07,-0.0230901577
AOI-0062,2021-10-16,0.0838600759
AOI-0062,2022-04-10,-0.0048034270
AOI-0062,2022-04-27,0.0000000000
AOI-0062,2022-05-11,-0.0815244701
AOI-0062,2022-05-25,-0.0945137422
AOI-0062,2022-07-21,0.0101066320
AOI-0062,2022-07-24,-0.0289645592
AOI-0062,2022-08-23,0.0021214744
AOI-0062,2022-09-14,0.0447874998
AOI-0062,2022-09-18,0.0035770515
AOI-0062,2022-09-30,0.0453066699
AOI-0062,2022-10-19,0.0000000000
AOI-0062,2023-05-17,0.0013503686
AOI-0062,2023-06-18,0.0009653359
AOI-0062,2023-06-24,-0.0431004937
AOI-0062,2023-07-14,-0.0243194586
AOI-0062,2023-08-05,-0.0495381819
AOI-0062,2023-08-25,-0.0090262962
AOI-0062,2023-09-17,-0.0095493007
AOI-0062,2023-10-12,0.0142760690
AOI-0062,2023-10-16,-0.0132516188
AOI-0062,2024-04-22,0.0138077169
AOI-0062,2024-06-03,0.0119383885
AOI-0062,2024-06-08,-0.0886008930
AOI-0062,2024-06-23,-0.0548389578
AOI-0062,2024-07-30,-0.0078099958
AOI-0062,2024-08-04,-0.0118455693
AOI-0062,2024-08-12,-0.0078505002
AOI-0062,2024-09-06,-0.0041848026
AOI-0062,2024-10-26,-0.0605285664
AOI-0062,2025-04-01,0.0000000000
AOI-0062,2025-04-07,0.1246398569
AOI-0062,2025-04-11,-0.0154042608
AOI-0062,2025-04-24,-0.0280102824
AOI-0062,2025-04-29,0.0126754922
AOI-0062,2025-05-28,-0.1744071099
AOI-0062,2025-06-28,0.0403662663
AOI-0062,2025-07-06,0.0167554515
AOI-0062,2025-07-07,-0.0459459541
AOI-0062,2025-07-15,-0.0040989927
AOI-0062,2025-07-25,-0.0746543538
AOI-0062,2025-08-02,0.0343021595
AOI-0062,2025-08-17,-0.0101763677
AOI-0062,2025-09-24,0.0522344268
AOI-0062,2025-09-30,0.0785713120
AOI-0062,2025-10-08,-0.0464456669
AOI-0062,2025-10-13,0.0062818961
AOI-0063,2025-04-14,-0.0217890908
AOI-0063,2025-04-19,0.0239687805
AOI-0063,2025-04-23,0.0873217835
AOI-0063,2025-04-24,-0.0280102824
AOI-0063,2025-05-06,-0.0482085945
AOI-0063,2025-05-25,0.0521356332
AOI-0063,2025-06-05,-0.0139651194
AOI-0063,2025-06-25,0.0399301734
AOI-0063,2025-06-28,0.0403662663
AOI-0063,2025-06-30,0.0117682205
AOI-0063,2025-07-06,0.0167554515
AOI-0063,2025-07-07,-0.0459459541
AOI-0063,2025-07-22,-0.0086751932
AOI-0063,2025-08-23,0.0405939602
AOI-0063,2025-09-13,-0.0139334465
AOI-0063,2025-09-14,0.0840051037
AOI-0064,2025-04-14,-0.0210641137
AOI-0064,2025-04-23,0.0873217835
AOI-0064,2025-04-24,-0.0319711786
AOI-0064,2025-06-03,-0.0040901679
AOI-0064,2025-06-05,-0.0139651194
AOI-0064,2025-06-26,-0.0065819790
AOI-0064,2025-06-27,0.0578207227
AOI-0064,2025-06-28,0.0403662663
AOI-0064,2025-07-10,-0.0599815522
AOI-0064,2025-08-12,-0.0047000018
AOI-0064,2025-08-19,-0.0326422253
AOI-0064,2025-08-27,0.0118742658
AOI-0064,2025-08-31,0.0510312858
AOI-0064,2025-09-13,-0.0139334465
AOI-0064,2025-10-06,-0.0012752497
AOI-0064,2025-10-13,0.0062818961
AOI-0065,2025-04-19,-0.0049432312
AOI-0065,2025-05-01,-0.0293694481
AOI-0065,2025-06-04,0.0128336793
AOI-0065,2025-06-05,-0.0139651194
AOI-0065,2025-06-08,0.0319420703
AOI-0065,2025-06-26,-0.0229946417
AOI-0065,2025-07-15,-0.0040989927
AOI-0065,2025-07-18,0.0031704844
AOI-0065,2025-08-07,-0.0812108171
AOI-0065,2025-08-17,-0.0166963556
AOI-0065,2025-09-14,0.1223867397
AOI-0065,2025-09-25,0.0055190984
AOI-0065,2025-09-30,0.0928947383
AOI-0065,2025-10-08,-0.0250634426
AOI-0066,2025-06-05,-0.0250944271
AOI-0066,2025-07-05,0.0303469339
AOI-0066,2025-07-15,-0.0091504930
AOI-0066,2025-07-25,-0.0770252664
AOI-0066,2025-07-27,-0.1058076385
AOI-0066,2025-08-14,-0.0413607483
AOI-0066,2025-09-01,-0.0045888729
AOI-0067,2010-04-25,-0.0067679077
AOI-0067,2010-06-20,-0.0621666995
AOI-0067,2010-06-26,0.1154116763
AOI-0067,2010-07-13,-0.0001954814
AOI-0067,2010-07-21,-0.0273915931
AOI-0067,2010-08-06,-0.0178101950
AOI-0067,2010-08-07,-0.0151460548
AOI-0067,2010-08-15,-0.0146278241
AOI-0067,2010-09-23,-0.0356542948
AOI-0067,2010-10-09,-0.0241391359
AOI-0067,2011-05-09,0.0250735972
AOI-0067,2011-05-14,-0.0250735972
AOI-0067,2011-09-03,0.0006149647
AOI-0067,2011-09-19,0.0036553385
AOI-0067,2012-05-08,0.0000000000
AOI-0067,2012-06-09,0.0000000000
AOI-0067,2012-07-27,0.0013342554
AOI-0067,2012-09-29,0.0000000000
AOI-0067,2013-07-30,-0.0418434003
AOI-0067,2013-08-29,0.0141823317
AOI-0067,2014-05-21,-0.0117266863
AOI-0067,2014-05-25,0.0968455467
AOI-0067,2014-06-06,-0.0747778180
AOI-0067,2014-06-07,-0.0454729963
AOI-0067,2014-07-01,-0.0538835078
AOI-0067,2014-07-16,0.0189055435
AOI-0067,2014-07-17,-0.0440883565
AOI-0067,2014-09-14,0.0625474170
AOI-0067,2014-10-12,-0.0311462111
AOI-0067,2015-04-15,-0.0331333099
AOI-0067,2015-05-09,0.0460372363
AOI-0067,2015-06-02,-0.0235439868
AOI-0067,2015-06-18,-0.0531599746
AOI-0067,2015-07-12,0.0312959781
AOI-0067,2015-07-20,-0.0169668718
AOI-0067,2015-08-29,0.0022897833
AOI-0067,2015-09-14,0.0320948809
AOI-0067,2015-09-29,0.0101217390
AOI-0067,2016-05-03,-0.0375927866
AOI-0067,2016-05-10,-0.0182101292
AOI-0067,2016-05-11,0.0124672576
AOI-0067,2016-06-25,0.0150454002
AOI-0067,2016-07-14,0.0435118424
AOI-0067,2016-07-27,0.0452345533
AOI-0067,2016-09-29,0.0614410984
AOI-0067,2016-10-25,-0.0071817540
AOI-0067,2017-04-04,-0.0029511169
AOI-0067,2017-04-28,-0.0627055100
AOI-0067,2017-05-05,0.0221542110
AOI-0067,2017-06-07,-0.0506856887
AOI-0067,2017-07-09,-0.0384872940
AOI-0067,2017-07-25,-0.0081598466
AOI-0067,2017-08-02,0.0468964805
AOI-0067,2017-08-11,-0.0088403362
AOI-0067,2017-08-13,0.0820526652
AOI-0067,2017-08-29,0.0965823422
AOI-0067,2017-09-14,0.1177671491
AOI-0067,2017-09-20,-0.0180781525
AOI-0067,2018-04-06,0.0000000000
AOI-0067,2018-04-23,0.1114685263
AOI-0067,2018-05-25,0.0642058159
AOI-0067,2018-07-11,0.0000000000
AOI-0067,2018-08-29,-0.0237569710
AOI-0067,2019-05-08,0.0308427895
AOI-0067,2019-05-28,-0.0314282899
AOI-0067,2019-06-12,0.0392665350
AOI-0067,2019-07-12,0.0365765154
AOI-0067,2019-07-14,0.0159697698
AOI-0067,2019-07-28,0.0375341714
AOI-0067,2019-08-08,0.0356963322
AOI-0067,2019-08-11,-0.0063005691
AOI-0067,2019-08-29,0.0702115945
AOI-0067,2019-09-05,0.0072923699
AOI-0067,2019-09-16,0.0157875817
AOI-0067,2019-09-24,-0.0042041431
AOI-0067,2019-10-02,0.0137529649
AOI-0067,2019-10-03,-0.0462369246
AOI-0067,2019-10-15,-0.0115397163
AOI-0067,2020-04-22,0.0009616253
AOI-0067,2020-04-27,-0.0040806355
AOI-0067,2020-05-02,-0.0127987209
AOI-0067,2020-05-08,0.1676256277
AOI-0067,2020-07-06,-0.0109040637
AOI-0067,2020-07-25,0.0308346005
AOI-0067,2020-07-26,-0.0103598681
AOI-0067,2020-07-27,0.0378319146
AOI-0067,2020-08-25,-0.0053108870
AOI-0067,2020-10-15,0.0380343442
AOI-0067,2021-05-16,0.0005216221
AOI-0067,2021-06-06,-0.0222780049
AOI-0067,2021-06-16,-0.0229308376
AOI-0067,2021-06-18,0.0015289798
AOI-0067,2021-07-04,0.0113354589
AOI-0067,2021-08-30,-0.0178695066
AOI-0067,2021-09-09,0.0175431315
AOI-0067,2021-10-09,-0.0095636944
AOI-0067,2022-04-02,0.0000000000
AOI-0067,2022-04-23,0.1646094100
AOI-0067,2022-04-26,-0.0009852317
AOI-0067,2022-06-01,-0.0659394813
AOI-0067,2022-07-01,0.0057263034
AOI-0067,2022-08-23,0.0111459702
AOI-0067,2022-08-24,0.0026897420
AOI-0067,2022-08-29,0.0157690278
AOI-0067,2022-09-01,-0.0454503964
AOI-0067,2022-09-25,0.0594267810
AOI-0067,2022-10-09,-0.0300136882
AOI-0067,2022-10-14,-0.1255465385
AOI-0067,2023-04-23,0.0279245733
AOI-0067,2023-05-31,0.0119950125
AOI-0067,2023-06-30,0.0331911676
AOI-0067,2023-07-12,0.0173484614
AOI-0067,2023-07-21,-0.0304146198
AOI-0067,2023-07-27,-0.0122046165
AOI-0067,2023-08-26,0.0187409967
AOI-0067,2023-09-24,-0.0149782197
AOI-0067,2023-09-27,0.0265428431
AOI-0067,2023-10-05,0.0188264068
AOI-0067,2023-10-13,0.0032682315
AOI-0067,2024-04-01,0.0000000000
AOI-0067,2024-04-11,-0.0079287532
AOI-0067,2024-05-09,0.0025339439
AOI-0067,2024-05-24,0.0219092656
AOI-0067,2024-07-05,-0.0303252318
AOI-0067,2024-07-10,-0.0241777833
AOI-0067,2024-08-29,-0.0536908323
AOI-0067,2024-09-06,0.0000000000
AOI-0067,2024-09-23,-0.0140872160
AOI-0067,2025-04-17,-0.0247773233
AOI-0067,2025-04-23,0.1101487022
AOI-0067,2025-04-28,-0.0250668938
AOI-0067,2025-06-05,-0.0692328320
AOI-0067,2025-06-21,0.0551480815
AOI-0067,2025-06-26,0.0561050120
