anon_polygon_id,date,primary_ndvi_pred_leader,primary_ndvi_pred_archive,year,cohort,delta
AOI-0062,2021-05-05,0.1887333200,0.1930724566,2021,new,0.0043391366
AOI-0062,2021-05-08,0.2674894200,0.2447088289,2021,new,-0.0227805911
AOI-0062,2021-05-12,0.1895313800,0.2134501219,2021,new,0.0239187419
AOI-0062,2021-06-06,0.3264409700,0.3539812873,2021,new,0.0275403173
AOI-0062,2021-06-10,0.5995882800,0.6345667703,2021,new,0.0349784903
AOI-0062,2021-07-01,0.7216154600,0.7200948581,2021,new,-0.0015206019
AOI-0062,2021-07-26,0.7337865600,0.7219542525,2021,new,-0.0118323075
AOI-0062,2021-07-29,0.7393406200,0.7395032073,2021,new,0.0001625873
AOI-0062,2021-09-12,0.2477927200,0.2385942254,2021,new,-0.0091984946
AOI-0062,2021-09-13,0.2739300800,0.2691227703,2021,new,-0.0048073097
AOI-0062,2021-09-19,0.1818207000,0.1924510019,2021,new,0.0106303019
AOI-0062,2021-09-27,0.1779268500,0.1945860357,2021,new,0.0166591857
AOI-0062,2021-09-29,0.1486602700,0.1873118638,2021,new,0.0386515938
AOI-0062,2021-10-07,0.1632127800,0.1677615422,2021,new,0.0045487622
AOI-0062,2021-10-16,0.2496594900,0.2395878334,2021,new,-0.0100716566
AOI-0062,2022-04-10,0.7219934700,0.7159476151,2022,new,-0.0060458549
AOI-0062,2022-04-27,0.8356252100,0.8543702647,2022,new,0.0187450547
AOI-0062,2022-05-11,0.8648675600,0.8583849398,2022,new,-0.0064826202
AOI-0062,2022-05-25,0.8587419000,0.8517367127,2022,new,-0.0070051873
AOI-0062,2022-07-21,0.2112233600,0.2077133185,2022,new,-0.0035100415
AOI-0062,2022-07-24,0.1952699000,0.2096962880,2022,new,0.0144263880
AOI-0062,2022-08-23,0.1767186100,0.1820949423,2022,new,0.0053763323
AOI-0062,2022-09-14,0.2168060800,0.2239530636,2022,new,0.0071469836
AOI-0062,2022-09-18,0.1682684500,0.1600478255,2022,new,-0.0082206245
AOI-0062,2022-09-30,0.2477458000,0.2457203973,2022,new,-0.0020254027
AOI-0062,2022-10-19,0.1648052500,0.1604091510,2022,new,-0.0043960990
AOI-0062,2023-05-17,0.3256647400,0.3352195901,2023,new,0.0095548501
AOI-0062,2023-06-18,0.8566577600,0.8495668636,2023,new,-0.0070908964
AOI-0062,2023-06-24,0.8590710800,0.8611917383,2023,new,0.0021206583
AOI-0062,2023-07-14,0.8076226400,0.8117003952,2023,new,0.0040777552
AOI-0062,2023-08-05,0.4698842600,0.4464973180,2023,new,-0.0233869420
AOI-0062,2023-08-25,0.1623453600,0.1746662914,2023,new,0.0123209314
AOI-0062,2023-09-17,0.1588736200,0.1613398478,2023,new,0.0024662278
AOI-0062,2023-10-12,0.1719409800,0.1706015248,2023,new,-0.0013394552
AOI-0062,2023-10-16,0.2517567400,0.2482274472,2023,new,-0.0035292928
AOI-0062,2024-04-22,0.8889702200,0.8721906807,2024,new,-0.0167795393
AOI-0062,2024-06-03,0.7704967700,0.7408297889,2024,new,-0.0296669811
AOI-0062,2024-06-08,0.6804028800,0.6712812274,2024,new,-0.0091216526
AOI-0062,2024-06-23,0.2596312300,0.2516185521,2024,new,-0.0080126779
AOI-0062,2024-07-30,0.1156881900,0.1175912227,2024,new,0.0019030327
AOI-0062,2024-08-04,0.1410793000,0.1458195329,2024,new,0.0047402329
AOI-0062,2024-08-12,0.1728431600,0.1811498194,2024,new,0.0083066594
AOI-0062,2024-09-06,0.1467334400,0.1418653071,2024,new,-0.0048681329
AOI-0062,2024-10-26,0.1363253000,0.1526446116,2024,new,0.0163193116
AOI-0062,2025-04-01,0.2038946600,0.2172099692,2025,new,0.0133153092
AOI-0062,2025-04-07,0.3940814800,0.4130202502,2025,new,0.0189387702
AOI-0062,2025-04-11,0.2204355600,0.2167323972,2025,new,-0.0037031628
AOI-0062,2025-04-24,0.2569001900,0.2650215014,2025,new,0.0081213114
AOI-0062,2025-04-29,0.2664913800,0.2620812404,2025,new,-0.0044101396
AOI-0062,2025-05-28,0.4190985500,0.3858646826,2025,new,-0.0332338674
AOI-0062,2025-06-28,0.8120702600,0.8300023766,2025,new,0.0179321166
AOI-0062,2025-07-06,0.8093012700,0.8157680990,2025,new,0.0064668290
AOI-0062,2025-07-07,0.7872705000,0.8186929732,2025,new,0.0314224732
AOI-0062,2025-07-15,0.5218923100,0.5333337404,2025,new,0.0114414304
AOI-0062,2025-07-25,0.4111885300,0.4277694738,2025,new,0.0165809438
AOI-0062,2025-08-02,0.2874264100,0.2988429921,2025,new,0.0114165821
AOI-0062,2025-08-17,0.2441287500,0.2271143782,2025,new,-0.0170143718
AOI-0062,2025-09-24,0.2240951300,0.2096920308,2025,new,-0.0144030992
AOI-0062,2025-09-30,0.2858719400,0.2839480268,2025,new,-0.0019239132
AOI-0062,2025-10-08,0.1862110400,0.1850419414,2025,new,-0.0011690986
AOI-0062,2025-10-13,0.1893831000,0.1803624213,2025,new,-0.0090206787
AOI-0063,2025-04-14,0.2325865100,0.2307187605,2025,shared,-0.0018677495
AOI-0063,2025-04-19,0.2455153500,0.2467290013,2025,shared,0.0012136513
AOI-0063,2025-04-23,0.3809380900,0.3948330612,2025,shared,0.0138949712
AOI-0063,2025-04-24,0.2390297600,0.2556321383,2025,shared,0.0166023783
AOI-0063,2025-05-06,0.2272914300,0.2014582377,2025,shared,-0.0258331923
AOI-0063,2025-05-25,0.5792811900,0.6068078724,2025,shared,0.0275266824
AOI-0063,2025-06-05,0.6894457800,0.6943279956,2025,shared,0.0048822156
AOI-0063,2025-06-25,0.7841161100,0.7906757361,2025,shared,0.0065596261
AOI-0063,2025-06-28,0.8291919300,0.8482787921,2025,shared,0.0190868621
AOI-0063,2025-06-30,0.7981012600,0.8311288761,2025,shared,0.0330276161
AOI-0063,2025-07-06,0.7960940100,0.8045625872,2025,shared,0.0084685772
AOI-0063,2025-07-07,0.7639167700,0.8039957296,2025,shared,0.0400789596
AOI-0063,2025-07-22,0.5412560900,0.5356994795,2025,shared,-0.0055566105
AOI-0063,2025-08-23,0.4250696300,0.4133244062,2025,shared,-0.0117452238
AOI-0063,2025-09-13,0.2476110200,0.2607248540,2025,shared,0.0131138340
AOI-0063,2025-09-14,0.2978651900,0.3177260857,2025,shared,0.0198608957
AOI-0064,2025-04-14,0.4287452800,0.4457298389,2025,shared,0.0169845589
AOI-0064,2025-04-23,0.5968027200,0.6227337108,2025,shared,0.0259309908
AOI-0064,2025-04-24,0.4568758100,0.4794664620,2025,shared,0.0225906520
AOI-0064,2025-06-03,0.7564245300,0.7621705150,2025,shared,0.0057459850
AOI-0064,2025-06-05,0.7216353900,0.7635112793,2025,shared,0.0418758893
AOI-0064,2025-06-26,0.4557185500,0.4888725030,2025,shared,0.0331539530
AOI-0064,2025-06-27,0.4069946800,0.4302980379,2025,shared,0.0233033579
AOI-0064,2025-06-28,0.3729584700,0.3550525197,2025,shared,-0.0179059503
AOI-0064,2025-07-10,0.2330243900,0.2430451324,2025,shared,0.0100207424
AOI-0064,2025-08-12,0.1691482600,0.1636434634,2025,shared,-0.0055047966
AOI-0064,2025-08-19,0.1671266000,0.1620220767,2025,shared,-0.0051045233
AOI-0064,2025-08-27,0.1651151500,0.1575686293,2025,shared,-0.0075465207
AOI-0064,2025-08-31,0.1964115800,0.1970104887,2025,shared,0.0005989087
AOI-0064,2025-09-13,0.1848106800,0.1874901739,2025,shared,0.0026794939
AOI-0064,2025-10-06,0.1979472500,0.2084109458,2025,shared,0.0104636958
AOI-0064,2025-10-13,0.1920116900,0.1750039923,2025,shared,-0.0170076977
AOI-0065,2025-04-19,0.4281607100,0.4192586228,2025,shared,-0.0089020872
AOI-0065,2025-05-01,0.4956266800,0.4830796246,2025,shared,-0.0125470554
AOI-0065,2025-06-04,0.5284455400,0.5297551089,2025,shared,0.0013095689
AOI-0065,2025-06-05,0.5223456500,0.5186624772,2025,shared,-0.0036831728
AOI-0065,2025-06-08,0.5130677900,0.4916715939,2025,shared,-0.0213961961
AOI-0065,2025-06-26,0.6059245800,0.6205571282,2025,shared,0.0146325482
AOI-0065,2025-07-15,0.4289281100,0.4471846880,2025,shared,0.0182565780
AOI-0065,2025-07-18,0.4108146200,0.4263814764,2025,shared,0.0155668564
AOI-0065,2025-08-07,0.2191155100,0.2062550150,2025,shared,-0.0128604950
AOI-0065,2025-08-17,0.2258834100,0.2087572477,2025,shared,-0.0171261623
AOI-0065,2025-09-14,0.2865279400,0.2663680093,2025,shared,-0.0201599307
AOI-0065,2025-09-25,0.1990134200,0.1977665973,2025,shared,-0.0012468227
AOI-0065,2025-09-30,0.3401166400,0.3154906798,2025,shared,-0.0246259602
AOI-0065,2025-10-08,0.2371996700,0.2208032361,2025,shared,-0.0163964339
AOI-0066,2025-06-05,0.4923918700,0.4775240995,2025,new,-0.0148677705
AOI-0066,2025-07-05,0.8106280500,0.8265441250,2025,new,0.0159160750
AOI-0066,2025-07-15,0.6839084600,0.6840702940,2025,new,0.0001618340
AOI-0066,2025-07-25,0.5562436700,0.5664030561,2025,new,0.0101593861
AOI-0066,2025-07-27,0.5093150200,0.5116336000,2025,new,0.0023185800
AOI-0066,2025-08-14,0.2862636200,0.2705841785,2025,new,-0.0156794415
AOI-0066,2025-09-01,0.1803710600,0.1756685567,2025,new,-0.0047025033
AOI-0067,2010-04-25,0.1953006300,0.2152167949,2010,new,0.0199161649
AOI-0067,2010-06-20,0.1957917400,0.1962911781,2010,new,0.0004994381
AOI-0067,2010-06-26,0.2671050800,0.2990376646,2010,new,0.0319325846
AOI-0067,2010-07-13,0.1883208500,0.1888447306,2010,new,0.0005238806
AOI-0067,2010-07-21,0.1703794900,0.1787478202,2010,new,0.0083683302
AOI-0067,2010-08-06,0.1579913100,0.1716513054,2010,new,0.0136599954
AOI-0067,2010-08-07,0.1611600000,0.1670303278,2010,new,0.0058703278
AOI-0067,2010-08-15,0.1349591200,0.1403448747,2010,new,0.0053857547
AOI-0067,2010-09-23,0.1525188400,0.1530559768,2010,new,0.0005371368
AOI-0067,2010-10-09,0.1612602200,0.1586086881,2010,new,-0.0026515319
AOI-0067,2011-05-09,0.3365603400,0.3179820390,2011,new,-0.0185783010
AOI-0067,2011-05-14,0.2164948100,0.2248647344,2011,new,0.0083699244
AOI-0067,2011-09-03,0.3316233300,0.3336726750,2011,new,0.0020493450
AOI-0067,2011-09-19,0.3155896300,0.3180316119,2011,new,0.0024419819
AOI-0067,2012-05-08,0.3446019000,0.3363905538,2012,new,-0.0082113462
AOI-0067,2012-06-09,0.2311822900,0.2397029859,2012,new,0.0085206959
AOI-0067,2012-07-27,0.1679862700,0.1703524529,2012,new,0.0023661829
AOI-0067,2012-09-29,0.1779436200,0.1718211363,2012,new,-0.0061224837
AOI-0067,2013-07-30,0.2146164800,0.2200353545,2013,new,0.0054188745
AOI-0067,2013-08-29,0.3756118000,0.3939850608,2013,new,0.0183732608
AOI-0067,2014-05-21,0.2044373800,0.1947786554,2014,new,-0.0096587246
AOI-0067,2014-05-25,0.2991288500,0.2943651876,2014,new,-0.0047636624
AOI-0067,2014-06-06,0.1996214700,0.1969608783,2014,new,-0.0026605917
AOI-0067,2014-06-07,0.1949328600,0.2011390775,2014,new,0.0062062175
AOI-0067,2014-07-01,0.1961273300,0.2013392247,2014,new,0.0052118947
AOI-0067,2014-07-16,0.2077396200,0.2090389625,2014,new,0.0012993425
AOI-0067,2014-07-17,0.1734744000,0.1804819255,2014,new,0.0070075255
AOI-0067,2014-09-14,0.2028080500,0.2062980174,2014,new,0.0034899674
AOI-0067,2014-10-12,0.1445893400,0.1427962641,2014,new,-0.0017930759
AOI-0067,2015-04-15,0.1771521200,0.1865628296,2015,new,0.0094107096
AOI-0067,2015-05-09,0.3320204700,0.3046917556,2015,new,-0.0273287144
AOI-0067,2015-06-02,0.2213435400,0.2244895188,2015,new,0.0031459788
AOI-0067,2015-06-18,0.2590278500,0.2420932093,2015,new,-0.0169346407
AOI-0067,2015-07-12,0.4465201100,0.4331323071,2015,new,-0.0133878029
AOI-0067,2015-07-20,0.4102063900,0.4023422888,2015,new,-0.0078641012
AOI-0067,2015-08-29,0.4949940900,0.4941302092,2015,new,-0.0008638808
AOI-0067,2015-09-14,0.3616708200,0.3639711657,2015,new,0.0023003457
AOI-0067,2015-09-29,0.2467943000,0.2478724906,2015,new,0.0010781906
AOI-0067,2016-05-03,0.2412557700,0.2550763870,2016,new,0.0138206170
AOI-0067,2016-05-10,0.2415560200,0.2362022750,2016,new,-0.0053537450
AOI-0067,2016-05-11,0.2505622200,0.2383082297,2016,new,-0.0122539903
AOI-0067,2016-06-25,0.2539368100,0.2419143138,2016,new,-0.0120224962
AOI-0067,2016-07-14,0.2115961900,0.2171713033,2016,new,0.0055751133
AOI-0067,2016-07-27,0.3489602600,0.3530949653,2016,new,0.0041347053
AOI-0067,2016-09-29,0.2602410700,0.2625801041,2016,new,0.0023390341
AOI-0067,2016-10-25,0.1998538900,0.1995034851,2016,new,-0.0003504049
AOI-0067,2017-04-04,0.1741061500,0.1777009338,2017,new,0.0035947838
AOI-0067,2017-04-28,0.1656182800,0.1911403084,2017,new,0.0255220284
AOI-0067,2017-05-05,0.1998655700,0.2107476877,2017,new,0.0108821177
AOI-0067,2017-06-07,0.2743576100,0.2871682255,2017,new,0.0128106155
AOI-0067,2017-07-09,0.4605417500,0.4685142695,2017,new,0.0079725195
AOI-0067,2017-07-25,0.5186312800,0.5287524712,2017,new,0.0101211912
AOI-0067,2017-08-02,0.5686486700,0.5612044260,2017,new,-0.0074442440
AOI-0067,2017-08-11,0.5355023200,0.5060537445,2017,new,-0.0294485755
AOI-0067,2017-08-13,0.5419741600,0.5350462111,2017,new,-0.0069279489
AOI-0067,2017-08-29,0.4945652200,0.4824007893,2017,new,-0.0121644307
AOI-0067,2017-09-14,0.4602096700,0.4740514374,2017,new,0.0138417674
AOI-0067,2017-09-20,0.4047111900,0.4234821296,2017,new,0.0187709396
AOI-0067,2018-04-06,0.1643205700,0.1396637357,2018,new,-0.0246568343
AOI-0067,2018-04-23,0.2689610800,0.2452400032,2018,new,-0.0237210768
AOI-0067,2018-05-25,0.2629882900,0.2344494582,2018,new,-0.0285388318
AOI-0067,2018-07-11,0.1673752500,0.1835943617,2018,new,0.0162191117
AOI-0067,2018-08-29,0.1856673600,0.1842087855,2018,new,-0.0014585745
AOI-0067,2019-05-08,0.7139975200,0.7419130055,2019,new,0.0279154855
AOI-0067,2019-05-28,0.7941033000,0.8138309201,2019,new,0.0197276201
AOI-0067,2019-06-12,0.4602733800,0.4751703568,2019,new,0.0148969768
AOI-0067,2019-07-12,0.2704562900,0.2636937032,2019,new,-0.0067625868
AOI-0067,2019-07-14,0.2116373400,0.2104939509,2019,new,-0.0011433891
AOI-0067,2019-07-28,0.4363960800,0.4511790328,2019,new,0.0147829528
AOI-0067,2019-08-08,0.3983710700,0.4020905824,2019,new,0.0037195124
AOI-0067,2019-08-11,0.3657070500,0.3691216336,2019,new,0.0034145836
AOI-0067,2019-08-29,0.3078104100,0.3132574454,2019,new,0.0054470354
AOI-0067,2019-09-05,0.2535703700,0.2566169808,2019,new,0.0030466108
AOI-0067,2019-09-16,0.2780985900,0.2788689235,2019,new,0.0007703335
AOI-0067,2019-09-24,0.2658626800,0.2678067122,2019,new,0.0019440322
AOI-0067,2019-10-02,0.2888347000,0.2941274189,2019,new,0.0052927189
AOI-0067,2019-10-03,0.2781567800,0.2881920596,2019,new,0.0100352796
AOI-0067,2019-10-15,0.2985117000,0.2860806009,2019,new,-0.0124310991
AOI-0067,2020-04-22,0.1896534400,0.1820802362,2020,new,-0.0075732038
AOI-0067,2020-04-27,0.1647276900,0.1728024338,2020,new,0.0080747438
AOI-0067,2020-05-02,0.1569635600,0.1595615504,2020,new,0.0025979904
AOI-0067,2020-05-08,0.3359595100,0.2829967725,2020,new,-0.0529627375
AOI-0067,2020-07-06,0.5993563500,0.6363173343,2020,new,0.0369609843
AOI-0067,2020-07-25,0.4719093200,0.4295273804,2020,new,-0.0423819396
AOI-0067,2020-07-26,0.4376032700,0.4134493174,2020,new,-0.0241539526
AOI-0067,2020-07-27,0.4447594800,0.4282759064,2020,new,-0.0164835736
AOI-0067,2020-08-25,0.3627596300,0.3607735047,2020,new,-0.0019861253
AOI-0067,2020-10-15,0.2413436700,0.2283774508,2020,new,-0.0129662192
AOI-0067,2021-05-16,0.2797622500,0.3024825485,2021,new,0.0227202985
AOI-0067,2021-06-06,0.5608584800,0.5869749540,2021,new,0.0261164740
AOI-0067,2021-06-16,0.6444416100,0.6302750685,2021,new,-0.0141665415
AOI-0067,2021-06-18,0.6715296200,0.6532768834,2021,new,-0.0182527366
AOI-0067,2021-07-04,0.4617986800,0.4488034909,2021,new,-0.0129951891
AOI-0067,2021-08-30,0.2768448000,0.2850099964,2021,new,0.0081651964
AOI-0067,2021-09-09,0.3006485800,0.3004522044,2021,new,-0.0001963756
AOI-0067,2021-10-09,0.2013218600,0.1917729425,2021,new,-0.0095489175
AOI-0067,2022-04-02,0.1437310400,0.1415163030,2022,new,-0.0022147370
AOI-0067,2022-04-23,0.2988939500,0.2799843633,2022,new,-0.0189095867
AOI-0067,2022-04-26,0.2075610900,0.2133485905,2022,new,0.0057875005
AOI-0067,2022-06-01,0.2364406600,0.2235137527,2022,new,-0.0129269073
AOI-0067,2022-07-01,0.6232809500,0.6214984656,2022,new,-0.0017824844
AOI-0067,2022-08-23,0.4374569400,0.4552015510,2022,new,0.0177446110
AOI-0067,2022-08-24,0.4350908300,0.4511735194,2022,new,0.0160826894
AOI-0067,2022-08-29,0.4038438600,0.4139023716,2022,new,0.0100585116
AOI-0067,2022-09-01,0.3539754400,0.3485599481,2022,new,-0.0054154919
AOI-0067,2022-09-25,0.3636641500,0.3643888920,2022,new,0.0007247420
AOI-0067,2022-10-09,0.3061459900,0.3065538567,2022,new,0.0004078667
AOI-0067,2022-10-14,0.2981444700,0.2918134939,2022,new,-0.0063309761
AOI-0067,2023-04-23,0.3409077600,0.3230259571,2023,new,-0.0178818029
AOI-0067,2023-05-31,0.2508967900,0.2272264574,2023,new,-0.0236703326
AOI-0067,2023-06-30,0.6935682400,0.6805995834,2023,new,-0.0129686566
AOI-0067,2023-07-12,0.6327581300,0.6343609351,2023,new,0.0016028051
AOI-0067,2023-07-21,0.5652647600,0.5740519635,2023,new,0.0087872035
AOI-0067,2023-07-27,0.5040959200,0.5130009553,2023,new,0.0089050353
AOI-0067,2023-08-26,0.3097079300,0.3097206451,2023,new,0.0000127151
AOI-0067,2023-09-24,0.2300713500,0.2197928836,2023,new,-0.0102784664
AOI-0067,2023-09-27,0.2347891000,0.2298153833,2023,new,-0.0049737167
AOI-0067,2023-10-05,0.2545281800,0.2572731416,2023,new,0.0027449616
AOI-0067,2023-10-13,0.2255369400,0.2286942723,2023,new,0.0031573323
AOI-0067,2024-04-01,0.2190642600,0.2034701378,2024,new,-0.0155941222
AOI-0067,2024-04-11,0.2303311400,0.2282032077,2024,new,-0.0021279323
AOI-0067,2024-05-09,0.4523938000,0.4052600455,2024,new,-0.0471337545
AOI-0067,2024-05-24,0.6183541800,0.6503236770,2024,new,0.0319694970
AOI-0067,2024-07-05,0.2557996100,0.2625287372,2024,new,0.0067291272
AOI-0067,2024-07-10,0.2605796800,0.2618168687,2024,new,0.0012371887
AOI-0067,2024-08-29,0.1420743100,0.1388042033,2024,new,-0.0032701067
AOI-0067,2024-09-06,0.1623173600,0.1632520117,2024,new,0.0009346517
AOI-0067,2024-09-23,0.1410422600,0.1375789891,2024,new,-0.0034632709
AOI-0067,2025-04-17,0.1814031700,0.1898338354,2025,new,0.0084306654
AOI-0067,2025-04-23,0.2383702900,0.2322696774,2025,new,-0.0061006126
AOI-0067,2025-04-28,0.1502612600,0.1457272466,2025,new,-0.0045340134
AOI-0067,2025-06-05,0.1545057700,0.1532367527,2025,new,-0.0012690173
AOI-0067,2025-06-21,0.2690103000,0.2679978853,2025,new,-0.0010124147
AOI-0067,2025-06-26,0.4244495600,0.3879306490,2025,new,-0.0365189110
AOI-0067,2025-07-05,0.4395265900,0.4401302424,2025,new,0.0006036524
AOI-0067,2025-07-14,0.5148676200,0.5164887439,2025,new,0.0016211239
AOI-0067,2025-07-15,0.4762584900,0.4982067649,2025,new,0.0219482749
AOI-0067,2025-08-06,0.5472276600,0.5444107493,2025,new,-0.0028169107
AOI-0067,2025-09-01,0.4188799300,0.4341632373,2025,new,0.0152833073
AOI-0067,2025-09-23,0.2805018700,0.2731907832,2025,new,-0.0073110868
AOI-0067,2025-10-03,0.2260484100,0.2347216354,2025,new,0.0086732254
AOI-0068,2010-04-16,0.1362841400,0.1354882124,2010,new,-0.0007959276
AOI-0068,2010-05-02,0.1783612100,0.1912530244,2010,new,0.0128918144
AOI-0068,2010-05-09,0.3172935000,0.3142333399,2010,new,-0.0030601601
AOI-0068,2010-06-20,0.1811704000,0.1788926240,2010,new,-0.0022777760
AOI-0068,2010-07-13,0.1715056400,0.1761898458,2010,new,0.0046842058
AOI-0068,2010-07-14,0.1444353700,0.1398135945,2010,new,-0.0046217755
AOI-0068,2010-07-28,0.1997941800,0.2113472061,2010,new,0.0115530261
AOI-0068,2010-08-07,0.1440197200,0.1513366335,2010,new,0.0073169135
AOI-0068,2010-08-29,0.1951256800,0.2048023243,2010,new,0.0096766443
AOI-0068,2011-04-07,0.4684872800,0.4948217467,2011,new,0.0263344667
AOI-0068,2011-05-30,0.6126501800,0.6129382487,2011,new,0.0002880687
AOI-0068,2011-06-15,0.3946007600,0.3838034647,2011,new,-0.0107972953
AOI-0068,2011-06-23,0.2728377500,0.2621869669,2011,new,-0.0106507831
AOI-0068,2011-07-16,0.2038362100,0.2081156871,2011,new,0.0042794771
AOI-0068,2011-08-09,0.1872772100,0.1819304986,2011,new,-0.0053467114
AOI-0068,2011-09-03,0.1755679700,0.1777284235,2011,new,0.0021604535
AOI-0068,2012-07-27,0.1935839900,0.1797336885,2012,new,-0.0138503015
AOI-0068,2012-08-03,0.1616276700,0.1609502361,2012,new,-0.0006774339
AOI-0068,2012-10-22,0.1553509000,0.1727774458,2012,new,0.0174265458
AOI-0068,2013-06-19,0.2516776900,0.2442805273,2013,new,-0.0073971627
AOI-0068,2013-06-27,0.2440431900,0.2347059868,2013,new,-0.0093372032
AOI-0068,2013-07-28,0.2530247100,0.2510060443,2013,new,-0.0020186657
AOI-0068,2014-04-27,0.4114857300,0.4227478079,2014,new,0.0112620779
AOI-0068,2014-07-28,0.1905089800,0.1807619082,2014,new,-0.0097470718
AOI-0068,2014-08-17,0.1725216700,0.1793632095,2014,new,0.0068415395
AOI-0068,2014-08-25,0.1398741600,0.1422853036,2014,new,0.0024111436
AOI-0068,2014-10-05,0.1344987800,0.1339036327,2014,new,-0.0005951473
AOI-0068,2014-10-16,0.2054044900,0.1939349795,2014,new,-0.0114695105
AOI-0068,2014-10-29,0.1712712400,0.1692053587,2014,new,-0.0020658813
AOI-0068,2015-06-09,0.3493529400,0.3428243669,2015,new,-0.0065285731
AOI-0068,2015-07-27,0.2644396500,0.2716806592,2015,new,0.0072410092
AOI-0068,2015-08-04,0.2624124200,0.2641355080,2015,new,0.0017230880
AOI-0068,2016-05-02,0.3153210700,0.3180926108,2016,new,0.0027715408
AOI-0068,2016-05-11,0.3219104300,0.3177829891,2016,new,-0.0041274409
AOI-0068,2016-07-14,0.3068213200,0.3034192679,2016,new,-0.0034020521
AOI-0068,2016-08-28,0.2941148100,0.2855665317,2016,new,-0.0085482783
AOI-0068,2016-09-13,0.2876304900,0.2816261817,2016,new,-0.0060043083
AOI-0068,2016-09-29,0.3593679900,0.3636347891,2016,new,0.0042667991
AOI-0068,2017-05-14,0.5305506100,0.5315732496,2017,new,0.0010226396
AOI-0068,2017-06-10,0.4887390000,0.4842903758,2017,new,-0.0044486242
AOI-0068,2017-06-22,0.3886805500,0.3907815406,2017,new,0.0021009906
AOI-0068,2017-06-27,0.2951786500,0.2910575417,2017,new,-0.0041211083
AOI-0068,2017-07-12,0.2616976200,0.2611092132,2017,new,-0.0005884068
AOI-0068,2017-08-02,0.1955017700,0.1814167168,2017,new,-0.0140850532
AOI-0068,2017-08-11,0.1384027900,0.1396835943,2017,new,0.0012808043
AOI-0068,2017-08-13,0.2032930200,0.1908631260,2017,new,-0.0124298940
AOI-0068,2017-09-02,0.1521938000,0.1461723983,2017,new,-0.0060214017
AOI-0068,2017-09-03,0.1959979600,0.1974814655,2017,new,0.0014835055
AOI-0068,2018-04-28,0.2363533600,0.2394914449,2018,new,0.0031380849
AOI-0068,2018-05-09,0.4074072500,0.3946705391,2018,new,-0.0127367109
AOI-0068,2018-06-07,0.2019344700,0.1954733806,2018,new,-0.0064610894
AOI-0068,2018-07-11,0.1683081300,0.1762065338,2018,new,0.0078984038
AOI-0068,2018-08-28,0.1665999200,0.1666942115,2018,new,0.0000942915
AOI-0068,2018-09-06,0.1618596400,0.1644383186,2018,new,0.0025786786
AOI-0068,2018-09-21,0.1434680800,0.1440616035,2018,new,0.0005935235
AOI-0068,2019-05-25,0.6083436100,0.6224032476,2019,new,0.0140596376
AOI-0068,2019-05-28,0.5621245600,0.5827552230,2019,new,0.0206306630
AOI-0068,2019-06-28,0.2295419000,0.2079323087,2019,new,-0.0216095913
AOI-0068,2019-08-07,0.2361104100,0.2345345048,2019,new,-0.0015759052
AOI-0068,2019-09-01,0.1944943500,0.1962943375,2019,new,0.0017999875
AOI-0068,2019-09-05,0.1655292900,0.1653337869,2019,new,-0.0001955031
AOI-0068,2019-09-15,0.1785326400,0.1738261943,2019,new,-0.0047064457
AOI-0068,2019-09-24,0.2231587000,0.2178667388,2019,new,-0.0052919612
AOI-0068,2019-09-25,0.2071309600,0.1999108990,2019,new,-0.0072200610
AOI-0068,2019-09-30,0.2870778400,0.2960447820,2019,new,0.0089669420
AOI-0068,2019-10-02,0.2490417800,0.2503966956,2019,new,0.0013549156
AOI-0068,2019-10-25,0.3334106700,0.3557595303,2019,new,0.0223488603
AOI-0068,2020-04-02,0.3044367200,0.3204426093,2020,new,0.0160058893
AOI-0068,2020-04-06,0.3875809000,0.3599485376,2020,new,-0.0276323624
AOI-0068,2020-04-12,0.2874478700,0.3066544040,2020,new,0.0192065340
AOI-0068,2020-04-19,0.3102292500,0.3232556521,2020,new,0.0130264021
AOI-0068,2020-06-26,0.1761887000,0.1675866514,2020,new,-0.0086020486
AOI-0068,2020-07-27,0.1887651800,0.1808109245,2020,new,-0.0079542555
AOI-0068,2020-07-31,0.1204414300,0.1066636793,2020,new,-0.0137777507
AOI-0068,2020-09-03,0.1420125600,0.1353997685,2020,new,-0.0066127915
AOI-0068,2020-10-05,0.1418950800,0.1390674806,2020,new,-0.0028275994
AOI-0068,2020-10-20,0.1904355800,0.1866516983,2020,new,-0.0037838817
AOI-0068,2021-05-01,0.3008498500,0.3071744162,2021,new,0.0063245662
AOI-0068,2021-05-16,0.4506996900,0.4774050548,2021,new,0.0267053648
AOI-0068,2021-06-11,0.4359411400,0.4677154374,2021,new,0.0317742974
AOI-0068,2021-06-16,0.4113317300,0.4345173367,2021,new,0.0231856067
AOI-0068,2021-07-19,0.2252861800,0.2086731459,2021,new,-0.0166130341
AOI-0068,2021-07-31,0.1905872500,0.1798683374,2021,new,-0.0107189126
AOI-0068,2021-09-30,0.4252803100,0.4085375241,2021,new,-0.0167427859
AOI-0068,2022-04-02,0.2931444200,0.3084809774,2022,new,0.0153365574
AOI-0068,2022-04-12,0.3431574900,0.3273011493,2022,new,-0.0158563407
AOI-0068,2022-04-23,0.4967866300,0.4955934370,2022,new,-0.0011931930
AOI-0068,2022-05-12,0.4789760900,0.5082872728,2022,new,0.0293111828
